#{"t_start": 1680170597.4233882, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9568,6,41.038367
0,61,41.18837
0,33,41.853217
0.7768,31,41.93224
0.9928,1,41.934971
0.9856,2,41.940769
0,13,41.97579
0.316,95,43.151859
0.6832,44,43.258233
0.9856,2,43.263307
0,19,43.30882
0.9712,4,43.319966
0.856,20,43.367918
0,10,43.394389
0.8704,18,44.006017
0.9568,6,44.020262
0.9208,11,44.046406
0,125,44.925634
0,19,44.975132
0.9496,7,44.992799
0,125,45.867774
0,8,45.887393
0.9784,3,45.896274
0.9496,7,45.914944
0,4,45.924844
0.9928,1,45.92768
0,94,46.720189
0,4,46.730203
0.9928,1,46.733537
0,4,46.743127
0,11,46.769784
0.9856,2,46.775069
0.9568,6,46.790485
0,1,46.793584
0,21,46.844443
0.964,5,46.857962
0,9,46.882999
0.9856,2,46.888067
0.9496,7,46.905121
0,19,47.523921
0.7912,29,47.595452
0.9208,11,47.622131
0.9856,2,47.62754
0.9496,7,47.643598
0,32,47.718839
0,3,47.726437
0,3,47.7341
0,6,47.749322
0.8848,16,47.788759
0,11,47.817466
0,46,48.496737
0.964,5,48.508743
0,5,48.521068
0.9424,8,48.53979
0,7,48.556545
0.8992,14,48.589817
0.7624,33,48.671175
0,10,48.69677
0.9712,4,49.271255
0.424,80,49.474635
0,4,49.484465
0.9208,11,49.512138
0.964,5,49.525231
0,5,49.537463
0.9496,7,49.553948
0,3,49.561722
0,2,49.567007
0.7192,39,50.237815
0,12,50.267189
0,3,50.274686
0,2,50.27985
0.8272,24,50.343623
0,12,50.372195
0.6616,47,51.089724
0,38,51.182839
0.9136,12,51.216069
0.9928,1,51.218772
0,1,51.221506
0,94,52.037425
0,3,52.044852
0,12,52.07441
0.9136,12,52.104935
0.6832,44,52.215621
0.7984,28,52.284996
0.9352,9,52.885231
0,90,53.118315
0,18,53.1647
0,7,53.183152
0,9,53.206216
0,19,53.846188
0.28,100,54.099993
0,9,54.122502
0,4,54.713
0.9136,12,54.744206
0,8,54.763938
0,11,54.79104
0.7408,36,54.880697
0,115,55.735831
0.9568,6,55.753217
0,24,55.8136
0,7,55.830971
0.9784,3,55.838829
0.5752,59,56.564325
0.6472,49,56.688801
0,37,56.780796
0.964,5,56.794129
0.9712,4,56.804122
0.9856,2,56.810026
0,13,57.41967
0.7408,36,57.508252
0,6,57.523384
0,2,57.528357
0,41,57.628816
0.9856,2,57.634421
0.9424,8,57.65424
0.9928,1,57.657053
0.9784,3,57.664176
0.9712,4,57.673766
0,44,58.362059
0.9712,4,58.372271
0.9424,8,58.393016
0,3,58.400846
0.1144,123,59.281781
0.8992,14,59.317618
0,4,59.327569
0,60,59.472371
0.9928,1,59.475322
0.532,65,60.209381
0,27,60.276793
0.8704,18,60.322767
0,34,60.986278
0.9784,3,60.994165
0.9856,2,60.999417
0,24,61.057415
0,64,61.216489
0.9856,2,61.222885
0.9568,6,61.240205
0,60,61.977283
0,37,62.071897
0,125,62.965953
0,13,62.999727
0,7,63.015819
0,58,63.743732
0,6,63.759688
0,23,63.820988
0.9856,2,63.826508
0.9424,8,63.846101
0.9928,1,63.848924
0,2,63.854539
0.9856,2,63.859468
0.9784,3,63.866548
0.9568,6,63.882373
0,125,65.015777
0.9136,12,65.044844
0.964,5,65.058216
0,12,65.08988
0.9784,3,65.097828
0,125,65.980951
0,8,66.001007
0,32,66.660044
0.7696,32,66.741685
0,14,66.777494
0,24,66.837734
0.6328,51,67.54299
0.2152,109,67.810379
0,4,67.820208
0,125,68.714371
0,18,69.332869
0,3,69.340662
0,9,69.3622
0,9,69.383258
0.4528,76,69.578871
0,4,69.58909
0.5968,56,70.308688
0.9712,4,70.319018
0.6112,54,70.453352
0,3,70.461633
0,6,70.477078
0,27,71.108325
0,10,71.133984
0,7,71.152144
0,9,71.175404
0,125,72.055983
0,1,72.058792
0,8,72.080303
0,26,72.146214
0.9712,4,72.157205
0,7,72.175572
0.676,45,72.286841
0.9712,4,72.297488
0,125,73.195833
0,30,73.849732
0,11,73.877959
0,10,73.90314
0,8,73.922003
0,6,73.937499
0.9568,6,73.9561
0.9856,2,73.962744
0,125,74.935062
0.964,5,74.94809
0.928,10,74.974204
0.9784,3,74.981765
0.9568,6,74.996565
0.8272,24,75.057135
0.8488,21,75.112172
0.9928,1,75.114966
0.9856,2,75.812884
0,36,75.902763
0,125,76.896387
0.9208,11,76.923363
0.9712,4,76.933537
0,42,77.041135
0,4,77.05075
0,4,77.06126
0,4,77.071311
0.964,5,77.085206
0.9928,1,77.088025
0.9712,4,77.099983
0,4,77.110452
0.8776,17,77.734592
0.5608,61,77.896641
0.9496,7,77.914924
0.6616,47,78.056123
0.8416,22,78.78057
0.9856,2,78.78603
0,29,78.858381
0,1,78.861058
0.928,10,78.88567
0,5,78.89942
0,9,78.922096
0,20,78.972166
0,11,79.00066
0,125,79.996682
0.9064,13,80.032935
0.9856,2,80.038551
0,1,80.041615
0,2,80.047663
0,14,80.658825
0,2,80.663943
0.4384,78,80.897896
0,11,80.928157
0.9064,13,80.968874
0,1,80.972148
0.9712,4,80.987494
0,83,81.837852
0.9928,1,81.840569
0.9712,4,81.851337
0,50,81.975454
0.9928,1,81.978207
0.9496,7,82.692695
0,25,82.754355
0,11,82.782643
0.9856,2,82.787911
0.9784,3,82.795654
0.9496,7,82.813049
0.9496,7,82.829905
0.7696,32,82.913244
0,1,82.916343
0,17,82.960847
0,3,82.969432
0,1,82.972717
0.8704,18,83.629284
0.9784,3,83.641523
0.9928,1,83.644162
0.9928,1,83.646887
0.2512,104,83.956835
0,1,83.959569
0.9712,4,83.96944
0.4456,77,84.749759
0.9496,7,84.76705
0.9712,4,84.776723
0.9064,13,84.814354
0.8848,16,84.867593
0,125,85.829664
0,45,86.62927
0.8848,16,86.66921
0.8992,14,86.705653
0.9424,8,86.725411
0.4744,73,87.516932
0.9424,8,87.545192
0.7984,28,87.636617
0,7,87.654975
0,1,87.657955
0.9712,4,87.669269
0.6544,48,88.094038
0.9712,4,88.104314
0.3376,92,88.903002
0.964,5,88.915709
0.8056,27,89.005821
0,4,89.018335
0,23,89.095543
0,22,89.778683
0.964,5,89.792694
0.9784,3,89.801399
0.9568,6,89.816777
0.9496,7,89.835617
0.856,20,89.886485
0,2,89.891826
0.964,5,89.904547
0,5,89.917691
0.8704,18,89.963816
0.6832,44,90.756881
0.784,30,90.834916
0.9352,9,90.857337
0.8632,19,90.904108
0.748,35,90.992479
0,125,91.971697
0,27,92.04144
0,4,92.052799
0.5824,58,92.781258
0,2,92.786265
0.9568,6,92.8006
0,15,92.849317
0,27,92.931878
0.9568,6,92.95187
0,5,92.970003
0.7264,38,93.715017
0,106,94.670239
0.5896,57,94.812282
0.9496,7,94.829265
0,48,94.952236
0,2,94.957822
0,6,94.973925
0,21,95.701431
0.82,25,95.77826
0,2,95.784072
0.6976,42,95.887476
0,2,95.893817
0.4672,74,96.654289
0.9784,3,96.66267
0,1,96.665553
0,4,96.676051
0.8416,22,96.733497
0,14,96.785735
0.8344,23,96.859102
0.9784,3,96.870821
0.9712,4,96.884936
0.9784,3,96.892696
0.9712,4,96.906938
0.9712,4,96.918145
0,11,97.561302
0.892,15,97.600188
0,3,97.608094
0,5,97.620427
0.964,5,97.633845
0.9928,1,97.636493
0,8,97.658783
0,27,97.729966
0,117,98.734151
0.6904,43,98.849051
0.8488,21,98.906591
0.9856,2,98.913027
0.9856,2,98.918368
0,2,98.923584
0,1,98.926327
0.7264,38,99.720057
0,1,99.72302
0.9784,3,99.730467
0.9856,2,99.736055
0.9136,12,99.767147
0.8704,18,99.811533
0,11,99.83814
0.7264,38,99.931893
0.9928,1,99.934866
0.9784,3,99.942521
0.9784,3,100.525019
0,11,100.555537
0.9568,6,100.570743
0,41,100.70668
0.9856,2,100.711721
0,22,100.786669
0.9856,2,100.791779
0,5,100.809478
0,32,100.911133
0,39,101.582249
0,40,101.680464
0,125,102.693058
0.892,15,102.730093
0.8776,17,102.771164
0.8632,19,102.81788
0,1,102.820775
0,13,103.520164
0.9784,3,103.531014
0,3,103.540532
0.928,10,103.570218
0.9856,2,103.575822
0,82,103.812612
0,4,103.827488
0.7192,39,104.534488
0.9856,2,104.539589
0.9928,1,104.542247
0,4,104.552715
0.9568,6,104.567416
0,1,104.570259
0.9424,8,104.590544
0,7,104.609963
0.9136,12,104.640891
0.9568,6,104.656698
0.9712,4,104.667973
0,3,104.675594
0.9928,1,104.678325
0.9136,12,104.710274
0.9496,7,104.728238
0,17,104.770947
0,17,105.579206
0,2,105.584681
0.8272,24,105.644157
0.9712,4,105.654266
0,10,105.678623
0.9928,1,105.681338
0.9928,1,105.683985
0,125,106.620644
0.9136,12,106.662441
0.892,15,106.71305
0,125,107.631629
0,2,107.636733
0,27,107.701187
0,34,108.372043
0,7,108.39
0.8632,19,108.441655
0.9568,6,108.458464
0.892,15,108.497523
0.7624,33,108.579789
0.9568,6,108.594562
0.892,15,108.632691
0,8,108.653092
0,7,108.670896
0,14,109.282439
0.8992,14,109.317238
0.9784,3,109.325429
0.9208,11,109.354564
0.712,40,109.44974
0,20,109.497936
0.9784,3,109.505645
0.8416,22,109.560959
0.964,5,109.575406
0,2,109.581359
0,61,110.303935
0,4,110.314416
0,2,110.320296
0.6832,44,110.427097
0.892,15,110.466585
0,2,110.472562
0.856,20,111.086186
0.964,5,111.098775
0,4,111.109782
0,9,111.132956
0,1,111.136052
0,3,111.144152
0.9784,3,111.152092
0.9856,2,111.157667
0.964,5,111.170291
0.6256,52,111.300314
0.9568,6,111.315426
0.9136,12,111.345735
0.9856,2,111.351477
0,91,112.412075
0,10,112.437322
0.784,30,112.516798
0.9856,2,112.522567
0.8776,17,113.132558
0.9784,3,113.140402
0.9856,2,113.145736
0,1,113.149138
0,125,114.044187
0,52,114.175733
0.9784,3,114.183129
0,14,114.2181
0.9784,3,114.226045
0,8,114.246373
0.9856,2,114.251905
0,10,114.276366
0.9928,1,114.278925
0,125,115.190083
0,4,115.20003
0.9352,9,115.22369
0,2,115.228815
0,2,115.233939
0.3304,93,116.045813
0.964,5,116.060084
0.9352,9,116.083726
0,41,116.751662
0.9712,4,116.762256
0.9856,2,116.767466
0,7,116.785794
0.8344,23,116.844455
0.9424,8,116.866388
0,15,116.90401
0,3,116.911453
0,1,116.914087
0.9064,13,116.947022
0,10,116.972393
0.9136,12,117.003121
0.9352,9,117.025068
0.964,5,117.037636
0.568,60,117.762612
0.6112,54,117.910334
0.8632,19,118.533865
0,9,118.555863
0.8416,22,118.611196
0.9784,3,118.618916
0,6,118.635306
0,5,118.648321
0.9424,8,118.670181
0,76,119.449498
0.7696,32,119.525628
0,125,120.405502
0,49,120.532875
0,8,120.554164
0.9856,2,120.559849
0.9856,2,120.565019
0,125,121.472736
0,1,121.476154
0.8992,14,121.511102
0.6544,48,122.205909
0.9856,2,122.210893
0,15,122.248195
0,6,122.263469
0,3,122.270778
0.9496,7,122.288224
0,20,122.337712
0.9784,3,122.345232
0,125,123.249708
0,6,123.264688
0.9856,2,123.269634
0.9496,7,123.287315
0.9496,7,123.305055
0.9712,4,123.314742
0.4744,73,124.073199
0,8,124.093528
0.9712,4,124.105547
0.9856,2,124.110448
0.964,5,124.125608
0.9928,1,124.128999
0,11,124.157572
0,43,124.266233
0.9352,9,124.879114
0.9064,13,124.910845
0,37,125.007419
0.6112,54,125.144258
0,20,125.783499
0,18,125.831201
0,33,125.912862
0,18,125.957744
0,10,125.983903
0.9784,3,125.991803
0,63,126.718574
0,1,126.721451
0.4096,82,126.930338
0.712,40,127.61713
0,125,128.522098
0,10,128.547406
0,48,128.66955
0,22,128.724222
0.8632,19,128.772783
0,3,128.780108
0,45,129.484767
0,9,129.508354
0,4,129.518361
0.9496,7,129.537178
0.9856,2,129.542927
0.8632,19,129.588463
0,87,130.389225
0,125,131.25914
0,4,131.26906
0,13,131.300524
0.9496,7,131.317378
0.9352,9,131.341175
0.9856,2,131.345885
0,96,132.149168
0.9856,2,132.154132
0.8632,19,132.200413
0.5608,61,132.351246
0.9928,1,132.35425
0,65,133.106649
0,125,133.989661
0.8272,24,134.193119
0.8992,14,134.227043
0,2,134.232424
0,13,134.264425
0,6,134.27928
0.9064,13,134.310892
0.9928,1,134.313794
0,14,134.931283
0.9928,1,134.933893
0,3,134.941116
0.7264,38,135.033844
0,3,135.041407
0,16,135.081296
0,2,135.086324
0.9712,4,135.097387
0.8272,24,135.157378
0.8488,21,135.210989
0.928,10,135.238041
0.9208,11,135.871372
0,7,135.888626
0.9712,4,135.89942
0.5752,59,136.044916
0.9712,4,136.055882
0,2,136.061199
0,18,136.109176
0.9352,9,136.131596
0,7,136.149385
0,16,136.77843
0.928,10,136.804626
0.9856,2,136.809916
0.9136,12,136.838605
0,59,136.983598
0,4,136.993887
0,125,137.868222
0.8848,16,137.907008
0.4384,78,138.670778
0.7696,32,138.752162
0.9856,2,138.757567
0.604,55,139.45737
0.9208,11,139.483599
0.1144,123,140.35658
0,20,140.405838
0,7,140.422605
0.9928,1,140.425615
0,5,140.444882
0,55,140.578252
0,8,140.597512
0.9352,9,141.178856
0,37,141.266973
0.9352,9,141.288552
0.856,20,141.338576
0,10,141.362863
0.9424,8,141.382827
0,21,141.43359
0.9568,6,141.449199
0,7,141.466972
0.8776,17,142.066736
0,19,142.111428
0.9136,12,142.14084
0.9784,3,142.148256
0,125,143.008247
0.9208,11,143.035336
0.9568,6,143.04983
0.424,80,143.812753
0,72,143.983239
0,11,144.01003
0,13,144.042684
0,42,144.709938
0.9424,8,144.730992
0,6,144.746114
0,15,144.783306
0.388,85,145.546317
0.82,25,145.618454
0,125,146.480123
0,3,146.48778
0.9712,4,146.498453
0.9424,8,146.518685
0.9784,3,146.52599
0,53,146.652952
0,62,147.389258
0.9208,11,147.416184
0,19,147.464277
0.4024,83,148.218782
0.8632,19,148.266996
0.9712,4,148.277308
0.9568,6,148.292812
0,20,148.342936
0.9064,13,148.373871
0,15,148.41052
0.8776,17,148.452601
0,1,148.455271
0,8,148.475282
0.7048,41,149.139067
0.856,20,149.190226
0,1,149.193
0.8272,24,149.251392
0,8,149.27181
0,6,149.288049
0.9928,1,149.291003
0.964,5,149.302586
0.964,5,149.315065
0,60,150.022822
0.9856,2,150.028143
0.7408,36,150.119484
0,25,150.18075
0.964,5,150.193514
0.9928,1,150.196601
0,2,150.202331
0.9208,11,150.230682
0,4,150.241301
0.6256,52,150.927623
0.9856,2,150.932823
0.8776,17,150.97555
0.6904,43,151.0835
0.8848,16,151.122496
0,125,151.9997
0,2,152.005035
0.5392,64,152.726809
0.7624,33,152.808433
0,1,152.811077
0,5,152.824184
0.9784,3,152.831954
0.8848,16,152.870394
0.9568,6,152.885538
0.7912,29,153.522738
0.9424,8,153.544465
0.9712,4,153.554554
0.9136,12,153.585843
0.928,10,153.611133
0.9928,1,153.614069
0.3592,89,154.400026
0.9496,7,154.416438
0,8,154.435838
0,10,154.459762
0,16,154.497914
0.9856,2,154.50313
0.9712,4,154.512342
0,12,154.542611
0,2,154.54728
0,3,154.554901
0.8776,17,154.595505
0.9784,3,154.6022
0.9712,4,154.612343
0.9856,2,154.617218
0.7696,32,155.274715
0.8848,16,155.315438
0.964,5,155.328596
0.9568,6,155.344166
0.9928,1,155.347322
0,2,155.352441
0.9136,12,155.382161
0.928,10,155.408094
0.9064,13,155.440484
0,45,155.678662
0,9,156.288381
0,4,156.298332
0,4,156.308959
0,20,156.358128
0.9208,11,156.3866
0,16,156.427454
0,8,156.447991
0.9784,3,156.455606
0,14,156.491869
0.964,5,156.505064
0.892,15,156.54338
0,3,156.552768
0.9712,4,156.563708
0.7696,32,157.224256
0,5,157.236856
0.964,5,157.250607
0,1,157.253288
0.6976,42,157.360725
0.9856,2,157.366872
0,21,157.423555
0,8,157.445779
0,3,157.453327
0.8992,14,157.48928
0.9856,2,157.495443
0.9856,2,157.500813
0.9712,4,157.511529
0.964,5,158.118504
0.9568,6,158.134511
0.928,10,158.159846
0,1,158.163006
0.9784,3,158.170879
0.7696,32,158.253048
0,45,158.370644
0,4,158.381871
0.1576,117,159.264428
0,4,159.275428
0,12,159.306126
0,3,159.314585
0,2,159.319706
0.9568,6,159.33515
0.9784,3,159.342961
0,1,159.345727
0.9496,7,159.945388
0.9856,2,159.950951
0,10,159.975712
0,7,159.993828
0,4,160.004745
0,19,160.052191
0,1,160.055182
0,14,160.090935
0,8,160.111106
0.9712,4,160.121697
0.9712,4,160.13237
0.964,5,160.145825
0,10,160.171553
0,125,161.073129
0,13,161.105408
0.9856,2,161.110391
0.9856,2,161.115602
0,15,161.154852
0.964,5,161.168069
0,3,161.175533
0.6688,46,161.874854
0,17,161.918311
0.8776,17,161.963134
0,30,162.038954
0,5,162.053302
0,3,162.061143
0,3,162.069322
0.9928,1,162.071926
0,13,162.695015
0,16,162.737834
0,3,162.745889
0.9856,2,162.751646
0,6,162.767094
0.5824,58,162.91946
0.9856,2,162.925317
0.9928,1,162.92831
0.9136,12,162.959664
0,4,162.969347
0.964,5,162.981893
0.9496,7,162.999373
0.7696,32,163.675017
0.928,10,163.702238
0,58,163.85316
0,8,163.873277
0.9856,2,163.878322
0,7,163.897167
0.9928,1,163.900211
0.892,15,163.939621
0.9568,6,164.545411
0,1,164.54846
0,8,164.569876
0.9784,3,164.577595
0.9928,1,164.580504
0,14,164.615477
0,29,164.68962
0,10,164.714997
0,8,164.734239
0,33,164.819413
0.9712,4,164.829462
0.9856,2,164.835098
0.9568,6,164.850626
0,32,165.519616
0,2,165.524959
0,13,165.559345
0,7,165.578339
0.9712,4,165.588769
0.8488,21,165.64327
0,11,165.671578
0,4,165.682571
0.9856,2,165.687891
0.9784,3,165.695995
0.9136,12,165.728122
0,44,166.42521
0.9784,3,166.433351
0,12,166.4642
0,3,166.471763
0.9712,4,166.48271
0.9352,9,166.50665
0,53,166.639727
0.964,5,166.652389
0.136,120,167.545974
0,13,167.578263
0.7264,38,168.265521
0.9856,2,168.271599
0,2,168.277318
0.7624,33,168.359091
0,4,168.36961
0.964,5,168.38176
0.9928,1,168.38478
0.9856,2,168.389981
0,125,169.296775
0.9856,2,169.302245
0.9136,12,169.332689
0.8632,19,169.380857
0,1,169.384456
0.9784,3,169.392177
0,5,169.405506
0.928,10,169.431195
0,106,170.287651
0,3,170.296233
0.9856,2,170.301781
0.7624,33,170.961933
0.9928,1,170.964601
0.9856,2,170.970222
0,2,170.975219
0.9856,2,170.980069
0.9928,1,170.982713
0.8632,19,171.029995
0.9856,2,171.034877
0.9568,6,171.050735
0.9856,2,171.055733
0.5536,62,171.216857
0,69,171.966844
0,75,172.150963
0,14,172.762826
0.9496,7,172.780576
0.9784,3,172.788242
0.9208,11,172.816723
0.892,15,172.853804
0.9856,2,172.859129
0,1,172.862354
0.9784,3,172.870256
0.9712,4,172.880559
0,15,172.918481
0.6904,43,173.032193
0.9784,3,173.040619
0.9352,9,173.631581
0.9712,4,173.642798
0.9712,4,173.653128
0.9208,11,173.682172
0.9496,7,173.701447
0,1,173.704276
0,1,173.706977
0,5,173.720227
0.6616,47,173.835012
0.9424,8,173.856706
0.9496,7,173.874795
0.8128,26,173.942635
0.9568,6,174.538628
0.9352,9,174.563365
0,11,174.592266
0,125,175.478212
0,16,175.517656
0,1,175.520233
0,1,175.523029
0.9784,3,175.530158
0.8848,16,175.568581
0,3,175.576993
0.928,10,175.602666
0.9784,3,175.610298
0.9712,4,175.619781
0,26,175.688607
0,43,176.376292
0.9784,3,176.384556
0.8776,17,176.425844
0.9856,2,176.431448
0.9856,2,176.437168
0,3,176.445287
0.9928,1,176.448339
0,5,176.461902
0,3,176.46946
0.9856,2,176.474376
0.9712,4,176.484366
0,29,176.557392
0.9928,1,176.560387
0,125,177.452664
0.9928,1,177.455909
0.8992,14,177.491826
0.9568,6,177.507334
0,5,177.519317
0,4,177.529895
0.8488,21,178.16741
0,9,178.190493
0,3,178.198305
0.9928,1,178.201471
0,14,178.237077
0.9784,3,178.245409
0,5,178.499089
0,4,178.508705
0,125,179.408251
0.5752,59,179.557508
0.9712,4,179.578403
0.9856,2,179.583576
0,3,179.591564
0.964,5,179.605102
0,3,179.613331
0.964,5,179.62646
0,14,180.241764
0,5,180.25495
0,75,180.450827
0,13,180.484728
0.8704,18,180.530819
0,67,181.283706
0.9784,3,181.291159
0,7,181.308153
0,5,181.320567
0.9424,8,181.3408
0,5,181.353514
0,1,181.356154
0,2,181.361537
0,1,181.364146
0.964,5,181.376143
0.9856,2,181.381675
0.9568,6,181.395437
0,2,181.400187
0.9928,1,181.402921
0.9784,3,181.410307
0.8992,14,181.445484
0.9136,12,182.052908
0.964,5,182.065261
0.7264,38,182.166093
0.928,10,182.193058
0,4,182.204127
0.9712,4,182.215325
0.9208,11,182.246425
0,125,183.152146
0.9928,1,183.155086
0,28,183.222304
0.9856,2,183.227254
0,4,183.237134
0.9784,3,183.245913
0.3808,86,184.039129
0.8344,23,184.10201
0,4,184.11338
0.9856,2,184.118695
0.6832,44,184.823016
0,7,184.841384
0,1,184.844472
0.9496,7,184.864259
0,8,184.88489
0.964,5,184.897918
0,5,184.912654
0.9784,3,184.920324
0.892,15,184.964242
0.964,5,184.979156
0,4,184.990712
0.8416,22,185.045161
0,2,185.050479
0,125,185.944615
0,3,185.951724
0,3,185.959429
0.9568,6,185.977078
0.9928,1,185.980197
0.7048,41,186.666865
0,27,186.737381
0.9568,6,186.753421
0,8,186.774509
0.9784,3,186.783225
0.9424,8,186.804458
0,15,186.844129
0.892,15,186.882787
0.9424,8,186.902777
0.9856,2,186.907921
0,10,187.516528
0,3,187.524337
0.856,20,187.575796
0.9856,2,187.581831
0,10,187.607095
0,2,187.612005
0.9424,8,187.632272
0,125,188.531846
0,1,188.534669
0,5,188.547646
0.9928,1,188.550337
0,11,188.578111
0,111,189.450312
0.9496,7,189.468562
0.9496,7,189.485421
0,4,189.496469
0,2,189.502028
0.9712,4,189.512874
0.8632,19,189.560508
0,3,189.568197
0.9784,3,189.575716
0,15,189.611826
0.9496,7,189.628849
0,7,189.645835
0,3,189.653918
0,2,189.659489
0.9712,4,190.251472
0.964,5,190.26512
0,8,190.285702
0.9784,3,190.294423
0,1,190.297797
0,29,190.376691
0.9856,2,190.382177
0,1,190.385071
0.784,30,190.465925
0.9712,4,190.476696
0.9712,4,190.487717
0,7,190.504503
0,43,191.197809
0,8,191.21832
0,3,191.225858
0,2,191.231047
0,19,191.27862
0,2,191.284393
0,2,191.289906
0,10,191.315259
0.9784,3,191.32274
0.8632,19,191.371319
0,4,191.382513
0,5,191.395176
0,15,191.431766
0.748,35,192.102659
0.9712,4,192.111851
0.9352,9,192.134897
0.9712,4,192.146264
0,5,192.15862
0.9784,3,192.166675
0.6544,48,192.296693
0.9424,8,192.316608
0.9136,12,192.349211
0,3,192.358265
0,7,192.378832
0.8992,14,192.418335
0,1,193.001072
0,2,193.007304
0,5,193.020611
0,122,193.864861
0,13,193.899311
0.9424,8,193.921396
0,2,193.927215
0.964,5,193.939155
0.9712,4,193.950244
0.7912,29,194.025792
0.9856,2,194.031433
0.9424,8,194.051788
0,1,194.055109
0,37,194.148439
0.8704,18,194.691673
0.928,10,194.717729
0.9208,11,194.745208
0.9136,12,194.775401
0,3,194.782938
0,37,194.878346
0,37,194.971722
0,3,194.980328
0,6,194.996773
0.9712,4,195.008503
0,125,195.823785
0.9856,2,195.829284
