#{"t_start": 1680170597.4176018, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.7624,33,57.718538
0,10,58.321913
0,18,58.366349
0.9784,3,58.374234
0,7,58.392081
0.5968,56,58.528934
0,11,58.558171
0.2008,111,59.41081
0.928,10,59.434617
0.928,10,59.457956
0.8632,19,59.504059
0.9784,3,60.08442
0,1,60.087613
0,2,60.093538
0.6112,54,60.22727
0,15,60.264846
0.892,15,60.303207
0,11,60.330393
0.9856,2,60.335548
0,125,61.224055
0.964,5,61.239176
0.64,50,61.951144
0,81,62.156235
0.9928,1,62.159133
0.9712,4,62.169962
0.9424,8,62.190767
0,15,62.806787
0.8632,19,62.853105
0.8776,17,62.894267
0.9712,4,62.905481
0,4,62.917064
0,3,62.925509
0.9856,2,62.930978
0.9208,11,62.958278
0.8776,17,63.000909
0.9136,12,63.030561
0.9424,8,63.051767
0,24,63.112538
0,4,63.700031
0,6,63.716333
0,16,63.758915
0,12,63.789938
0,69,63.968135
0.9136,12,63.998575
0.8776,17,64.617913
0,3,64.625641
0.3808,86,65.084206
0.6904,43,65.766816
0.9856,2,65.77222
0.9496,7,65.789721
0,125,66.678136
0,1,66.680929
0.9208,11,66.708847
0,2,66.71402
0.8992,14,66.749038
0.388,85,67.53955
0.9856,2,67.544873
0,12,67.574049
0.8776,17,67.616552
0.9784,3,67.624347
0,4,67.635071
0,85,67.843084
0.676,45,68.533949
0.7768,31,68.612519
0.7048,41,68.715921
0,1,68.718518
0,6,68.733977
0.9496,7,69.32329
0,1,69.326926
0.2944,98,69.574876
0.568,60,70.305825
0.8344,23,70.363749
0.7768,31,70.441125
0,10,70.46564
0.9568,6,70.481433
0.9712,4,70.492385
0,3,70.499597
0.9928,1,70.502646
0,6,70.518301
0,15,71.118321
0.7336,37,71.214426
0,2,71.219397
0,43,71.329949
0,1,71.332919
0,3,71.340311
0.9856,2,71.345404
0.8992,14,71.380951
0,1,71.384163
0.568,60,72.097749
0,73,72.280757
0,36,72.954553
0,57,73.099015
0.9856,2,73.104936
0.8992,14,73.140343
0,25,73.203241
0.964,5,73.216302
0,22,73.848839
0,125,74.823153
0.9784,3,74.831347
0.9208,11,74.860249
0.9856,2,74.865397
0,17,74.907712
0,4,74.918857
0,125,75.931219
0,3,75.938908
0,29,76.011098
0,3,76.018734
0.9352,9,76.041334
0.6544,48,76.825995
0,2,76.832331
0,7,76.855361
0.9712,4,76.868182
0,24,76.933231
0.9136,12,76.964661
0,108,77.822917
0.8488,21,77.883096
0.9784,3,77.890934
0,13,77.92543
0.424,80,78.818074
0,125,79.815098
0.8632,19,79.864399
0.9712,4,79.875025
0,10,79.898796
0,21,79.952183
0.9424,8,79.971623
0.8272,24,80.034207
0,125,80.976462
0.9712,4,80.991986
0,72,81.813914
0.9784,3,81.82168
0,24,81.884033
0.9136,12,81.914008
0,14,81.949031
0.2368,106,82.912831
0,12,82.944539
0.9784,3,82.952602
0.9496,7,82.970884
0.9856,2,82.976853
0,125,83.956728
0.9064,13,83.988423
0.8416,22,84.629407
0.928,10,84.655155
0.9856,2,84.660114
0,3,84.668115
0.9568,6,84.68404
0,3,84.691564
0,125,85.67673
0.9208,11,85.703013
0,93,86.617377
0,80,86.822189
0.9856,2,86.827705
0,1,86.830569
0.9136,12,86.860228
0.8776,17,86.903291
0.8416,22,87.579814
0.9712,4,87.593471
0.9856,2,87.599964
0.9712,4,87.613813
0,2,87.620632
0.9712,4,87.632257
0,1,87.635159
0.9928,1,87.6382
0,27,87.718708
0,7,87.740469
0.5032,69,88.777162
0,125,89.755063
0.9784,3,89.763403
0.9856,2,89.769104
0,1,89.771861
0.9568,6,89.789494
0.9784,3,89.797082
0.9856,2,89.80288
0.9784,3,89.811154
0,9,89.834311
0.9352,9,89.85758
0,7,89.876354
0,31,89.955695
0,5,89.967969
0,1,89.971262
0,1,89.974361
0,3,89.982367
0,2,89.987514
0,8,90.00702
0,11,90.03423
0.9856,2,90.039709
0.9496,7,90.058546
0,125,91.054963
0,3,91.062883
0,4,91.695637
0,26,91.783973
0.9496,7,91.806729
0,18,91.866799
0.964,5,91.88004
0,48,91.999179
0.9784,3,92.006729
0,12,92.036569
0.9928,1,92.03942
0,3,92.048889
0.9928,1,92.051757
0.9712,4,92.642193
0,9,92.665831
0,5,92.679151
0.6256,52,92.810602
0,1,92.813243
0.8992,14,92.859166
0,2,92.865896
0.7696,32,92.965521
0.9064,13,93.653072
0,4,93.663343
0.9712,4,93.67384
0.9496,7,93.690482
0,6,93.705173
0,125,94.707638
0.6976,42,94.811231
0,14,94.846054
0.9208,11,94.872876
0.7984,28,94.946452
0,20,95.657295
0.9784,3,95.669696
0.9136,12,95.711309
0.82,25,95.78809
0.9784,3,95.79613
0.9928,1,95.798901
0.9568,6,95.813612
0,33,95.89502
0,111,96.76081
0,30,96.860887
0,29,97.561839
0,2,97.568981
0.9784,3,97.576433
0.928,10,97.601534
0.9352,9,97.624807
0.9928,1,97.627837
0,13,97.662768
0.9424,8,97.684621
0,12,97.715316
0,3,97.723695
0.9352,9,97.748505
0.9784,3,97.756459
0,18,97.805485
0,7,97.822781
0.9064,13,97.85627
0,19,98.604564
0.9856,2,98.609619
0.8992,14,98.645899
0.9424,8,98.66624
0,10,98.691858
0,2,98.69772
0,7,98.715082
0,15,98.754163
0.7696,32,98.839771
0,1,98.842682
0,4,98.853347
0.7624,33,99.632913
0,2,99.63862
0,1,99.641282
0.964,5,99.655224
0.9928,1,99.658041
0.9712,4,99.669728
0.8776,17,99.71595
0,2,99.721071
0,1,99.723919
0,6,99.740334
0.3664,88,100.534853
0,31,100.631615
0,59,100.827206
0.9856,2,100.832416
0.9424,8,100.860749
0.9928,1,100.86705
0,1,100.869912
0.8344,23,101.507087
0,13,101.538342
0.9784,3,101.545765
0.6976,42,101.647491
0,125,102.660533
0.8488,21,102.712443
0,26,102.775517
0.964,5,102.787474
0.9424,8,102.807393
0,125,103.836479
0.9784,3,103.844679
0,31,104.528904
0,40,104.632294
0.8128,26,104.701695
0.46,75,105.656276
0.9784,3,105.664592
0,11,105.691676
0,16,105.73004
0.9568,6,105.745322
0,27,105.810974
0.9856,2,105.816417
0,2,105.821482
0.9136,12,105.852562
0,2,105.858565
0.7768,31,106.53592
0.928,10,106.572896
0,6,106.59343
0,16,106.645097
0.7048,41,106.783547
0,8,106.803802
0,5,106.816784
0.9568,6,106.83177
0.9856,2,106.836755
0.8776,17,106.879057
0,4,107.47886
0,1,107.481892
0.9856,2,107.487123
0.4456,77,107.676462
0,1,107.679033
0.9784,3,107.686764
0,63,108.433017
0,10,108.459314
0.9928,1,108.462737
0,5,108.475249
0.9928,1,108.478237
0.9568,6,108.493458
0.9064,13,108.527194
0,4,108.537203
0,4,108.547279
0.9928,1,108.550074
0.8416,22,108.605658
0,15,108.642994
0.9712,4,108.652506
0.9496,7,108.67058
0,13,108.703132
0,8,109.299711
0.9496,7,109.316669
0,7,109.335368
0.8848,16,109.376009
0.9856,2,109.38121
0,6,109.396034
0,23,109.44953
0.9208,11,109.475177
0.9856,2,109.480328
0.9208,11,109.507569
0,25,109.571301
0.8992,14,110.175969
0.5896,57,110.321912
0.9928,1,110.32461
0.856,20,110.373481
0,28,110.442106
0.9856,2,110.447083
0.9208,11,110.476639
0.7264,38,111.137226
0,3,111.145933
0,5,111.159508
0.9208,11,111.187007
0.9928,1,111.189839
0,48,111.31014
0.964,5,111.323164
0,7,111.339954
0.9856,2,111.345329
0.9712,4,111.35591
0,3,111.363611
0,1,111.367148
0.532,65,112.360089
0,4,112.370641
0,2,112.376244
0,17,112.41948
0,5,112.431853
0.8272,24,112.494565
0,9,112.518219
0,2,112.524137
0.9496,7,113.1095
0,17,113.153149
0.8704,18,113.198868
0.9712,4,113.20901
0.9856,2,113.214731
0.9928,1,113.217449
0,24,113.279362
0,18,113.325904
0.8848,16,113.366606
0.7624,33,114.025212
0.8992,14,114.061578
0.964,5,114.076278
0.7552,34,114.16054
0,73,114.938736
0.9712,4,114.948574
0,6,114.963747
0.9712,4,114.973317
0.9712,4,114.983648
0.856,20,115.033792
0,19,115.082222
0,3,115.089676
0,125,115.984285
0,125,116.870125
0,125,117.75965
0.964,5,117.77271
0,3,117.780265
0.9784,3,117.787783
0.9352,9,117.811682
0,3,117.819835
0.9136,12,117.85064
0.9208,11,117.879267
0,15,117.925282
0.8416,22,118.555227
0.9712,4,118.565924
0,3,118.573446
0.9928,1,118.576949
0,13,118.608769
0.9352,9,118.631537
0,16,118.674227
0.9928,1,118.677604
0,21,118.732803
0,110,119.588711
0.6328,51,119.711308
0.9496,7,119.728585
0.9856,2,119.733749
0.8344,23,120.365546
0.3736,87,120.591074
0.9928,1,120.593808
0,3,120.601837
0.9856,2,120.607326
0,125,121.513221
0,15,121.549849
0,3,121.557664
0.9928,1,121.560526
0.892,15,122.172554
0.9856,2,122.177652
0,125,123.078652
0,7,123.096165
0,9,123.118654
0.5896,57,123.264046
0.8992,14,123.29925
0.9784,3,123.307238
0.9136,12,123.336652
0.9568,6,123.351433
0,10,123.953436
0,118,124.255582
0.9424,8,124.276513
0.964,5,124.878592
0.928,10,124.902966
0,8,124.923875
0.8632,19,124.971644
0,16,125.014835
0,7,125.032907
0.9856,2,125.038786
0,4,125.048975
0,17,125.091448
0,10,125.116448
0,5,125.129837
0,22,125.182868
0,5,125.785213
0.9496,7,125.803114
0,4,125.814475
0,3,125.822238
0.8992,14,125.858255
0.9856,2,125.863418
0,1,125.866168
0.928,10,125.889908
0,17,125.932984
0.8272,24,125.993749
0,55,126.699669
0,6,126.714948
0.9784,3,126.722839
0.8776,17,126.766999
0.9928,1,126.770024
0.7984,28,126.842222
0,5,126.855044
0,25,126.917224
0.9064,13,126.948882
0.928,10,126.973087
0,10,126.998598
0,2,127.590984
0.9352,9,127.614408
0.1216,122,128.510469
0.892,15,128.549301
0,4,128.559808
0,125,129.466918
0.8992,14,129.502232
0.9712,4,129.512696
0,5,129.525732
0.9784,3,129.53315
0,1,129.536303
0.9568,6,129.553056
0,5,129.565619
0.8776,17,129.605494
0,5,129.617989
0.964,5,129.631124
0,2,129.636102
0.9424,8,129.655949
0.892,15,129.693677
0.496,70,130.454827
0,4,130.465704
0.8272,24,130.526909
0.5464,63,131.237005
0,89,131.453142
0,1,131.45584
0,10,131.479474
0.8416,22,132.105904
0.964,5,132.118387
0,2,132.123631
0,34,132.204828
0,11,132.232598
0.8488,21,132.28374
0.4168,81,133.075195
0.9856,2,133.080327
0.9928,1,133.082952
0.892,15,133.120994
0.892,15,133.157006
0.9784,3,133.164673
0.9064,13,133.194693
0.9784,3,133.202319
0,5,133.214884
0.7984,28,133.28159
0.8272,24,133.919731
0.9784,3,133.927587
0,2,133.932707
0.8704,18,133.976202
0.9496,7,133.994043
0,5,134.006608
0.3304,93,134.962685
0.964,5,134.974627
0.8848,16,135.013995
0.928,10,135.038252
0,14,135.073585
0,31,135.151668
0,2,135.156996
0,22,135.21254
0.9496,7,135.230877
0.9928,1,135.233935
0,2,135.239321
0,1,135.242185
0.9784,3,135.854261
0.9856,2,135.859243
0.892,15,135.898443
0.9856,2,135.903806
0.8416,22,135.959109
0,23,136.014789
0,27,136.084136
0.9784,3,136.092567
0.9856,2,136.097879
0,10,136.124237
0.7552,34,136.798656
0,2,136.804027
0,4,136.814356
0,125,137.682977
0,10,137.707089
0,8,137.727897
0,7,137.745732
0.9352,9,137.769366
0.9352,9,137.791567
0.964,5,137.80386
0.9712,4,137.813627
0.9928,1,137.816402
0.9064,13,137.849598
0,4,137.859769
0.9928,1,137.862873
0.4312,79,138.627136
0.9136,12,138.657479
0,6,138.672322
0,3,138.680623
0.316,95,139.480461
0,3,139.488044
0,102,140.307675
0,20,140.358389
0,42,140.469353
0.8344,23,140.524323
0,13,140.557306
0.4744,73,141.290674
0.9856,2,141.296254
0,125,142.160819
0.9856,2,142.165722
0,7,142.18221
0,61,142.327895
0,74,143.067911
0.9064,13,143.100925
0,4,143.110902
0,3,143.118723
0,11,143.146011
0,89,143.923979
0,24,143.980608
0.9856,2,143.985537
0.9856,2,143.99066
0,53,144.685257
0,2,144.690446
0.8488,21,144.742863
0,5,144.755714
0.9352,9,144.77862
0.964,5,144.790734
0,1,144.793222
0.9712,4,144.803281
0.9928,1,144.805936
0.9496,7,144.822211
0.9856,2,144.827279
0.784,30,144.899255
0,40,145.55373
0,16,145.602535
0,125,146.464085
0,125,147.353895
0,24,147.413487
0.9784,3,147.420753
0.9856,2,147.425905
0,1,147.428864
0.5104,68,147.592838
0,12,147.622789
0.9928,1,147.625889
0.9352,9,148.201029
0.9136,12,148.231352
0.8704,18,148.276572
0.8992,14,148.312785
0.9856,2,148.318492
0,31,148.393087
0.9928,1,148.395721
0.9856,2,148.400699
0.964,5,148.412351
0.9496,7,148.429198
0,6,148.444966
0.8416,22,149.059473
0.9712,4,149.069856
0.9712,4,149.080612
0,1,149.083378
0.9496,7,149.101061
0,1,149.103567
0,8,149.123156
0,125,149.994283
0,5,150.007287
0,2,150.012301
0.928,10,150.038654
0.928,10,150.063713
0,5,150.076026
0,1,150.078721
0.9784,3,150.085984
0,3,150.092817
0.9784,3,150.100048
0,39,150.197933
0,9,150.221608
0.928,10,150.248716
0.9568,6,150.823457
0,115,151.107024
0,1,151.109906
0.9784,3,151.116936
0,16,151.718522
0,15,151.755328
0.9856,2,151.760596
0,9,151.784025
0.9352,9,151.806455
0.9856,2,151.812199
0.928,10,151.83952
0.9784,3,151.847142
0,21,151.899588
0.7192,39,151.996408
0.964,5,152.009421
0.8848,16,152.610071
0,7,152.627347
0.9496,7,152.646497
0.8704,18,152.690866
0.9856,2,152.695839
0,4,152.706462
0.9856,2,152.711361
0.784,30,152.785312
0.7408,36,152.874483
0.82,25,153.499323
0,3,153.506679
0,1,153.509971
0.9568,6,153.527159
0.9928,1,153.530143
0,16,153.572042
0.6544,48,153.695009
0,9,153.718276
0.9856,2,153.723851
0,5,153.73677
0.856,20,153.788058
0.9712,4,154.356969
0.964,5,154.370405
0.9784,3,154.377421
0,1,154.38035
0,2,154.385693
0,61,154.531822
0,4,154.542098
0.9424,8,154.562309
0.8992,14,154.59499
0.8704,18,154.637777
0,1,154.64047
0.6904,43,155.32793
0.9496,7,155.345921
0.928,10,155.371551
0,5,155.384136
0.9496,7,155.402777
0.9928,1,155.405693
0.784,30,155.481984
0,5,155.494971
0.8776,17,155.538031
0.9208,11,155.688368
0,54,156.411269
0.7912,29,156.486101
0,4,156.496169
0,8,156.518133
0,25,156.582431
0,48,157.285607
0,71,157.473124
0.8776,17,157.518975
0,17,158.156938
0.9424,8,158.178611
0,2,158.184378
0,25,158.247532
0.9208,11,158.2753
0.9712,4,158.285396
0.9856,2,158.29112
0,125,159.197385
0,3,159.206643
0.8704,18,159.250499
0,125,160.155724
0.9568,6,160.171118
0,3,160.178916
0.9856,2,160.18437
0,16,160.224982
0.9784,3,160.234575
0.892,15,160.2716
0.8992,14,160.888326
0,19,160.935346
0,24,160.998139
0,3,161.005797
0.9784,3,161.013816
0,1,161.016773
0.9712,4,161.02692
0,8,161.047181
0.9712,4,161.057642
0.964,5,161.070316
0.784,30,161.145032
0,1,161.148081
0.9352,9,161.172534
0,5,161.767679
0,8,161.788175
0,14,161.822976
0.9928,1,161.826046
0,4,161.836601
0,66,162.005831
0,2,162.010955
0,23,162.071373
0.8992,14,162.697233
0,7,162.714532
0,6,162.731399
0.964,5,162.745257
0,2,162.750291
0.7192,39,162.849344
0.9136,12,162.882607
0.748,35,162.976692
0,28,163.64122
0,7,163.658563
0.9424,8,163.679447
0.8344,23,163.740961
0,1,163.743687
0.8992,14,163.77961
0,18,163.826457
0.7408,36,163.920442
0,3,163.928523
0,6,163.943345
0,31,164.615192
0.9784,3,164.623006
0.8776,17,164.665861
0.9712,4,164.676164
0.9568,6,164.691325
0.8344,23,164.748615
0.9928,1,164.751362
0.9712,4,164.761616
0.9784,3,164.769851
0,26,164.836845
0,52,165.55842
0.8488,21,165.614284
0,6,165.629994
0,6,165.644744
0.8992,14,165.681662
0,13,165.716488
0.8128,26,165.783183
0,13,166.403016
0.8416,22,166.458028
0.9352,9,166.481651
0,1,166.484435
0.9856,2,166.490202
0,3,166.498793
0.9064,13,166.531184
0.8992,14,166.56671
0.964,5,166.579659
0.9856,2,166.584679
0,1,166.587625
0.9208,11,166.614496
0,2,166.619936
0,23,166.678166
0,8,166.699671
0,27,167.354258
0.9856,2,167.360022
0,2,167.365325
0,7,167.383739
0.928,10,167.409184
0,1,167.412088
0,5,167.425764
0.9712,4,167.436767
0,3,167.444088
0.8272,24,167.504039
0,13,167.536223
0.5104,68,168.29935
0,44,168.41123
0,1,168.413901
0,20,168.461293
0,26,169.121439
0,13,169.157032
0,26,169.220687
0.9712,4,169.230944
0,125,170.12938
0.9568,6,170.144471
0.9496,7,170.161607
0.9496,7,170.179939
0.6832,44,170.29792
0,8,170.319445
0,2,170.325155
0,6,170.341151
0,1,170.343871
0.9928,1,170.346422
0.9496,7,170.938593
0.9928,1,170.941204
0.9856,2,170.946773
0,28,171.016608
0,3,171.024266
0.9784,3,171.032246
0.9352,9,171.054813
0,9,171.078912
0.9136,12,171.109501
0.9856,2,171.114449
0.9856,2,171.119148
0.9928,1,171.122165
0.9496,7,171.139914
0,5,171.153267
0,2,171.158293
0.9856,2,171.163649
0,5,171.177382
0.9136,12,171.20873
0,11,171.236364
0.9928,1,171.238961
0.9856,2,171.244367
0,7,171.261916
0.784,30,171.912475
0,52,172.04241
0,2,172.047247
0.5032,69,172.795666
0,125,173.689702
0,125,174.591269
0.9856,2,174.596615
0.892,15,174.635463
0,118,175.502676
0.9712,4,175.51255
0,16,175.551732
0,10,175.57603
0.8272,24,175.637932
0.9856,2,175.643621
0,1,175.646507
0,7,175.664178
0,9,175.687025
0,1,175.690175
0,80,176.473875
0,75,176.658291
0.964,5,177.246919
0.9568,6,177.262754
0.8344,23,177.321201
0.9928,1,177.324499
0.9928,1,177.32786
0.8992,14,177.365052
0,1,177.368087
0,1,177.370687
0,5,177.38372
0,5,177.396586
0.172,115,178.516215
0.9784,3,178.524367
0,10,178.550171
0.964,5,178.563283
0.9784,3,178.570859
0,5,178.584343
0,8,178.604648
0.964,5,178.617945
0,4,178.628933
0.9928,1,178.631568
0,119,179.510132
0,36,179.61522
0.9856,2,179.620789
0.8776,17,180.243753
0.9856,2,180.249276
0.712,40,180.355342
0.9856,2,180.360503
0,11,180.388482
0,3,180.396587
0,2,180.401941
0,14,180.436917
0,1,180.439691
0.8632,19,180.489048
0.964,5,180.501715
0.9784,3,180.509591
0,6,180.524762
0.9856,2,180.530394
0.82,25,181.174248
0.9424,8,181.196537
0,125,182.088126
0.9352,9,182.11201
0.712,40,182.219151
0.9568,6,182.236023
0.9928,1,182.239191
0.9712,4,182.250842
0,2,182.256618
0.9712,4,182.267784
0,6,182.282357
0,74,183.057051
0.856,20,183.109074
0,46,183.222134
0.6976,42,183.908999
0,125,184.818676
0.9856,2,184.824277
0,22,184.884507
0,6,184.899714
0.9712,4,184.910794
0.9568,6,184.927883
0.856,20,184.986691
0.64,50,185.113026
0,7,185.712759
0.9136,12,185.743105
0.9712,4,185.752881
0.9928,1,185.755537
0,4,185.765892
0.7408,36,185.85443
0,78,186.635088
0,9,186.659251
0.9208,11,186.686194
0.9928,1,186.688962
0.9856,2,186.694627
0,2,186.699855
0,7,186.717692
0,2,186.722718
0.9712,4,186.733606
0.9928,1,186.736288
0,7,186.755283
0,11,186.784979
0,23,186.845404
0.9568,6,186.861547
0,8,186.882218
0.8272,24,187.526523
0.9424,8,187.546765
0,125,188.446944
0,9,188.469675
0,4,188.480411
0,65,188.648267
0,5,188.661224
0,2,188.666396
0,7,188.684743
0.9352,9,188.70769
0.9496,7,188.725913
0,3,188.733831
0.9856,2,188.739201
0,4,188.750151
0,8,189.354698
0,1,189.357624
0,10,189.385323
0.1072,124,190.2803
0,25,190.347403
0,17,190.395258
0,24,190.458386
0.964,5,190.473364
0.9928,1,190.476555
0,21,190.530278
0,125,191.431631
0,9,191.454084
0,1,191.457695
0,23,192.096958
0,24,192.158222
0,5,192.170612
0.9928,1,192.17424
0.9856,2,192.179321
0.9064,13,192.214818
0.9928,1,192.217638
0.9712,4,192.227815
0,5,192.241812
0.9928,1,192.244505
0.9928,1,192.247613
0,2,192.253137
0,1,192.256091
0.964,5,192.269819
0,10,192.295816
0,1,192.298517
0.9136,12,192.328855
0,3,192.337018
0.7912,29,192.419762
0,3,193.00881
0,1,193.011663
0,9,193.035635
0.9208,11,193.063612
0,1,193.06688
0,27,193.137116
0.8776,17,193.178486
0.9784,3,193.18693
0,8,193.207941
0.9136,12,193.238193
0.9784,3,193.245633
0.856,20,193.295721
0,3,193.304259
0,7,193.322686
0,15,193.892797
0,8,193.914959
0.9856,2,193.920134
0.8272,24,193.984754
0.964,5,193.99886
0.8776,17,194.041251
0.5176,67,194.709299
0,4,194.719373
0.9352,9,194.741828
0,10,194.767075
0,11,194.796019
0.928,10,194.821915
0.9712,4,194.832124
0,4,194.842381
0.9856,2,194.847611
0,2,194.853007
0.8056,27,194.920444
0,125,195.739461
0,10,195.76462
0.9568,6,195.780728
0.8632,19,195.828113
0.8848,16,196.481068
0,3,196.489033
0,6,196.505413
