#{"t_start": 1680170597.424357, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9784,3,742.328635
0.9496,7,742.345913
0.9208,11,742.374001
0,1,742.376695
0.9784,3,742.96539
0.9928,1,742.96853
0.9352,9,742.993762
0.9928,1,742.997164
0.9856,2,743.00292
0.9568,6,743.019498
0.9568,6,743.03819
0.9424,8,743.060663
0.9928,1,743.064008
0.964,5,743.078628
0.9784,3,743.087315
0.9928,1,743.09015
0.9424,8,743.113557
0,2,743.119041
0.9496,7,743.139571
0.9856,2,743.145174
0.964,5,743.160645
0.9928,1,743.16331
0,2,743.168473
0.9928,1,743.17109
0,10,743.199641
0.9856,2,743.204658
0.964,5,743.218653
0,1,743.221521
0,5,743.235546
0,2,743.241128
0,1,743.244283
0.9928,1,743.247702
0.9784,3,743.256019
0.9784,3,743.264431
0,3,743.272868
0.9568,6,743.290919
0.9208,11,743.318727
0.9784,3,743.907881
0,3,743.915893
0,3,743.924808
0.7912,29,744.002949
0.9856,2,744.00895
0.9568,6,744.02626
0.9928,1,744.029111
0.9712,4,744.041397
0.9568,6,744.05789
0,11,744.087255
0,5,744.101378
0.9784,3,744.109392
0,1,744.112463
0.9928,1,744.115514
0.9568,6,744.132772
0,1,744.135914
0,3,744.144186
0.9784,3,744.15254
0,24,744.218658
0,5,744.233424
0,9,744.256989
0.9856,2,744.844364
0,8,744.865394
0.7408,36,744.95661
0,118,745.845248
0,5,745.859567
0,2,745.865579
0.9856,2,745.870956
0.9568,6,745.887994
0.9064,13,745.923542
0.964,5,745.937377
0.9208,11,745.968982
0,4,745.980076
0,4,745.992222
0.4024,83,746.792543
0.9496,7,746.810589
0.9352,9,746.833991
0,37,747.03392
0,5,747.04763
0.3592,89,747.890573
0,2,747.896894
0,3,747.905821
0,1,747.909095
0.9424,8,747.930947
0.9784,3,747.939314
0.964,5,747.952849
0,2,747.959412
0.9856,2,747.965086
0,9,747.99007
0.9856,2,747.995832
0,7,748.014779
0,12,748.04641
0,9,748.070861
0.9856,2,748.657065
0.9784,3,748.666529
0.9064,13,748.705025
0.8128,26,748.776827
0,3,748.786086
0.9568,6,748.801078
0.9928,1,748.803878
0,3,748.812621
0.9784,3,748.821446
0.9928,1,748.824121
0,2,748.829873
0,4,748.840959
0,23,748.904049
0.9856,2,748.910388
0.964,5,748.925937
0.9064,13,748.962132
0.8992,14,749.000627
0.9856,2,749.005971
0.9784,3,749.013906
0.9712,4,749.603811
0,5,749.616915
0.9856,2,749.622222
0.9568,6,749.637204
0.9712,4,749.647802
0.9856,2,749.653362
0,1,749.656422
0.9928,1,749.659202
0,3,749.667124
0.9568,6,749.68392
0,3,749.692673
0,1,749.695719
0,5,749.70949
0,2,749.715592
0,2,749.720701
0.9928,1,749.723486
0.928,10,749.749889
0.9784,3,749.758058
0.9568,6,749.774696
0.9856,2,749.780262
0,39,749.892824
0.9712,4,749.90384
0.9352,9,749.930597
0,5,749.944046
0,8,750.545468
0.9568,6,750.562447
0.9352,9,750.585974
0,6,750.601803
0.9856,2,750.607761
0.9424,8,750.629049
0,1,750.632252
0.9856,2,750.637879
0.9856,2,750.643311
0.9712,4,750.65415
0,1,750.657062
0,4,750.668128
0.9928,1,750.670918
0.9424,8,750.692246
0,6,750.711145
0,3,750.720178
0.9856,2,750.725566
0,2,750.731764
0.9928,1,750.734935
0,2,750.740941
0,2,750.74666
0.9568,6,750.762419
0.9784,3,750.770992
0.9568,6,750.787219
0.856,20,750.845912
0.9856,2,750.851747
0.9928,1,750.855187
0.9784,3,750.863983
0.9856,2,750.870486
0.9064,13,751.486385
0,3,751.495289
0.9928,1,751.498154
0.9856,2,751.503724
0,107,751.791194
0.9352,9,751.815349
0.9568,6,752.411383
0.9928,1,752.414482
0.9928,1,752.417754
0.9784,3,752.427959
0,9,752.451854
0.9064,13,752.486239
0.9928,1,752.489245
0.9352,9,752.513987
0.9928,1,752.516958
0.9352,9,752.541581
0.8992,14,752.579347
0,1,752.583278
0,2,752.590065
0.9856,2,752.596417
0.9856,2,752.602409
0,3,752.610113
0.9496,7,752.629279
0,2,752.635625
0,4,752.647401
0.9496,7,752.667394
0.928,10,752.697127
0.9352,9,752.722272
0,6,752.738999
0.964,5,752.753898
0,7,753.357385
0.9712,4,753.369426
0,55,753.515447
0.9568,6,753.531118
0.1072,124,754.450789
0,1,754.453707
0.9784,3,754.462441
0.9568,6,754.479773
0,2,754.485045
0.9856,2,754.491255
0,3,754.499723
0.9424,8,754.521431
0,5,754.535452
0.964,5,754.548872
0.9496,7,754.566862
0.9784,3,754.574439
0.9856,2,754.579551
0,72,755.354392
0,2,755.359941
0,3,755.367804
0.9424,8,755.389445
0,3,755.398073
0.9928,1,755.401012
0.9712,4,755.412155
0,4,755.423679
0.9784,3,755.432956
0.1864,113,756.32284
0.964,5,756.33863
0.9784,3,756.347408
0.9424,8,756.370942
0,4,756.381801
0.9712,4,756.393891
0,8,756.416885
0,2,756.422479
0.9928,1,756.426292
0,1,756.429313
0.9568,6,756.446409
0,6,756.464667
0.964,5,756.479631
0,4,756.490761
0.9784,3,757.081918
0.9496,7,757.100036
0,85,757.332406
0,5,757.346329
0.9208,11,757.378044
0.9928,1,757.381146
0.8416,22,758.020637
0.9784,3,758.02947
0.928,10,758.057692
0,5,758.071733
0.9856,2,758.077785
0,106,759.039007
0.9568,6,759.054064
0.7624,33,759.137955
0,3,759.145602
0,3,759.153441
0,5,759.165707
0,78,759.975983
0.9856,2,759.982061
0.9712,4,759.997447
0,1,760.0002
0.9928,1,760.003281
0,23,760.082741
0.9496,7,760.107697
0,1,760.110326
0.9856,2,760.119174
0.9856,2,760.125283
0.9928,1,760.128509
0.9928,1,760.135166
0,18,760.196706
0,5,760.211523
0.9928,1,760.216343
0.8632,19,760.270629
0.9856,2,760.276649
0.9712,4,760.28936
0.9856,2,760.295391
0,2,760.301435
0.9856,2,760.307413
0.8848,16,760.351912
0,5,760.366881
0.9856,2,760.372122
0,7,760.974421
0.9928,1,760.97786
0,21,761.032625
0.892,15,761.070213
0.9928,1,761.07299
0.9784,3,761.081462
0,3,761.090029
0.9928,1,761.093071
0.9856,2,761.098708
0.964,5,761.111637
0,1,761.114647
0.9352,9,761.13829
0.8848,16,761.177274
0.9784,3,761.18454
0.9496,7,761.207195
0,2,761.217329
0.9928,1,761.221151
0,10,761.25243
0,3,761.263788
0.8632,19,761.961114
0.9424,8,761.983667
0,3,761.992232
0,42,762.108852
0,2,762.114373
0.9928,1,762.117897
0,2,762.124171
0,125,763.176817
0.9928,1,763.179529
0,2,763.185463
0.9856,2,763.190795
0.9928,1,763.193528
0.9712,4,763.206292
0.964,5,763.221253
0.9784,3,763.229434
0,14,763.268119
0.8488,21,763.32317
0,1,763.32615
0.9568,6,763.343389
0,3,763.352451
0.9784,3,763.361668
0.928,10,763.970677
0.9712,4,763.981151
0,6,763.997095
0.7264,38,764.114846
0,2,764.120322
0,3,764.128391
0.9928,1,764.131342
0,15,764.176867
0,6,764.194822
0.9856,2,764.201234
0,3,764.210419
0.9496,7,764.230774
0,2,764.236722
0.9424,8,764.265668
0.9856,2,764.27111
0,4,764.286893
0.8704,18,764.343559
0.964,5,764.997917
0,13,765.035299
0.9856,2,765.042308
0,29,765.125226
0.964,5,765.140692
0.9928,1,765.143655
0.9064,13,765.17948
0.9856,2,765.186582
0.9856,2,765.192577
0.9496,7,765.211375
0.9856,2,765.216953
0.9712,4,765.229313
0,10,765.258878
0,1,765.262235
0.9064,13,765.298375
0.9496,7,765.319253
0.964,5,765.334519
0,3,765.342183
0,6,765.359945
0.964,5,766.01462
0.9784,3,766.022698
0.9712,4,766.03514
0,6,766.052336
0.3952,84,766.295025
0,4,766.306463
0,1,766.309114
0,1,766.312014
0,2,766.317341
0,6,766.3344
0.9352,9,766.359536
0.928,10,766.890282
0.964,5,766.907518
0.9928,1,766.910739
0.9568,6,766.928618
0.9856,2,766.935066
0.9208,11,766.969437
0.9712,4,766.983874
0,5,767.003694
0.9784,3,767.013608
0.9784,3,767.027394
0.9784,3,767.041024
0.9856,2,767.047298
0.8848,16,767.096525
0.9208,11,767.126066
0.9856,2,767.132071
0.9856,2,767.141409
0.9856,2,767.14693
0,11,767.182184
0,1,767.185223
0.9928,1,767.188437
0,33,767.837772
0,4,767.857862
0.964,5,767.871035
0.9784,3,767.879159
0.9784,3,767.886978
0.9784,3,767.894749
0,6,767.91114
0.9928,1,767.914133
0,2,767.919611
0,1,767.922755
0.9856,2,767.928372
0,8,767.949714
0.9928,1,767.953013
0.712,40,768.06333
0,2,768.069403
0,4,768.081742
0.9856,2,768.087328
0.9424,8,768.108692
0.9496,7,768.129496
0.9712,4,768.140464
0.9352,9,768.16748
0,11,768.19837
0,6,768.900104
0,11,768.934827
0.9856,2,768.940519
0.6256,52,769.086086
0.9784,3,769.094954
0,11,769.124678
0.9496,7,769.144145
0.9856,2,769.149718
0.9352,9,769.172803
0.9208,11,769.202325
0.9856,2,769.208257
0,2,769.21455
0,26,769.933606
0.964,5,769.950936
0.8776,17,770.0054
0.9928,1,770.008544
0,48,770.135994
0.9856,2,770.141996
0.9208,11,770.171277
0,11,770.200355
0,1,770.203626
0.9784,3,770.211782
0,1,770.214467
0.9928,1,770.217493
0.9568,6,770.232257
0,7,770.828869
0.9928,1,770.832546
0,4,770.842461
0.9712,4,770.909997
0.9856,2,770.91543
0.964,5,770.928601
0.9784,3,770.936363
0.9856,2,770.947448
0.9568,6,770.969045
0,8,770.994746
0.784,30,771.09624
0,4,771.110564
0,24,771.191599
0.8992,14,771.247649
0,5,771.261609
0.9424,8,771.286011
0.9712,4,771.296953
0.964,5,771.886185
0.9568,6,771.90268
0,10,771.930016
0,1,771.93356
0.9784,3,771.942652
0.9856,2,771.950201
0,9,771.975326
0.9784,3,771.98469
0.8704,18,772.037453
0,5,772.050571
0.9568,6,772.066466
0,3,772.07528
0.9568,6,772.091779
0.9784,3,772.101693
0.964,5,772.116363
0.9856,2,772.122061
0.9784,3,772.130762
0.9856,2,772.135708
0.9712,4,772.146292
0.8992,14,772.182986
0.928,10,772.21303
0.9424,8,772.23601
0.964,5,772.962853
0.9712,4,772.974594
0.8272,24,773.046514
0,2,773.05212
0.9856,2,773.05816
0.9208,11,773.08966
0.964,5,773.101784
0.9208,11,773.132514
0,3,773.140632
0.9856,2,773.145985
0,6,773.163605
0,1,773.166592
0.964,5,773.180096
0,8,773.202562
0.9784,3,773.210124
0.9784,3,773.219153
0.9712,4,773.22999
0.9568,6,773.246276
0.9784,3,773.254503
0,3,773.262039
0,7,773.280766
0.9784,3,773.288529
0.9712,4,773.300081
0.964,5,773.313431
0.9856,2,773.950371
0.9784,3,773.960885
0,3,773.973047
0.892,15,774.029374
0,3,774.039719
0,1,774.045428
0,2,774.052113
0.9208,11,774.087843
0.964,5,774.102449
0.9712,4,774.11316
0.9928,1,774.116668
0,1,774.120677
0,3,774.129698
0,4,774.141828
0,2,774.147821
0.964,5,774.16191
0.964,5,774.176774
0,5,774.191183
0,2,774.197123
0,2,774.203177
0.9928,1,774.207094
0,1,774.210614
0.9784,3,774.21987
0,5,774.234721
0.9928,1,774.238184
0,25,774.308573
0.9712,4,774.31922
0.9496,7,774.340199
0.9856,2,774.34652
0.9928,1,774.928628
0,2,774.934559
0,1,774.938352
0,8,774.959976
0,125,775.943516
0.9856,2,775.949557
0,3,775.957222
0.9568,6,775.973233
0.928,10,776.001402
0.9856,2,776.007524
0.9496,7,776.025167
0.9712,4,776.036182
0.9928,1,776.039126
0.9712,4,776.050266
0.9712,4,776.062173
0.964,5,776.07546
0,3,776.083018
0.9496,7,776.101023
0,1,776.103894
0.9712,4,776.114042
0.8992,14,776.151701
0,3,776.160217
0,2,776.165509
0.9856,2,776.171711
0.964,5,776.186658
0.9928,1,776.189337
0.9928,1,776.192096
0.9424,8,776.21543
0.9928,1,776.218824
0.964,5,776.231604
0,16,776.955972
0,125,777.309335
0,2,777.994607
0,7,778.01686
0.9928,1,778.020342
0.9856,2,778.026903
0.928,10,778.062097
0.9784,3,778.071373
0.9784,3,778.084596
0.9496,7,778.109941
0.9424,8,778.138755
0.9712,4,778.1509
0.9352,9,778.176275
0.964,5,778.190264
0.9712,4,778.200355
0,2,778.205914
0.9856,2,778.211362
0,2,778.217708
0.9928,1,778.221113
0.964,5,778.235745
0.8776,17,778.280049
0.964,5,778.292441
0.892,15,778.333778
0.9712,4,778.345579
0.9208,11,778.374674
0.928,10,778.981884
0.9856,2,778.988086
0.9928,1,778.990782
0,10,779.01698
0,7,779.034769
0.9928,1,779.037878
0.9856,2,779.043208
0.964,5,779.055805
0.9136,12,779.096056
0.9568,6,779.113306
0,3,779.123379
0.9712,4,779.138435
0.9784,3,779.145914
0,5,779.163467
0.892,15,779.220375
0,1,779.223449
0,5,779.240753
0.9856,2,779.246497
0.9496,7,779.271125
0,2,779.280379
0.9712,4,779.292104
0.9784,3,779.302598
0,4,779.317954
0,12,779.358257
0,3,779.947143
0.3664,88,780.158301
0.9496,7,780.175589
0.964,5,780.189203
0,5,780.202828
0,5,780.216963
0,2,780.223973
0,28,780.983353
0.9784,3,780.991614
0.532,65,781.159614
0.7984,28,781.234985
0.9784,3,781.243206
0.9784,3,781.251307
0.9568,6,781.268991
0,2,781.275391
0,2,781.280911
0,2,781.286684
0.7696,32,782.043197
0,2,782.049263
0,2,782.054193
0.9208,11,782.08453
0.9712,4,782.095555
0.9928,1,782.098622
0,1,782.102078
0,2,782.108026
0,11,782.138483
0.9712,4,782.149922
0.9712,4,782.160091
0.9424,8,782.181269
0.9712,4,782.192424
0,2,782.198551
0.9712,4,782.208586
0.9856,2,782.214192
0.9208,11,782.244674
0.964,5,782.258345
0.9784,3,782.265988
0.5248,66,783.029261
0.9928,1,783.032092
0.9352,9,783.058357
0.964,5,783.077019
0,1,783.080702
0,2,783.091422
0,2,783.099401
0,5,783.119092
0,5,783.133784
0,2,783.139828
0.9712,4,783.150822
0,14,783.193995
0.7984,28,783.28274
0,14,783.955335
0.9928,1,783.958139
0.9928,1,783.961335
0,2,783.966818
0,8,783.9873
0.9856,2,783.993418
0.8704,18,784.041456
0.9856,2,784.046766
0,125,785.0621
0.9712,4,785.074213
0,5,785.08832
0,5,785.101415
0.9856,2,785.10754
0.9856,2,785.113153
0.9856,2,785.119236
0.9928,1,785.122508
0,8,785.145345
0.6616,47,785.272583
0,4,785.284277
0.9712,4,785.898242
0,2,785.90725
0.9928,1,785.909959
0.928,10,785.940287
0,2,785.946265
0,5,785.95977
0,2,785.965204
0.9136,12,786.00711
0,2,786.012484
0.9784,3,786.021653
0.9784,3,786.031949
0,1,786.034723
0,5,786.053939
0,5,786.073164
0.9784,3,786.086904
0.9712,4,786.09891
0.7336,37,786.215012
0,13,786.256719
0.9712,4,786.269612
0,125,787.177021
0.964,5,787.189428
0.676,45,787.980822
0,8,788.000775
0.9856,2,788.005806
0.9568,6,788.020971
0,5,788.034407
0,5,788.047104
0,2,788.052226
0.6184,53,788.190625
0.9712,4,788.202002
0,3,788.211168
0.9568,6,788.228753
0.9208,11,788.937065
0.9784,3,788.944672
0.964,5,788.958134
0.964,5,788.971357
0.9856,2,788.977547
0.9136,12,789.008743
0,2,789.014376
0,9,789.038402
0.9928,1,789.041298
0,5,789.054936
0.9352,9,789.07901
0,2,789.084857
0.9928,1,789.087667
0.9352,9,789.113235
0,2,789.119863
0,125,790.074592
0.9856,2,790.084498
0.9784,3,790.094689
0.9856,2,790.105201
0.9352,9,790.136825
0.8776,17,790.198612
0,2,790.204143
0,22,790.836514
0.4816,72,791.031043
0.9928,1,791.033653
0.9352,9,791.059165
0,8,791.080859
0.9784,3,791.089344
0,23,791.149293
0,6,791.164896
0,2,791.17033
0.2944,98,791.998272
0,3,792.006104
0.748,35,792.660108
0.8488,21,792.714169
0.9784,3,792.721654
0.9712,4,792.731165
0.9856,2,792.736098
0,12,792.766667
0,4,792.777358
0,2,792.782935
0.9352,9,792.805948
0.9784,3,792.814253
0,8,792.835501
0.9712,4,792.845655
0,4,792.857045
0.9856,2,792.862886
0,14,792.901947
0.964,5,792.915828
0.9928,1,792.91864
0.9928,1,792.921286
0,6,792.936334
0.9784,3,792.944558
0.9784,3,792.952535
0.9856,2,792.957911
0.9712,4,792.968028
0.9784,3,792.975679
0.964,5,793.560611
0.9136,12,793.593124
0,5,793.606381
0.928,10,793.631413
0.9856,2,793.636568
0,3,793.64408
0.9856,2,793.649794
0,7,793.669866
0.9496,7,793.688217
0,2,793.694598
0,4,793.705963
0.9856,2,793.711131
0.9784,3,793.719586
0,2,793.725234
0.9712,4,793.736349
0.9856,2,793.742184
0.1504,118,794.621477
0.8848,16,794.897711
0.82,25,794.968292
0.9208,11,794.998235
0.9712,4,795.008903
0.6904,43,795.69685
0,18,795.741966
0.8632,19,795.792767
0.9064,13,795.826833
0,7,795.844267
0.9712,4,795.854907
0.9712,4,795.865282
0,9,795.888879
0.8416,22,796.520972
0,125,796.858124
0,2,796.863419
0,2,797.44176
0.9208,11,797.470872
0.9424,8,797.492321
0.9712,4,797.503052
0,2,797.508435
0.9928,1,797.511135
0.9856,2,797.517904
0.9784,3,797.525554
0.9928,1,797.52839
0.964,5,797.54184
0.9856,2,797.547909
0.9496,7,797.567966
0.9856,2,797.573926
0.9856,2,797.57971
0.9784,3,797.587712
0.9712,4,797.59804
0.9784,3,797.605965
0.9928,1,797.608921
0.9496,7,797.628075
0,5,797.643168
0.964,5,797.657306
0.9856,2,797.662746
0.9856,2,797.668157
0.9928,1,797.671057
0,3,797.680173
0.9496,7,797.701405
0.9928,1,797.704292
0.8848,16,797.749288
0.9856,2,797.755435
0.9136,12,797.790756
0,5,798.382388
0.9856,2,798.388431
0,4,798.401115
0.9784,3,798.408996
0.9928,1,798.412324
0,1,798.415328
0,9,798.441433
0.892,15,798.481828
0.9784,3,798.490626
0.928,10,798.518512
0,5,798.532578
0.9928,1,798.535297
0.964,5,798.550872
0.9784,3,798.560371
0.9856,2,798.56686
0.964,5,798.580563
0.9856,2,798.586634
0.9352,9,798.610438
0.928,10,798.636668
0,6,798.652856
0,1,798.655511
0.9856,2,798.660883
0,3,798.668213
0.9856,2,798.673362
0.9928,1,798.677274
0,1,798.68062
0,3,798.688277
0.9208,11,798.717886
0,1,798.721568
0,3,798.729902
0.9856,2,799.309041
0,2,799.314524
0,3,799.322246
0.8344,23,799.383925
0.9712,4,799.395153
0.9496,7,799.41296
0,6,799.429488
0.964,5,799.443431
0.9856,2,799.44887
0,26,799.514305
0.9784,3,799.522232
0.9856,2,799.529214
0.9856,2,799.534784
0.5824,58,800.265521
0.964,5,800.280156
0.9712,4,800.291271
0.9928,1,800.29442
0.8848,16,800.340212
0.9856,2,800.346802
0.928,10,800.375884
0.9784,3,800.385128
0.9856,2,800.390355
0.9784,3,800.399187
0.9784,3,800.406561
0.9856,2,800.412066
0.9928,1,800.415288
0.9928,1,800.418076
0,1,800.421145
0.9352,9,800.446106
0,2,800.451354
0.9784,3,800.460087
0.9784,3,800.468329
0.9568,6,800.484786
0.9928,1,800.488451
0.7912,29,800.566497
0,2,800.572527
0.9856,2,800.578021
0,3,801.157652
0,4,801.168806
0.9712,4,801.179422
0.9712,4,801.190467
0,1,801.193092
0.9568,6,801.207954
0,34,801.294502
0.9136,12,801.32823
0.9496,7,801.345977
0.9712,4,801.355916
0.9928,1,801.359306
0.9784,3,801.367468
0.964,5,801.380026
0.7768,31,801.454528
0.9352,9,801.47786
0.9928,1,801.48045
0.9784,3,802.060757
0,3,802.068882
0.9568,6,802.085693
0.9712,4,802.096985
0,3,802.105736
0,4,802.116695
0,3,802.124907
0.9784,3,802.1327
0,78,802.346661
0.9568,6,802.361308
0,3,802.369285
0.9712,4,802.379656
0.9208,11,802.982121
0.8128,26,803.055026
0.8848,16,803.095191
0.9856,2,803.100785
0.9856,2,803.107626
0.9568,6,803.123458
0.9064,13,803.158893
0.9496,7,803.177645
0.964,5,803.191485
0.9784,3,803.199689
0.9784,3,803.207817
0,9,803.231703
0.9928,1,803.235378
0,4,803.246902
0.9856,2,803.252408
0,1,803.255411
0.9856,2,803.261186
0,3,803.269339
0.9712,4,803.280309
0,7,803.299915
0.9712,4,803.311188
0.9784,3,803.318901
0.9424,8,803.916343
0,1,803.919188
0.9928,1,803.922206
0,1,803.925009
0,1,803.927745
0,7,803.945729
0,7,803.964787
0.9712,4,803.975871
0.9064,13,804.011183
0,2,804.016916
0.9496,7,804.036425
0.9712,4,804.048133
0.9712,4,804.05894
0.9928,1,804.06232
0,4,804.074238
0.9712,4,804.08533
0.9856,2,804.09128
0,3,804.099772
0.9928,1,804.102993
0.928,10,804.129174
0.9712,4,804.138842
0.9496,7,804.157671
0.964,5,804.17101
0.9712,4,804.182094
0.9424,8,804.203923
0.9928,1,804.207347
0.9928,1,804.210566
0,19,804.829387
0,3,804.839109
0,9,804.86358
0.676,45,804.990485
0.9856,2,804.99638
0.9928,1,804.999619
0.9856,2,805.006138
0.8128,26,805.077632
0.8632,19,805.129863
0.9424,8,805.152572
0.9856,2,805.157917
0,4,805.169639
0.9928,1,805.172385
0,1,805.176084
0.9568,6,805.76208
0.9928,1,805.765165
0,4,805.775634
0,2,805.781062
0.964,5,805.794824
0,1,805.79793
0.9568,6,805.814636
0.9496,7,805.834767
0.9928,1,805.838419
0.9352,9,805.864289
0.9712,4,805.875825
0.9928,1,805.879203
0,8,805.90168
0,6,805.919176
0.9856,2,805.925559
0.9568,6,805.942098
0.9064,13,805.979668
0.9928,1,805.982706
0.9784,3,805.990746
0.9496,7,806.009543
0,2,806.01546
0,3,806.023839
0.9784,3,806.031387
0.9712,4,806.041834
0,10,806.067647
0.9784,3,806.075432
0,3,806.082919
0,3,806.091732
0.9568,6,806.68483
0.9712,4,806.695308
0.9856,2,806.700938
0.9856,2,806.706891
0.9352,9,806.729955
0.9496,7,806.748687
0.6328,51,806.882762
0.9784,3,806.891031
0,3,806.899621
0.9856,2,806.905012
0,23,806.967566
0,4,806.979033
0.9856,2,806.985357
0.9856,2,806.991147
0.9856,2,806.99727
0,2,807.003378
0.9928,1,807.006366
0.9568,6,807.02324
0.9928,1,807.026475
0,3,807.599294
0.964,5,807.614637
0.9568,6,807.631169
0,5,807.644721
0,2,807.650732
0.9208,11,807.683463
0.9856,2,807.688886
0.9856,2,807.694705
0.9928,1,807.697308
0.9424,8,807.719651
0,27,807.792221
0.9856,2,807.798295
0.964,5,807.811983
0.9784,3,807.820366
0,53,808.537507
0,7,808.555833
0,5,808.568596
0,5,808.581603
0.9856,2,808.586584
0.9568,6,808.601907
0.9712,4,808.612793
0.9784,3,808.620612
0.892,15,808.660516
0,2,808.665797
0.9856,2,808.670743
0.9496,7,808.690108
0.9568,6,808.705519
0.892,15,808.746424
0.9856,2,808.752568
0.9856,2,808.75795
0.964,5,808.772667
0.9784,3,808.782101
0.9856,2,808.787833
0,5,808.801533
0,4,808.81313
0.9856,2,808.81829
0,6,808.835693
0,7,808.857599
0.892,15,809.472566
0.9568,6,809.488261
0,10,809.514992
0.9928,1,809.518051
0.9784,3,809.526865
0.9784,3,809.534213
0,2,809.539608
0.964,5,809.554839
0,3,809.565064
0.9496,7,809.585822
0.964,5,809.599847
0.9568,6,809.615667
0.9712,4,809.626696
0.9784,3,809.635277
0,2,809.640997
0.928,10,809.669108
0.9928,1,809.67282
0,79,810.472104
0,3,810.479863
0.9496,7,810.498387
0,3,810.506776
0.9712,4,810.518207
0,2,810.523678
0,5,810.538703
0.9568,6,810.556485
0,40,810.669618
0.9928,1,810.672491
0.9928,1,810.675087
0.9856,2,810.681544
0.9928,1,810.684617
0.9784,3,810.6932
0.9712,4,810.703933
0,7,810.721499
0.964,5,810.735145
0.9424,8,811.331699
0.9064,13,811.368762
0.9856,2,811.374038
0.9928,1,811.377873
0.9712,4,811.388453
0.9784,3,811.397165
0,6,811.412169
0.9712,4,811.423655
0.9712,4,811.435736
0,3,811.443912
0.676,45,811.571013
0,5,811.586008
0.964,5,811.600374
0,7,811.621561
0.9856,2,811.627563
0,125,812.540831
0,5,812.555494
0.9712,4,812.567081
0,5,812.580967
0.9928,1,812.583628
0.9784,3,812.592551
0.9496,7,813.182521
0.9712,4,813.193
0.8992,14,813.229742
0.9784,3,813.237987
0.964,5,813.250088
0.892,15,813.288903
0,16,813.330573
0.7912,29,813.408192
0.9712,4,813.419804
0.9784,3,813.427933
0.9568,6,813.445286
0.9712,4,813.456542
0.9856,2,813.462122
0.9352,9,813.486272
0,1,813.489179
0.9424,8,813.512531
0.784,30,814.169265
0.9208,11,814.197907
0,2,814.203174
0,2,814.208824
0.9784,3,814.217189
0,3,814.225599
0.9856,2,814.23094
0.9856,2,814.236716
0.9208,11,814.269139
0,1,814.272852
0.9784,3,814.280912
0.9496,7,814.302117
0.9856,2,814.308073
0.9712,4,814.319323
0,7,814.338656
0.3736,87,815.133525
0.9784,3,815.141509
0,5,815.154438
0.9784,3,815.162589
0.9496,7,815.180821
0.8632,19,815.233555
0.9712,4,815.244646
0.9856,2,815.250399
0.9928,1,815.253583
0.9424,8,815.276198
0,67,816.029864
0,2,816.036298
0,2,816.042494
0,19,816.094494
0.9928,1,816.097125
0,3,816.105126
0.9784,3,816.112466
0.9784,3,816.119355
0.9928,1,816.122366
0.9712,4,816.134606
0.9784,3,816.143222
0.9784,3,816.151101
0.9568,6,816.167044
0.7696,32,816.250303
0.9928,1,816.252894
0,4,816.265102
0.964,5,816.853137
0,4,816.864231
0.9856,2,816.86978
0,2,816.875312
0,4,816.886016
0.9496,7,816.904135
0,3,816.912502
0.9712,4,816.923762
0.4528,76,817.126171
0,3,817.134281
0.9784,3,817.142176
0,26,817.836847
0.9496,7,817.855546
0,4,817.865997
0.9856,2,817.871102
0,8,817.894431
0,2,817.899659
0,2,817.905721
0.9712,4,817.916382
0,5,817.929044
0,3,817.937328
0.9712,4,817.947102
0,2,817.952541
0.964,5,817.966156
0.9424,8,817.988055
0,9,818.012984
0.9496,7,818.030675
0,5,818.04358
0.9568,6,818.05949
0,69,818.811465
0,4,818.822594
0.9784,3,818.82993
0,2,818.835596
0.9712,4,818.846656
0.9784,3,818.854782
0,1,818.857499
0,17,818.904279
0,6,818.920208
0.9712,4,818.931102
0.9784,3,818.939846
0.9712,4,818.951492
0.9712,4,818.963761
0.9856,2,818.969964
0,3,818.978075
0.9712,4,818.990227
0.9784,3,818.999057
0.8704,18,819.049363
0,3,819.058053
0.9712,4,819.0707
0.9928,1,819.073495
0.9928,1,819.076569
0,4,819.661894
0,3,819.671659
0.7624,33,819.762389
0.9424,8,819.783304
0,1,819.786131
0.9136,12,819.819735
0.9856,2,819.826236
0,125,820.734725
0,3,820.742399
0.9784,3,820.750701
0,5,820.763802
0.9928,1,820.766996
0.9712,4,820.777143
0.9856,2,820.782689
0,1,820.786671
0.9424,8,820.80906
0,3,820.817314
0,5,820.831163
0.9568,6,820.848445
0.9568,6,820.865747
0.8776,17,820.909475
0.9352,9,821.508361
0.9352,9,821.531726
0.9424,8,821.551829
0,8,821.571452
0.9712,4,821.581285
0,2,821.586573
0,3,821.594253
0,1,821.597573
0.9352,9,821.620534
0,4,821.631043
0.9496,7,821.650463
0,38,821.74954
0.9928,1,821.753068
0,13,821.78691
0,10,821.812689
0.9928,1,821.815891
0.9784,3,821.823527
0.9784,3,821.831054
0.9784,3,822.411452
0.9568,6,822.427689
0.9496,7,822.444956
0.9928,1,822.448454
0,3,822.455881
0,8,822.477577
0,4,822.488728
0.9856,2,822.494968
0.9856,2,822.500196
0,1,822.503066
0.9712,4,822.514278
0,70,822.705922
0.9856,2,822.711035
0.9784,3,822.720623
0.9712,4,822.731964
0,1,822.735001
0,6,822.75186
0.9928,1,822.754581
0.9856,2,823.333229
0,5,823.347366
