#{"t_start": 1680170597.4224634, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.964,5,50.467425
0,4,50.477968
0,33,51.152923
0.9568,6,51.168095
0.9928,1,51.17091
0.9496,7,51.190553
0,6,51.206256
0.9784,3,51.21391
0,6,51.231236
0,18,51.278135
0,2,51.283219
0.8704,18,51.328829
0.3808,86,52.1213
0,35,52.208551
0,29,52.280305
0,14,52.894057
0.8488,21,52.947624
0,55,53.089133
0,7,53.108494
0.7552,34,53.197207
0,34,53.875166
0.964,5,53.8891
0.9856,2,53.89429
0,6,53.910076
0.8992,14,53.945331
0,20,53.996354
0,4,54.00657
0.9208,11,54.033971
0.9136,12,54.063125
0.9136,12,54.093081
0,24,54.734019
0,25,54.796821
0,9,54.818539
0,8,54.839108
0.9352,9,54.862166
0,36,54.949844
0.9352,9,54.972614
0,35,55.63289
0.9136,12,55.661403
0.928,10,55.685571
0,24,55.745145
0,1,55.747821
0.9712,4,55.759142
0,7,55.77658
0.964,5,55.78938
0,2,55.794441
0.64,50,55.919784
0,13,56.528014
0.9928,1,56.530863
0,7,56.549288
0.9856,2,56.554564
0.9712,4,56.564735
0.928,10,56.590064
0.8272,24,56.651346
0,2,56.657069
0.748,35,56.7431
0,125,57.632648
0,33,57.714953
0.712,40,58.39339
0,5,58.406799
0,11,58.433856
0,43,58.537941
0,1,58.540886
0,79,59.315478
0,10,59.340562
0,125,60.220477
0.6184,53,60.35421
0,125,61.24597
0,6,61.260057
0.9856,2,61.264907
0.9424,8,61.285005
0.9928,1,61.287759
0.9856,2,61.292845
0.928,10,61.904253
0.8344,23,61.962872
0,11,61.990535
0.712,40,62.092276
0,28,62.163223
0,7,62.181485
0.9928,1,62.184176
0.8848,16,62.803238
0.9568,6,62.817976
0,7,62.834786
0,1,62.837499
0.8272,24,62.895764
0.964,5,62.910357
0,32,62.991865
0.9784,3,63.00009
0,17,63.041798
0.5248,66,63.791769
0.8344,23,63.852647
0,99,64.920044
0.8992,14,64.955165
0,3,64.9636
0.244,105,65.80332
0.9784,3,65.810991
0.5968,56,65.947276
0,3,65.954876
0,32,66.035093
0,125,66.929516
0.9928,1,66.932241
0.9712,4,66.942518
0.9856,2,66.947572
0.712,40,67.623081
0,125,68.509134
0.9424,8,68.530191
0.9568,6,68.546983
0.9784,3,68.554311
0.9424,8,68.574495
0.8488,21,68.626497
0.9712,4,68.636785
0,3,68.644295
0,11,68.67132
0.9856,2,68.676552
0,5,68.688928
0.9496,7,68.706911
0.8776,17,69.323255
0,1,69.326118
0,6,69.341093
0,20,69.388857
0,19,69.437632
0.9424,8,69.457795
0.9712,4,69.467537
0,11,69.49585
0.928,10,69.522709
0,56,70.247669
0,6,70.261294
0.9064,13,70.291349
0,13,70.324958
0.8848,16,70.365292
0.8488,21,70.417855
0.8128,26,70.483259
0,13,70.517175
0.8776,17,71.122175
0,9,71.14484
0.9856,2,71.150117
0,2,71.155723
0.9136,12,71.186501
0,3,71.194508
0.9712,4,71.205408
0,8,71.226156
0.8632,19,71.273938
0.6688,46,71.393736
0.7768,31,72.031059
0,6,72.045983
0,56,72.191866
0,16,72.231424
0,10,72.255032
0,8,72.274098
0.9856,2,72.279828
0,20,72.91114
0.9712,4,72.922725
0.9784,3,72.930628
0.9424,8,72.95101
0.6328,51,73.078397
0.9784,3,73.086905
0.9784,3,73.095457
0.7624,33,73.179288
0.9568,6,73.194045
0,5,73.207318
0,3,73.214991
0.9136,12,73.821154
0.9136,12,73.853147
0,8,73.872549
0,2,73.878437
0.7624,33,73.969788
0,9,73.996359
0.9712,4,74.011743
0.9712,4,74.023165
0.9568,6,74.043194
0.7624,33,74.152564
0,17,74.804163
0.9424,8,74.824661
0.8632,19,74.874803
0,17,74.917741
0.496,70,75.096201
0.9712,4,75.107505
0,9,75.82366
0.8704,18,75.868512
0,125,76.854522
0.676,45,76.976509
0.9784,3,76.984391
0.8776,17,77.026091
0,1,77.029042
0,4,77.039079
0.9352,9,77.061664
0.9568,6,77.077395
0.9352,9,77.103621
0.9064,13,77.137058
0,2,77.722264
0,49,77.851573
0,7,77.871024
0,11,77.900336
0,27,77.983329
0.9496,7,78.001353
0.9208,11,78.031382
0,3,78.040784
0,116,79.006917
0.9712,4,79.01722
0,10,79.042484
0,125,80.041986
0.9928,1,80.045644
0.8416,22,80.677567
0,6,80.693204
0,29,80.777213
0,125,81.774863
0,12,81.804049
0,1,81.807123
0.9568,6,81.823214
0,11,81.851781
0,2,81.857369
0.9712,4,81.867361
0.6832,44,81.975911
0,5,81.988757
0.9928,1,82.687343
0,65,82.850754
0,5,82.862709
0,2,82.867816
0,6,82.882371
0,2,82.889137
0.7624,33,82.978662
0.9496,7,82.99689
0,3,83.004312
0.9928,1,83.007344
0.748,35,83.727411
0,1,83.730612
0,2,83.738649
0.928,10,83.769785
0,8,83.802037
0.9856,2,83.807775
0,2,83.814456
0,12,83.852274
0.9424,8,83.872827
0.9712,4,83.883242
0,125,84.782565
0,11,84.814759
0,125,85.791197
0.9568,6,85.806576
0.9856,2,85.811944
0.2224,108,86.767956
0,5,86.780949
0,9,86.805087
0.9784,3,86.812693
0,19,86.861227
0.5176,67,87.667103
0.9352,9,87.695551
0,4,87.709651
0.8632,19,87.767786
0,5,88.064247
0.9928,1,88.066978
0,4,88.077084
0,125,88.974178
0,7,88.996493
0,3,89.006294
0.9424,8,89.03355
0.9568,6,89.053676
0.928,10,89.085872
0,5,89.103053
0,2,89.730955
0.8632,19,89.782685
0.9568,6,89.79937
0.3304,93,90.038784
0.9712,4,90.049513
0.8992,14,90.765366
0.9856,2,90.771452
0,2,90.77647
0,14,90.812177
0,113,91.727674
0,8,91.754502
0.9928,1,91.760847
0,2,91.766084
0.9784,3,91.77442
0.8272,24,91.853956
0,4,91.868346
0.964,5,91.880969
0.9568,6,91.896355
0.9784,3,91.904039
0,7,91.921191
0.892,15,91.957523
0.9352,9,91.980402
0,22,92.035805
0.928,10,92.643425
0.9208,11,92.672182
0.9928,1,92.675592
0,2,92.680875
0,15,92.718582
0.9424,8,92.739764
0.9856,2,92.744947
0.9568,6,92.760346
0.8704,18,92.803962
0.7552,34,92.911963
0.928,10,92.941681
0,10,92.975775
0.9784,3,92.987779
0,125,93.944476
0,2,93.949853
0.964,5,93.963416
0,47,94.770275
0.9856,2,94.77562
0,5,94.7884
0,8,94.807543
0,7,94.824824
0,2,94.829708
0,25,94.892018
0.9352,9,94.915735
0.9496,7,94.934774
0.9856,2,94.939863
0.9856,2,94.945304
0,9,94.968589
0,1,94.971579
0,1,94.974351
0.964,5,95.644412
0.9856,2,95.649951
0,2,95.659667
0.9496,7,95.683726
0.9424,8,95.710118
0.928,10,95.744153
0,81,95.949289
0,52,96.657642
0,2,96.663106
0,3,96.671198
0.9928,1,96.674064
0.7624,33,96.770754
0.9784,3,96.781103
0.9136,12,96.819296
0.9784,3,96.830372
0.9784,3,96.839907
0.9424,8,96.868362
0.6256,52,97.626907
0,6,97.642637
0.9784,3,97.650336
0.7768,31,97.733554
0.964,5,97.747583
0,3,97.755294
0.9928,1,97.758053
0,4,97.769089
0.9784,3,97.777828
0.964,5,97.790819
0.6544,48,98.613888
0.964,5,98.627339
0.8488,21,98.680137
0,1,98.682986
0,4,98.694015
0.856,20,98.744431
0.8776,17,98.790553
0.9928,1,98.79369
0.9856,2,98.799377
0,4,98.809709
0,1,98.812375
0,5,98.824667
0,3,98.832982
0.9496,7,98.852826
0,3,98.861687
0.9712,4,98.873417
0.964,5,98.886361
0.964,5,98.899084
0.9928,1,98.901687
0,125,99.91494
0.8704,18,100.537544
0.9856,2,100.543536
0.6976,42,100.674238
0,3,100.685348
0.9424,8,100.709963
0.9568,6,100.730378
0,8,100.756691
0.9496,7,100.778294
0.9928,1,100.78482
0,118,101.678412
0,24,101.738274
0,125,102.749818
0,34,102.833601
0,29,103.584704
0,1,103.587525
0.8992,14,103.626018
0.5968,56,103.787446
0,18,103.846465
0,2,103.85213
0,50,104.583702
0,4,104.594093
0,4,104.604911
0.9928,1,104.60782
0.8776,17,104.651876
0.9712,4,104.663116
0.9856,2,104.668394
0,125,105.748662
0,39,105.845792
0,2,105.851823
0,5,105.865925
0.9136,12,106.477339
0,1,106.48061
0.9928,1,106.487703
0.9856,2,106.492828
0.9352,9,106.526762
0.9856,2,106.532319
0,14,106.581143
0,17,106.638293
0,6,106.658851
0.9568,6,106.679144
0.9928,1,106.684785
0,5,106.699439
0.6256,52,106.849733
0,12,107.469643
0.9064,13,107.503375
0.9856,2,107.508885
0.9856,2,107.514039
0.964,5,107.527036
0.3808,86,107.736841
0,19,107.781257
0.964,5,108.383291
0,5,108.395682
0.9784,3,108.403558
0.9784,3,108.411493
0,4,108.423222
0.2728,101,108.682001
0,2,108.686959
0,8,109.282748
0.9712,4,109.292995
0.9712,4,109.302749
0.964,5,109.31528
0,88,109.531588
0.9352,9,109.554018
0.9712,4,109.564575
0,1,109.56761
0,1,109.570256
0.9136,12,110.169329
0,7,110.188019
0,5,110.200564
0,5,110.213897
0,33,110.29667
0.964,5,110.309795
0,1,110.312544
0.7696,32,110.391225
0,24,110.451373
0.9784,3,110.459083
0,15,111.062023
0,5,111.074728
0.9352,9,111.096832
0,2,111.102386
0,1,111.105104
0,120,112.239033
0.8704,18,112.284341
0,1,112.286999
0,3,112.295011
0.9712,4,112.304612
0.9856,2,112.310079
0,29,112.384453
0.9496,7,112.402141
0,9,112.424901
0.9928,1,112.428327
0,84,113.213775
0,6,113.228906
0,9,113.251915
0,20,113.303383
0.7912,29,113.378258
0.9568,6,113.394091
0.7336,37,114.063565
0,1,114.066331
0,2,114.072628
0.9856,2,114.077874
0.9712,4,114.088586
0.9928,1,114.091564
0,1,114.095468
0,125,114.999322
0,3,115.006998
0.748,35,115.09622
0.568,60,115.82116
0.9784,3,115.828991
0.9784,3,115.836413
0.9568,6,115.852908
0,9,115.87689
0.9856,2,115.882573
0.9928,1,115.885297
0.964,5,115.898047
0,63,116.06059
0,46,116.740851
0.9928,1,116.744124
0,125,117.634534
0,5,117.647863
0,1,117.651302
0,3,117.659263
0,3,117.66728
0,2,117.672257
0,8,117.693313
0.9928,1,117.696331
0,125,118.59705
0,48,118.722804
0,1,118.725542
0,3,118.734473
0,28,118.809226
0.8416,22,119.445148
0,22,119.496995
0,4,119.50698
0.1,125,120.385231
0,5,120.398137
0,17,120.440593
0.964,5,120.453845
0.6256,52,120.59257
0,52,121.315232
0,61,121.468477
0,3,121.47653
0.964,5,121.489276
0.9064,13,121.52206
0,6,121.53601
0,3,121.543252
0,13,122.150906
0,15,122.188614
0,1,122.191144
0.928,10,122.217162
0,125,123.117151
0,24,123.177842
0.964,5,123.190359
0.964,5,123.204203
0,1,123.207466
0,8,123.22808
0,6,123.243028
0,23,123.300188
0,125,124.196757
0.8992,14,124.231121
0,3,124.238962
0.9712,4,124.248653
0.2296,107,125.113075
0,41,125.8049
0,5,125.818669
0,1,125.821575
0,3,125.829136
0,4,125.839709
0.6472,49,125.961241
0.856,20,126.013297
0.9928,1,126.016002
0,9,126.038608
0.9712,4,126.047994
0,31,126.692895
0,125,127.598109
0.8776,17,127.640665
0.9856,2,127.646374
0.9496,7,127.664902
0,56,127.805187
0.4816,72,128.575562
0,4,128.585525
0.9136,12,128.616887
0.964,5,128.629709
0,8,128.650489
0.4816,72,129.422859
0.9856,2,129.428335
0,2,129.433845
0.3448,91,129.662315
0,5,129.674888
0,30,130.329576
0,9,130.353525
0.9568,6,130.36951
0.9208,11,130.398431
0,22,130.456483
0,7,130.474652
0.82,25,130.537664
0.9712,4,130.547289
0,125,131.40826
0.712,40,131.505227
0,1,132.078991
0.9784,3,132.087169
0.9352,9,132.109373
0,71,132.282404
0.5176,67,133.038151
0.9928,1,133.040848
0.9568,6,133.055821
0.9784,3,133.063706
0.9352,9,133.087209
0.9568,6,133.102366
0,14,133.136533
0.1504,118,134.003387
0.1504,118,135.020159
0.9064,13,135.052237
0,18,135.097851
0,45,135.211345
0.9856,2,135.216908
0.9784,3,135.224335
0.928,10,135.855755
0,28,135.927283
0,125,136.832322
0.9424,8,136.851331
0,125,137.721149
0,2,137.726703
0.964,5,137.738955
0.9712,4,137.749431
0,1,137.752258
0,11,137.78015
0.8632,19,137.828131
0.5896,57,138.538225
0.9784,3,138.546133
0,13,138.578488
0.964,5,138.59115
0.8776,17,138.63377
0,91,139.425784
0.4816,72,139.602474
0.9928,1,139.605222
0,8,139.624523
0,125,140.507889
0,5,140.520694
0.9496,7,140.53807
0.9712,4,140.547853
0,19,140.593269
0,125,141.45813
0,7,141.476097
0,5,142.044405
0,3,142.052501
0.5536,62,142.201843
0,3,142.209287
0,3,142.216464
0,2,142.221573
0.8704,18,142.263262
0,20,142.312457
0,56,143.006327
0,10,143.030752
0,125,143.901452
0,21,143.95014
0,8,143.969195
0.8344,23,144.025736
0,2,144.030579
0,4,144.040787
0.9856,2,144.046132
0.9856,2,144.051413
0.8272,24,144.672996
0,2,144.678234
0,14,144.713196
0.9712,4,144.723369
0.5608,61,144.87149
0,7,144.889383
0.1864,113,145.733684
0.9352,9,145.755544
0,4,145.765189
0,2,145.770827
0,4,145.780453
0,5,145.793087
0,125,146.653272
0,4,146.663575
0,3,146.670779
0,125,147.560685
0,1,147.563386
0,125,148.425588
0.8632,19,148.473036
0,5,148.485814
0.7696,32,149.126978
0.9712,4,149.137114
0,21,149.190666
0,32,149.269884
0.9784,3,149.277968
0,17,149.320723
0.9424,8,149.340844
0.9424,8,149.360854
0.8776,17,149.959853
0,21,150.013949
0,7,150.031998
0,2,150.037539
0.7768,31,150.114583
0.9928,1,150.117365
0.9136,12,150.14554
0,12,150.175668
0,42,150.843313
0,7,150.860813
0,18,150.90417
0.9496,7,150.920707
0.9496,7,150.938679
0,125,151.814743
0.7696,32,151.896009
0.9784,3,151.903742
0.9784,3,151.911242
0,32,151.98937
0,1,151.992835
0.7696,32,152.634657
0.7768,31,152.712481
0,24,152.771602
0.9424,8,152.791514
0,5,152.803877
0,9,152.827482
0,41,153.489243
0.9928,1,153.492633
0.964,5,153.506337
0.9712,4,153.517575
0,1,153.52027
0,2,153.526693
0.3664,88,153.753069
0.9784,3,153.760163
0,3,153.7681
0.9712,4,153.779135
0,4,153.789189
0,4,154.359143
0,125,154.659572
0,15,155.278286
0,81,155.485696
0,10,155.510941
0.9856,2,155.516351
0.9856,2,155.521367
0.8848,16,155.684811
0.9928,1,155.687916
0,3,156.280199
0,1,156.283346
0.9856,2,156.288741
0.964,5,156.301799
0.9568,6,156.317617
0.9136,12,156.346883
0.964,5,156.358581
0.9856,2,156.364468
0.9928,1,156.367042
0,24,156.4278
0.9784,3,156.436448
0,11,156.464234
0.8704,18,156.510932
0,2,156.517231
0.9208,11,156.543758
0.9856,2,156.550446
0.9928,1,156.553101
0,1,156.556248
0.9928,1,156.559001
0,24,157.199468
0.964,5,157.212567
0,13,157.245498
0,1,157.248257
0.9712,4,157.259271
0,9,157.281983
0.9856,2,157.287636
0.9928,1,157.290631
0.964,5,157.303612
0.856,20,157.353483
0.964,5,157.367197
0.9496,7,157.386337
0,2,157.391658
0.9352,9,157.415593
0,2,157.42128
0.9856,2,157.427617
0,2,157.433397
0,99,158.2845
0.9784,3,158.293273
0.9928,1,158.295936
0.9784,3,158.304383
0.7264,38,158.403034
0,11,158.430837
0.9424,8,159.032778
0.9856,2,159.037969
0.9928,1,159.040819
0,1,159.043702
0.9928,1,159.047003
0.9352,9,159.069975
0,1,159.07289
0,2,159.077891
0.9352,9,159.101322
0,1,159.104209
0,15,159.141158
0,4,159.151458
0,125,160.055594
0,125,160.957986
0,4,160.968847
0.9352,9,160.991365
0,98,161.825044
0.964,5,161.838158
0,4,161.848134
0,28,161.91873
0,125,162.832545
0.928,10,162.859639
0.9928,1,162.862887
0,85,163.678576
0,6,163.693747
0,2,163.700252
0.9712,4,163.711162
0.3088,96,164.55238
0.928,10,164.578036
0.928,10,164.603403
0.4744,73,164.787434
0.9712,4,164.799151
0,1,164.801825
0.9568,6,164.81713
0.568,60,165.559715
0,20,165.61303
0.712,40,165.718764
0,6,165.733706
0.64,50,166.446395
0.9568,6,166.461946
0.928,10,166.489029
0.6112,54,166.625948
0,7,166.643536
0.9208,11,166.671556
0.9928,1,166.6745
0,1,166.677668
0,9,167.288501
0.9784,3,167.296024
0.8488,21,167.347172
0,11,167.377033
0,16,167.419115
0.8992,14,167.455341
0,3,167.462752
0.9784,3,167.469939
0.9208,11,167.497445
0.9136,12,167.526668
0.9712,4,167.537203
0.388,85,168.341626
0.8776,17,168.385167
0,3,168.393867
0,42,168.496775
0,2,168.502482
0,5,168.51501
0.928,10,169.137026
0,2,169.142289
0.9496,7,169.160495
0.82,25,169.221776
0.9784,3,169.230087
0,18,169.272142
0,1,169.275059
0,8,169.294803
0.9496,7,169.312976
0,2,169.318113
0.964,5,169.330833
0.6976,42,169.440045
0,8,170.04484
0,47,170.160755
0.8776,17,170.204845
0.9784,3,170.212845
0,5,170.225892
0,3,170.23484
0.9712,4,170.245293
0,8,170.266643
0.9064,13,170.302136
0.9568,6,170.318387
0.9352,9,170.343049
0.6184,53,171.051211
0.964,5,171.064591
0.9784,3,171.07201
0.9784,3,171.080357
0,2,171.085442
0,6,171.100374
0,16,171.14076
0.9856,2,171.146563
0,8,171.167852
0,4,171.178448
0,2,171.183334
0,7,171.201993
0.9856,2,171.207369
0,14,171.24302
0,48,171.93894
0,7,171.956837
0.9568,6,171.972581
0.9568,6,171.986938
0.9784,3,171.994853
0,2,171.999911
0.964,5,172.012757
0,118,172.883918
0.892,15,172.922302
0.9928,1,172.925448
0,2,172.930912
0,18,172.977374
0,1,172.98041
0,19,173.029356
0.9352,9,173.054687
0.9928,1,173.057329
0.9568,6,173.640698
0.4672,74,173.828358
0,3,173.835468
0,1,173.838447
0.9712,4,173.849339
0,1,173.852048
0,1,173.854669
0,13,173.88838
0,1,173.891145
0.9856,2,173.896436
0.9784,3,173.904454
0,4,173.915369
0.6976,42,174.606105
0,9,174.628812
0.9928,1,174.631768
0.9568,6,174.648354
0,9,174.671282
0.8776,17,174.716092
0.9136,12,174.744622
0,125,175.625694
0,6,175.642813
0,7,175.66079
0,83,176.451939
0,23,176.510083
0,4,176.520571
0,1,176.523398
0,16,176.563935
0.9352,9,176.587244
0.9496,7,176.603462
0.8992,14,176.635168
0,125,177.533401
0,2,177.538404
0.9496,7,177.555717
0,22,178.196192
0,6,178.212271
0.8992,14,178.249265
0.9928,1,178.25191
0.9496,7,178.509164
0.9784,3,178.517735
0.9928,1,178.520771
0,24,178.583376
0.928,10,178.60875
0,3,178.61683
0,8,178.638821
0,32,178.719995
0.9424,8,179.316168
0.9856,2,179.32172
0.9784,3,179.329836
0.9496,7,179.347648
0.9784,3,179.355819
0.9712,4,179.366687
0.8992,14,179.401052
0.964,5,179.414227
0.6688,46,179.529361
0,8,179.549719
0,6,179.576065
0.6904,43,180.267992
0.9712,4,180.278658
0,6,180.294975
0,3,180.303344
0.9856,2,180.308954
0.9928,1,180.312343
0.9856,2,180.318292
0,12,180.348387
0.9208,11,180.377245
0.9496,7,180.395329
0,92,181.213393
0,5,181.225804
0.9568,6,181.241353
0.9712,4,181.251865
0,2,181.257333
0.9352,9,181.279558
0.5608,61,181.430848
0,1,181.433569
0,33,182.094523
0,1,182.097356
0.9712,4,182.108322
0,2,182.113852
0,16,182.155428
0.5824,58,182.31114
0.9496,7,182.328843
0,1,182.332719
0,3,182.341162
0,2,182.346609
0,125,183.246259
0.9496,7,183.265253
0.9856,2,183.271491
0.9928,1,183.274205
0.9712,4,183.863397
0.964,5,183.87565
0,125,184.782106
0.9352,9,184.80668
0,26,184.877896
0.7552,34,184.974092
0.8128,26,185.040805
0,14,185.075537
0,125,185.971235
0,2,185.977459
0.9784,3,185.986552
0.9928,1,185.989233
0.928,10,186.013546
0,125,186.921088
0,5,187.51683
0,7,187.534727
0,3,187.543087
0.9568,6,187.557879
0,28,187.630225
0.9568,6,187.646322
0.964,5,187.658303
0,7,187.677933
0,3,187.686068
0,33,187.76817
0.892,15,187.806608
0.9928,1,187.809364
0.9784,3,187.816993
0.9856,2,187.822652
0.4888,71,188.584267
0,12,188.615371
0.9712,4,188.626103
0.4888,71,189.397343
0.8128,26,189.461284
0,10,189.485829
0,4,189.496887
0.8848,16,189.539067
0.8992,14,189.573886
0.9784,3,189.581663
0,9,189.603096
0,10,189.626734
0.9784,3,189.634617
0.9712,4,189.644001
0.9136,12,190.257825
0.9568,6,190.27369
0.604,55,190.422111
0,64,191.172503
0.8992,14,191.208135
0,17,191.251383
0,2,191.256385
0,1,191.258968
0,1,191.261682
0.9712,4,191.27217
0,5,191.284758
0,6,191.300349
0.9568,6,191.315711
0.9568,6,191.331975
0,22,191.388585
0.964,5,191.401307
0,15,191.437712
0,5,191.450987
0.9784,3,191.459073
0.7696,32,192.120144
0,2,192.125041
0.784,30,192.205621
0,6,192.221184
0.9856,2,192.22677
0,15,192.268908
0,2,192.274126
0.856,20,192.325582
0,18,192.376045
0.712,40,193.065621
0.9712,4,193.076418
0,9,193.099862
0.9928,1,193.102612
0,30,193.177473
0,4,193.188169
0.9784,3,193.195832
0,2,193.201211
0,7,193.219237
0.9928,1,193.222181
0.8848,16,193.261427
0.9568,6,193.276545
0,2,193.281925
0.9568,6,193.297243
0,25,193.894457
0.9856,2,193.899623
0.9784,3,193.907823
0.784,30,193.989409
0.9928,1,193.992323
0.9568,6,194.006698
0.9064,13,194.040251
0,125,194.856636
0.7696,32,194.936708
0,15,194.975183
0,6,194.992114
0.964,5,195.00615
0.9424,8,195.524712
0,5,195.537019
0.9136,12,195.567899
0,3,195.575348
0.964,5,195.58758
0,1,195.590243
0.6328,51,195.71972
0.9208,11,195.747794
0.9784,3,195.755576
0.9712,4,195.765932
0,1,195.768649
0,2,195.773797
0.8632,19,195.821443
0,7,195.840909
0,8,196.471879
0.892,15,196.512353
0.9928,1,196.515409
0.9712,4,196.525757
0.7912,29,196.600462
0.9424,8,196.620068
0.928,10,196.646428
0.9856,2,196.651641
