#{"t_start": 1680170597.4215147, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0,4,83.796916
0.9784,3,83.808182
0,125,84.718195
0.9856,2,84.723006
0.9568,6,84.738135
0,40,84.851779
0.856,20,84.917962
0.5032,69,85.731476
0.1936,112,86.69737
0,75,86.887366
0.928,10,87.518033
0,125,88.166382
0,19,88.789112
0,125,89.769062
0,32,89.854905
0,2,89.860329
0.9208,11,89.88761
0,6,89.903256
0,2,89.908815
0,4,89.918968
0,4,89.929362
0,3,89.936735
0,5,89.949679
0.9352,9,89.974067
0.9496,7,89.991499
0,7,90.009273
0.7264,38,90.788152
0,4,90.798075
0.9424,8,90.81849
0.9856,2,90.823622
0.9136,12,90.853711
0.7408,36,90.944388
0.8344,23,91.002095
0,125,91.980893
0.9712,4,91.990993
0,6,92.006526
0.9856,2,92.011481
0.7048,41,92.698798
0.9856,2,92.703743
0,5,92.716375
0.964,5,92.72981
0.964,5,92.743196
0,125,93.740089
0.4168,81,93.942652
0.9856,2,93.947981
0.9136,12,94.669172
0.9712,4,94.679718
0,10,94.704794
0.964,5,94.717179
0.8272,24,94.776049
0,15,94.813371
0.8344,23,94.869987
0.9712,4,94.879753
0.9784,3,94.887117
0,1,94.889985
0,5,94.902883
0,125,95.9095
0.9064,13,95.940554
0.8848,16,95.979637
0.9784,3,95.987457
0.9856,2,96.569587
0,15,96.607326
0,12,96.637228
0,5,96.650512
0.2944,98,97.562429
0,33,97.648303
0,23,97.709265
0.9784,3,97.717766
0.9424,8,97.739835
0.8488,21,97.797109
0,20,97.847621
0.9784,3,97.856084
0.9496,7,97.873632
0,1,97.876364
0,1,97.879137
0.7552,34,98.665951
0,14,98.702016
0,3,98.709167
0.928,10,98.735299
0,51,98.873824
0.9568,6,98.889814
0,20,99.632719
0.9568,6,99.649204
0.964,5,99.663756
0,2,99.669772
0.9856,2,99.675162
0.9784,3,99.683402
0,2,99.689216
0,2,99.69458
0.928,10,99.721132
0,14,99.758525
0,8,99.778446
0.4816,72,100.532389
0.892,15,100.57182
0.964,5,100.590714
0,3,100.599941
0,40,100.730882
0.9784,3,100.740489
0.9568,6,100.760208
0.7552,34,100.878013
0.9496,7,100.898197
0,100,101.719008
0,7,101.736122
0.9424,8,101.757729
0.9856,2,101.763055
0.964,5,101.775114
0,3,101.78267
0,7,101.799924
0.136,120,102.796578
0,22,103.516932
0,1,103.521345
0,1,103.524687
0.9712,4,103.537626
0,95,103.813716
0,125,104.750012
0.9784,3,104.758064
0,84,105.732252
0,37,105.82349
0.7336,37,106.511355
0.8992,14,106.559755
0.4528,76,106.808408
0,65,107.561574
0.9856,2,107.567063
0.9784,3,107.574798
0,2,107.579753
0,8,107.599394
0.3376,92,108.411856
0.9784,3,108.420845
0,2,108.426813
0.9856,2,108.432561
0.9784,3,108.440481
0.9784,3,108.448367
0,3,108.45683
0.9352,9,108.480239
0,5,108.493258
0.9928,1,108.496068
0.9136,12,108.526733
0.9064,13,108.559639
0,117,109.427226
0,6,109.440749
0.9928,1,109.443378
0.9856,2,109.448841
0.9496,7,109.464765
0,38,109.559691
0,5,109.573779
0,3,109.582602
0.9496,7,110.167236
0.964,5,110.181267
0,9,110.203994
0.964,5,110.217333
0,17,110.259241
0.8704,18,110.305115
0,7,110.324474
0.9928,1,110.327325
0,125,111.206094
0.9856,2,111.211113
0,3,111.218514
0,6,111.233605
0.9784,3,111.241191
0,9,111.263526
0,1,111.266527
0,6,111.281263
0.9856,2,111.286586
0.964,5,111.298982
0,20,111.350067
0,4,111.36084
0,10,111.952716
0.8776,17,112.257582
0.892,15,112.295501
0.352,90,112.529924
0,125,113.418226
0.892,15,114.030721
0,9,114.053303
0,15,114.095828
0,81,114.295834
0,5,114.309149
0.2152,109,115.178894
0,16,115.219819
0.7768,31,115.871717
0.9496,7,115.890955
0,8,115.911345
0.964,5,115.923711
0.8992,14,115.958593
0,1,115.961478
0,6,115.978214
0.9136,12,116.008834
0.964,5,116.02107
0,9,116.044466
0,4,116.055387
0.9928,1,116.058478
0,3,116.067241
0,45,116.744541
0.9784,3,116.752868
0.9856,2,116.758548
0,6,116.774799
0.9856,2,116.779813
0,7,116.797374
0,4,116.808291
0.8776,17,116.85155
0,14,116.888539
0.8776,17,116.930482
0,2,116.935738
0,42,117.041764
0,2,117.617012
0.9856,2,117.622694
0,71,117.805623
0,101,118.646924
0.9496,7,118.665981
0.9856,2,118.671371
0.9928,1,118.674741
0.928,10,118.700334
0,3,118.707955
0,5,118.720881
0.8776,17,118.766376
0,6,118.782978
0,3,118.790859
0.9496,7,118.809556
0,7,118.828533
0.9496,7,118.845248
0.9208,11,119.453659
0.9856,2,119.458592
0.424,80,119.649969
0.9928,1,119.652768
0.8848,16,119.69048
0.604,55,120.401772
0,7,120.419613
0,11,120.446753
0.9064,13,120.4813
0,3,120.489846
0.9856,2,120.495088
0.9496,7,120.513483
0,24,120.577281
0,83,121.378541
0,11,121.406872
0,1,121.409877
0.9712,4,121.420023
0,31,121.497754
0,49,122.194506
0.9352,9,122.217613
0.9928,1,122.220643
0.8704,18,122.264697
0,4,122.275362
0.9136,12,122.304942
0,125,123.207746
0.9496,7,123.22608
0.8488,21,123.278796
0,41,123.958077
0,22,124.011682
0,1,124.014452
0.7408,36,124.106716
0.9568,6,124.12424
0,1,124.126873
0.9928,1,124.130152
0,10,124.156062
0,10,124.182238
0,6,124.197227
0.964,5,124.209655
0,1,124.212639
0.1864,113,125.091103
0,9,125.113508
0.4744,73,125.887036
0,48,126.008198
0.9928,1,126.010817
0.9568,6,126.026653
0.9856,2,126.03202
0.9928,1,126.034704
0,125,126.919507
0,34,127.59133
0.8128,26,127.658084
0.7768,31,127.736849
0,9,127.759419
0,5,127.772135
0,2,127.777106
0,125,128.68127
0,3,128.688896
0,87,129.49938
0.9928,1,129.502091
0.8776,17,129.547189
0.208,110,130.404606
0.9712,4,130.41521
0,3,130.42269
0.8128,26,130.490142
0,1,130.493095
0.9784,3,130.500676
0,6,130.51539
0.9928,1,130.518188
0,125,131.380234
0.9856,2,131.385205
0,52,132.082939
0,125,132.389801
0.9136,12,133.00887
0,3,133.0165
0.9712,4,133.026347
0.9064,13,133.059329
0,26,133.125408
0.6832,44,133.23081
0,12,133.259556
0,125,134.290158
0,3,134.297926
0.6256,52,135.007956
0,19,135.055882
0,1,135.058441
0,17,135.101624
0.9064,13,135.134188
0,8,135.15405
0,3,135.161546
0.9784,3,135.169687
0.9928,1,135.172457
0,125,136.095009
0,1,136.097872
0.2224,108,136.955137
0.964,5,136.96753
0,21,137.021882
0.9928,1,137.024632
0.9856,2,137.029705
0,18,137.072933
0.4672,74,137.818619
0.892,15,137.856853
0.928,10,137.88233
0.8128,26,137.944221
0,4,137.954097
0,3,138.530911
0,10,138.55742
0,16,138.597085
0,40,138.698645
0,2,138.703799
0,125,139.574854
0.7048,41,139.676832
0.9784,3,139.685091
0,4,139.694777
0.9136,12,139.724824
0,125,140.606455
0,18,141.20819
0,19,141.25417
0,21,141.30544
0,9,141.327203
0,2,141.332721
0.892,15,141.369187
0,58,142.070756
0,81,142.263755
0,7,142.281247
0,3,142.288745
0.9784,3,142.296259
0.9856,2,142.301166
0.7552,34,142.943671
0,8,142.962928
0.928,10,142.986607
0,125,143.857821
0,23,143.911392
0,54,144.041176
0,6,144.05777
0.6832,44,144.729823
0,65,144.886986
0,2,144.892815
0.9568,6,144.908362
0.5824,58,145.617102
0.928,10,145.642993
0,35,145.726999
0,17,145.768728
0.9064,13,145.801395
0,106,146.616314
0,46,147.311283
0,1,147.31449
0.9856,2,147.319591
0.6184,53,147.451374
0.5608,61,147.597106
0,6,147.612312
0,125,148.476451
0,13,149.069646
0,6,149.085258
0.7984,28,149.155771
0.9496,7,149.173298
0.9784,3,149.181269
0,110,150.014355
0,11,150.043447
0.8128,26,150.107129
0,56,150.250593
0.9928,1,150.25337
0,2,150.258539
0,26,150.881209
0,21,150.931797
0,3,150.939091
0,2,150.9446
0.9928,1,150.947152
0.8488,21,151.000503
0,23,151.0581
0.9496,7,151.074843
0.9856,2,151.079853
0.8776,17,151.121218
0,43,151.791063
0,7,151.809442
0.9856,2,151.815237
0,5,151.828657
0.9568,6,151.84438
0.5104,68,152.014774
0.9928,1,152.018031
0,21,152.629482
0.928,10,152.655387
0,125,153.53268
0,3,153.54013
0.8992,14,153.576674
0.964,5,153.590281
0,7,153.607125
0.8488,21,153.660393
0,4,153.671098
0.8776,17,153.715607
0.9208,11,153.743799
0.9352,9,153.766114
0.9784,3,153.774309
0.9856,2,153.779565
0.964,5,153.79255
0.9856,2,154.356497
0.9928,1,154.359616
0.82,25,154.420672
0.9208,11,154.446566
0.9568,6,154.461043
0,125,155.348464
0.7552,34,155.434423
0,14,155.471095
0,60,156.332674
0,23,156.390755
0.9784,3,156.398507
0,8,156.418415
0.9496,7,156.436849
0.892,15,156.474959
0.3592,89,157.285757
0.9712,4,157.296794
0.8632,19,157.343521
0,3,157.3514
0.9856,2,157.357008
0.9352,9,157.381594
0,2,157.38675
0.9712,4,157.397686
0,5,157.410318
0.9928,1,157.413336
0,11,157.444222
0.6184,53,158.178366
0.9928,1,158.181658
0,14,158.216569
0.9928,1,158.21937
0.5968,56,158.363966
0,5,158.377261
0,11,158.406521
0,14,158.441634
0.9352,9,159.047325
0.9928,1,159.051
0,57,159.197727
0,3,159.206409
0,83,160.000388
0,1,160.003148
0.9928,1,160.005909
0.9568,6,160.02074
0,9,160.043643
0.9784,3,160.051117
0,125,160.953654
0,5,160.966893
0,4,160.976973
0,32,161.059456
0,2,161.064418
0,5,161.077391
0.9496,7,161.093896
0.8632,19,161.14222
0.9928,1,161.14518
0.964,5,161.159062
0.8992,14,161.776364
0.9928,1,161.779274
0.9928,1,161.782157
0,7,161.799715
0,125,162.712051
0.9856,2,162.71721
0,1,162.720591
0.9568,6,162.736046
0,6,162.752857
0,7,162.771186
0,8,162.790324
0.856,20,162.841012
0,3,162.849097
0.9568,6,162.866632
0.9712,4,162.876516
0,3,162.885359
0.9208,11,162.915861
0,10,162.943695
0.6328,51,163.666046
0.9856,2,163.67118
0.9568,6,163.686811
0.9784,3,163.69414
0.9928,1,163.697255
0.9928,1,163.70062
0,4,163.711537
0,3,163.719607
0.9424,8,163.740716
0,4,163.750798
0,2,163.756172
0,125,164.670327
0.748,35,164.758685
0.5464,63,165.507775
0.9928,1,165.51056
0.9784,3,165.518165
0,2,165.523695
0.964,5,165.536876
0.9928,1,165.539658
0,9,165.563715
0,11,165.593162
0,5,165.605989
0,14,165.641886
0,2,165.64787
0.82,25,165.713614
0,12,165.744666
0,83,166.542912
0,5,166.555801
0,125,167.46318
0,24,167.522354
0,2,167.527154
0,1,167.530366
0.9208,11,167.557111
0,48,168.269996
0.9928,1,168.272741
0.2728,101,169.121413
0.9856,2,169.126671
0.9424,8,169.148445
0,1,169.151214
0,6,169.166723
0.9712,4,169.176494
0.9928,1,169.179194
0,47,169.292806
0,26,169.35927
0,125,170.264626
0,12,170.297488
0.9352,9,170.32239
0.9352,9,170.346675
0,39,171.018371
0.9856,2,171.024127
0.7912,29,171.098364
0.2368,106,171.945252
0,49,172.066035
0,11,172.093553
0.9784,3,172.101018
0,7,172.118555
0.9136,12,172.147484
0.9784,3,172.731169
0.9136,12,172.761738
0,5,172.773962
0.9712,4,172.784846
0,8,172.804909
0.9856,2,172.80989
0.9856,2,172.814879
0.9928,1,172.817827
0,12,172.846596
0.9928,1,172.849508
0,1,172.852241
0,49,172.980845
0.9928,1,172.983927
0,10,173.008504
0.9784,3,173.016662
0,4,173.026718
0,1,173.029785
0,3,173.038916
0,3,173.047443
0,2,173.052623
0.9712,4,173.630244
0.9496,7,173.649589
0,13,173.683332
0.9928,1,173.686835
0.9856,2,173.692621
0,2,173.697464
0.9856,2,173.702657
0.856,20,173.754229
0.8416,22,173.806613
0,2,173.811784
0.8632,19,173.861372
0.9856,2,173.866391
0.8632,19,173.915809
0.9856,2,173.921224
0.9712,4,173.931997
0.856,20,174.56181
0,20,174.616991
0.9136,12,174.64873
0,11,174.677104
0.9928,1,174.679778
0,1,174.682407
0.9928,1,174.685408
0,3,174.692848
0.964,5,174.706425
0.8632,19,174.753225
0.9136,12,174.781791
0.6616,47,175.469585
0,2,175.474643
0.9712,4,175.484717
0.9928,1,175.487488
0,125,176.383426
0,42,176.491144
0.9424,8,176.510566
0.9784,3,176.518629
0,10,176.543869
0.9136,12,176.575101
0,5,176.587641
0,125,177.480381
0,20,177.530984
0.9208,11,177.559141
0,1,177.561847
0,125,178.709997
0,4,178.720363
0.964,5,179.309266
0,125,180.219287
0.9784,3,180.227057
0,2,180.232143
0.9856,2,180.237689
0.9784,3,180.24645
0,42,180.357589
0,125,181.260714
0,1,181.263724
0,15,181.300351
0,7,181.317048
0,21,181.370453
0.964,5,181.382887
0,20,181.431358
0,3,181.439299
0.9712,4,181.449756
0.676,45,182.142771
0.8056,27,182.216509
0,33,182.303725
0.9784,3,182.311557
0.8272,24,182.958779
0,8,182.980461
0,6,182.995929
0.9496,7,183.012817
0,7,183.030737
0,18,183.076646
0,1,183.079804
0,1,183.082954
0.9496,7,183.100909
0.9856,2,183.10615
0,1,183.108871
0.964,5,183.121103
0.9712,4,183.131426
0,4,183.141631
0.9856,2,183.146504
0,125,184.035406
0,3,184.043745
0,10,184.070477
0.9712,4,184.081102
0.9856,2,184.086184
0.9784,3,184.09486
0.9856,2,184.100774
0.9208,11,184.131221
0,23,184.777509
0.9928,1,184.780179
0.9424,8,184.801363
0,1,184.804098
0.8632,19,184.856991
0,1,184.860358
0.7552,34,184.953163
0,61,185.112519
0,10,185.719594
0.9496,7,185.737214
0.9352,9,185.759927
0,28,185.830028
0.9928,1,185.832599
0,25,185.892936
0,1,185.896263
0,2,185.901705
0,4,185.911613
0.9928,1,185.914288
0.9208,11,185.941244
0.9352,9,185.963917
0.9712,4,185.974774
0,2,185.98138
0,12,186.011418
0.9712,4,186.602773
0,8,186.624584
0,3,186.632579
0.4312,79,186.839494
0,2,186.845317
0.8992,14,186.881644
0,13,186.914318
0.9784,3,186.921445
0,55,187.646739
0,22,187.703326
0.9928,1,187.70597
0,24,187.76613
0.8488,21,187.820726
0.9856,2,187.826011
0.892,15,188.444203
0.9208,11,188.471623
0.9064,13,188.505404
0.9856,2,188.510601
0.9424,8,188.530199
0,125,189.438843
0,2,189.444507
0,20,189.494535
0.9928,1,189.497316
0.9568,6,189.513929
0,3,189.522374
0,1,189.525182
0.6184,53,189.654986
0.9496,7,190.255801
0.9208,11,190.284594
0.9496,7,190.304561
0,9,190.327486
0,2,190.333241
0.9856,2,190.338344
0.9856,2,190.344585
0,4,190.355921
0.9856,2,190.361157
0,19,190.412736
0.9424,8,190.432917
0.9784,3,190.442064
0,2,190.44763
0.9784,3,190.455613
0,54,191.178556
0.6472,49,191.303826
0.82,25,191.367178
0.7696,32,191.448315
0,5,191.462698
0.9784,3,191.470515
0.9064,13,192.083802
0,5,192.096533
0.8632,19,192.144362
0.9568,6,192.159857
0.9784,3,192.16775
0.7552,34,192.260744
0,9,192.285224
0.8632,19,192.334159
0.9496,7,192.354051
0,3,192.362881
0,6,192.379936
0,4,192.391685
0.9712,4,192.403198
0.9568,6,192.419536
0,1,193.002045
0,9,193.027056
0.964,5,193.039876
0,8,193.060888
0.8416,22,193.118367
0.2512,104,193.917363
0,3,193.925879
0,15,193.96581
0,1,193.96889
0.6616,47,194.089797
0,125,194.905051
0.9424,8,194.924721
0,6,194.940458
0,18,194.98695
0.9928,1,194.990144
0.9568,6,195.006645
0.9856,2,195.013089
0.9928,1,195.016589
0,125,195.830509
0,4,195.841307
0.964,5,196.464871
0,9,196.489324
0.8776,17,196.534107
0,7,196.552412
0.9784,3,196.5604
0.784,30,196.6366
0,10,196.662708
0,14,196.69913
0,3,196.70875
0,2,196.714362
0,2,196.719579
0,2,196.725331
0,1,196.728118
0,2,196.734104
0.9784,3,196.742187
0.964,5,196.755077
0.9136,12,196.786121
0,4,197.329208
0.9424,8,197.354746
0.9136,12,197.394281
0,1,197.397459
0,2,197.405387
0.928,10,197.43138
0.9352,9,197.45344
0.9712,4,197.463278
0,4,197.477249
0.5608,61,197.654875
0.9784,3,197.666552
0.9568,6,197.685838
0,8,198.315454
0,26,198.379576
0.9712,4,198.39064
0,3,198.398952
0.9856,2,198.404919
0.2152,109,199.375911
0.928,10,199.400528
0,2,199.406163
0,125,200.413916
0,125,201.494446
0.9712,4,201.50761
0.9928,1,201.511341
0.9784,3,201.522933
0,24,201.602006
0,4,201.61375
0,1,201.619634
0.9928,1,201.622277
0.9784,3,201.63112
0.9856,2,201.640035
0,2,201.644845
0,3,201.655444
0,7,201.679093
0.5752,59,202.402827
0.4528,76,202.591201
0.4816,72,203.454569
0.9208,11,203.48286
0.9784,3,203.491471
0,8,203.512612
0,4,203.523395
0.9712,4,203.533615
0.8776,17,203.580673
0,10,203.606574
0,3,203.614978
0.9856,2,203.62074
0,2,203.625782
0,3,203.6346
0.964,5,203.646786
0,4,203.656914
0.9712,4,203.667019
0,43,204.468935
0.9928,1,204.471775
0.9856,2,204.477479
0,2,204.483027
0.8992,14,204.518859
0.9712,4,204.529476
0,125,205.473268
0,15,205.5274
0.8416,22,205.59301
0.964,5,205.606133
0,24,205.683319
0,11,205.715928
0,19,206.364382
0.7264,38,206.464094
0.964,5,206.478034
0,1,206.48079
0.9496,7,206.498089
0,125,207.503555
0.928,10,207.527504
0.9856,2,207.533021
0.9424,8,207.553572
0,12,207.583928
0.964,5,207.596984
0,2,207.601767
0,7,207.619138
0.9496,7,207.636843
0.9784,3,207.644879
0,2,207.650889
0,2,207.656218
0.9496,7,207.673792
0,8,208.355677
0.9784,3,208.366592
0.8128,26,208.447499
0,4,208.462329
0.9568,6,208.482431
0.964,5,208.497644
0.8344,23,208.567016
0.892,15,208.612259
0,125,209.516958
0.9856,2,209.522309
0,2,209.528058
0,11,209.55616
0.9136,12,209.596617
0,7,209.619577
0,5,209.634911
0.9712,4,210.356877
0.9928,1,210.360361
0,8,210.38095
0.964,5,210.39358
0,6,210.410604
0.9568,6,210.427136
0.6472,49,210.552994
0.928,10,210.577637
0,16,210.617004
0,2,210.622634
0,125,211.62541
0.9784,3,211.634079
0.9928,1,211.637511
0,20,211.700867
0,3,212.296073
0,7,212.314939
0,35,212.407454
0,2,212.412632
0.9856,2,212.418708
0,125,213.428712
0,1,213.43135
0,18,213.480146
0.9496,7,213.49837
0.9928,1,213.501311
0,2,213.507379
0.964,5,213.520598
0,9,213.543704
0,119,214.536835
0.8992,14,214.571008
0.9784,3,214.57892
0,4,214.590194
0,1,214.593106
0.9568,6,214.607849
0,7,214.625725
0.9856,2,214.631433
0.9784,3,214.640328
0.928,10,214.666109
0.9712,4,215.253906
0,2,215.259718
0.928,10,215.294501
