#{"t_start": 1680170597.419602, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9568,6,32.559003
0,9,32.580572
0,41,32.68253
0,54,33.306127
0.9136,12,33.336534
0,12,33.36471
0,4,33.374763
0,3,33.38221
0.8272,24,33.442905
0.9064,13,33.476138
0.9712,4,33.485666
0.9928,1,33.488724
0.9568,6,33.503111
0,3,33.510853
0,21,33.561646
0,6,34.065193
0.7552,34,34.148692
0.9928,1,34.151753
0.7984,28,34.215922
0.4528,76,34.891382
0,26,34.957005
0,40,35.055798
0.9424,8,35.075086
0,14,35.109513
0.9784,3,35.117532
0,125,35.923856
0.9856,2,35.930125
0,73,36.635505
0,3,36.643252
0,40,36.7416
0.46,75,37.450937
0.9856,2,37.456468
0,10,37.482175
0,32,37.562107
0.9568,6,37.577794
0,6,37.593464
0,5,37.606738
0,13,37.638938
0.9568,6,37.65426
0,18,38.266094
0.9928,1,38.268747
0,12,38.298432
0,1,38.301215
0.8848,16,38.340448
0,85,38.551394
0,7,39.141108
0.9712,4,39.154987
0,125,40.032565
0,21,40.087556
0,26,40.151501
0.9784,3,40.158874
0,3,40.167172
0.8848,16,40.207801
0,23,40.265568
0.9784,3,40.273335
0.9928,1,40.276653
0,125,41.153208
0.9784,3,41.160988
0.8128,26,41.230026
0.9928,1,41.233022
0.9712,4,41.822828
0,1,41.825777
0,56,41.970373
0.7984,28,42.041099
0.9856,2,42.046331
0.8776,17,42.089423
0.8128,26,43.094338
0.9928,1,43.097044
0.568,60,43.242865
0,68,43.975785
0.712,40,44.073944
0.9856,2,44.078922
0,73,44.262207
0,52,44.959327
0.9784,3,44.967477
0,52,45.097272
0.7768,31,45.739114
0.892,15,45.776063
0,48,45.896162
0.9784,3,45.904753
0.9928,1,45.907904
0.4024,83,46.673083
0.9496,7,46.690384
0,29,46.763363
0.9352,9,46.785805
0.9712,4,46.796292
0.8992,14,46.829291
0,125,47.709673
0,5,47.721681
0.856,20,47.772429
0.892,15,47.81021
0.9352,9,48.399064
0.8056,27,48.465401
0,125,49.33583
0,7,49.355569
0,125,50.243709
0.9496,7,50.260975
0,27,50.330584
0,28,50.401211
0,5,50.415039
0.9568,6,50.430847
0,50,51.15008
0,5,51.162537
0.928,10,51.188702
0.8704,18,51.238992
0,125,52.131756
0.46,75,52.896082
0,2,52.902208
0.8848,16,52.942086
0.964,5,52.955076
0.9784,3,52.962881
0,1,52.965834
0,6,52.980979
0,1,52.983983
0,2,52.989402
0,125,53.904014
0.8488,21,53.95762
0,4,53.968299
0,125,54.860857
0,95,55.668955
0.9928,1,55.67158
0.7624,33,55.7533
0,125,56.646078
0.4024,83,57.432457
0,7,57.449703
0,4,57.459686
0,3,57.467251
0.6472,49,57.586616
0,5,57.598293
0.964,5,57.610418
0.7408,36,57.701457
0.9928,1,57.704141
0,2,57.70921
0.8056,27,58.35485
0.928,10,58.380574
0,2,58.385453
0.8848,16,58.426495
0.8488,21,58.477064
0.9856,2,58.481986
0.8344,23,58.537504
0.9712,4,58.54847
0,2,58.55368
0.9928,1,58.556864
0,125,59.442482
0.8992,14,59.475115
0.6976,42,60.152421
0.9496,7,60.169655
0,2,60.174794
0,68,60.346394
0,20,60.396703
0,24,61.034399
0,15,61.070459
0,3,61.078014
0.8848,16,61.117387
0,77,61.897707
0,1,61.900417
0.9856,2,61.906193
0.9712,4,61.917624
0.7912,29,61.989886
0,1,61.992632
0,36,62.084845
0.532,65,62.827689
0.9928,1,62.830359
0,21,62.879876
0.9352,9,62.90421
0,2,62.910003
0.9784,3,62.918221
0.3448,91,63.727813
0.7768,31,63.81042
0,1,63.813452
0,32,63.895143
0,27,63.963524
0.9928,1,63.966744
0.9712,4,63.977028
0.82,25,64.616647
0.6688,46,64.973644
0.9568,6,64.989267
0.9784,3,64.996966
0,20,65.045253
0.9424,8,65.067274
0.9856,2,65.072359
0.8704,18,65.11866
0.8776,17,65.161026
0,5,65.748391
0.9856,2,65.753383
0,7,65.770869
0.9424,8,65.79114
0.7048,41,65.891344
0.6832,44,65.998235
0.9424,8,66.01908
0,1,66.022303
0,20,66.65108
0.9496,7,66.668607
0,1,66.671416
0,4,66.68206
0,5,66.694656
0.892,15,66.731894
0,56,66.872667
0.9784,3,66.880513
0.9064,13,66.913724
0,17,67.532423
0,77,67.724701
0,125,68.613857
0,4,68.623798
0.9856,2,68.628591
0.8992,14,68.663493
0.9424,8,68.683791
0,8,68.703235
0.8704,18,69.322018
0.9784,3,69.331078
0.7984,28,69.398591
0,3,69.406831
0.9928,1,69.409655
0.9568,6,69.424802
0,27,69.492421
0.9568,6,69.50877
0,2,69.514259
0,2,69.519625
0.9064,13,69.552587
0.9064,13,69.586975
0.8344,23,69.64522
0.9712,4,70.237988
0.5824,58,70.380895
0.9496,7,70.398073
0,10,70.422749
0.9712,4,70.432296
0,65,71.161108
0.5392,64,71.325579
0.9496,7,71.344167
0,125,72.224348
0,60,72.956357
0.964,5,72.969141
0.9784,3,72.976392
0,77,73.17148
0,90,73.98662
0,14,74.034231
0.64,50,74.795921
0.7408,36,74.888952
0,7,74.906392
0,14,74.94326
0,12,74.974224
0.8488,21,75.027084
0.8776,17,75.070167
0,6,75.085753
0,115,76.07165
0.9064,13,76.104903
0,23,76.824779
0,35,76.926028
0.9568,6,76.94203
0.9208,11,76.971059
0,26,77.036298
0.9784,3,77.043934
0,19,77.094217
0.9568,6,77.11098
0,2,77.116556
0.9208,11,77.724199
0,9,77.747666
0.9784,3,77.75564
0,125,78.770483
0.8272,24,78.830828
0.9856,2,78.835915
0.9712,4,78.846502
0.9712,4,78.856168
0.8848,16,78.8966
0.9856,2,78.902127
0,11,78.930407
0,49,79.056122
0.9856,2,79.061398
0,33,79.824854
0.9712,4,79.835529
0,4,79.845616
0,25,79.908378
0.8128,26,79.973015
0,31,80.055686
0.9712,4,80.065382
0,2,80.071397
0,64,80.828798
0,18,80.888943
0,11,80.920024
0.9568,6,80.936828
0.9928,1,80.939796
0,2,80.945611
0.964,5,80.959146
0.9784,3,80.971614
0,2,80.978152
0,1,80.98126
0.8416,22,81.682386
0,118,81.977877
0,7,82.69272
0,1,82.695537
0,1,82.69875
0.9928,1,82.701663
0.964,5,82.713734
0,1,82.716475
0,28,82.785305
0.4888,71,82.969567
0.928,10,82.996121
0,1,82.998869
0,23,83.677771
0.9208,11,83.712144
0,5,83.72944
0,101,84.59883
0.9856,2,84.604551
0.9784,3,84.612217
0.9928,1,84.614905
0.9496,7,84.633063
0,15,84.671795
0.9064,13,84.704894
0,18,84.749617
0.8416,22,84.808869
0.8488,21,84.875768
0,3,84.888092
0,4,84.899595
0.9856,2,84.907867
0,1,84.910389
0.8848,16,85.594484
0.9496,7,85.612483
0,7,85.629317
0,2,85.63507
0,1,85.638142
0,15,85.675402
0.5104,68,85.840266
0,2,85.845556
0,1,85.848283
0,2,85.853335
0,2,85.858555
0.6544,48,86.664399
0,8,86.685236
0,3,86.693215
0.9928,1,86.695958
0,6,86.711456
0.9784,3,86.71874
0.856,20,86.767686
0,9,86.791396
0,2,86.796964
0.9712,4,86.807044
0.3016,97,87.695056
0.7048,41,88.096712
0.568,60,88.820118
0,6,88.83525
0,62,89.008205
0.7696,32,89.736223
0.9928,1,89.73919
0.9352,9,89.762154
0,125,90.767253
0.5104,68,90.940899
0,64,91.732754
0,125,92.664569
0,125,93.667023
0,5,93.679252
0.964,5,93.691439
0.7912,29,93.761239
0.9496,7,93.778671
0.9784,3,93.787063
0,6,93.80229
0.9568,6,93.816702
0,2,93.82184
0.9496,7,93.838852
0,6,93.853937
0.9784,3,93.862121
0,4,93.871488
0,2,93.876274
0.9784,3,93.88363
0.8776,17,93.925683
0.9928,1,93.928845
0.928,10,93.955518
0,125,94.960511
0,4,94.970501
0,10,95.655909
0.9856,2,95.665227
0,5,95.683279
0.928,10,95.715793
0.9784,3,95.727186
0.856,20,95.786762
0,40,95.885366
0,2,95.890213
0,41,96.568219
0,125,96.936806
0.9928,1,96.939935
0,4,97.560969
0.9568,6,97.577418
0.9784,3,97.585231
0.9496,7,97.6029
0.9856,2,97.608415
0.928,10,97.634307
0.9784,3,97.642214
0,125,98.670128
0.8776,17,98.713784
0.604,55,98.860946
0.9928,1,98.863688
0.9712,4,98.874898
0,15,98.915688
0.5968,56,99.757202
0.9856,2,99.762813
0,8,99.78276
0.712,40,99.879542
0,1,99.882174
0,1,99.884747
0.964,5,99.89712
0.8056,27,100.543129
0,3,100.551199
0.9712,4,100.561372
0.8416,22,100.632565
0,6,100.652422
0,22,100.721389
0,4,100.73552
0.9784,3,100.747595
0.8632,19,100.809449
0,13,100.85478
0.9568,6,100.876266
0,17,100.921716
0,1,100.924829
0,10,101.524579
0.892,15,101.561238
0,30,101.633788
0,10,101.658084
0.9856,2,101.663262
0,37,101.756404
0.9568,6,101.77166
0.8344,23,102.53274
0.9784,3,102.540301
0.9928,1,102.543109
0,1,102.545731
0,5,102.559131
0.9784,3,102.566831
0,5,102.579061
0.8848,16,102.616742
0,125,103.603301
0.8992,14,103.645893
0.9712,4,103.658477
0,125,104.606802
0.9784,3,104.615754
0.4528,76,105.577137
0.9496,7,105.595327
0,1,105.59845
0,1,105.601087
0,7,105.618061
0.9784,3,105.625484
0,8,105.644514
0,125,106.568462
0.9496,7,106.592271
0,35,106.710792
0.388,85,107.532051
0.892,15,107.568246
0.9856,2,107.573794
0,25,107.634423
0.7984,28,107.701629
0,3,107.709435
0.9928,1,107.712042
0.9712,4,107.721303
0,2,107.726474
0.6832,44,108.425198
0.964,5,108.439262
0.6688,46,108.558305
0.9496,7,108.575353
0,6,108.590448
0,4,108.601289
0,15,108.638463
0.5032,69,109.389412
0.6832,44,109.493032
0,6,109.508458
0.9856,2,109.514288
0,6,109.528397
0,45,110.213612
0.7984,28,110.283664
0,4,110.294039
0.6256,52,110.422424
0,2,110.427303
0.9856,2,110.432805
0.9064,13,110.467074
0.9856,2,110.472269
0.9928,1,110.475419
0.9856,2,110.480801
0.3232,94,111.282495
0.9784,3,111.290794
0,11,111.318192
0.964,5,111.330936
0,125,112.479198
0,2,112.485128
0.9784,3,112.493222
0.748,35,113.151856
0.5608,61,113.308862
0,19,113.357188
0.5464,63,114.096993
0,25,114.155987
0.9784,3,114.163722
0,1,114.166441
0,125,115.075371
0.9136,12,115.10643
0,13,115.139651
0.7768,31,115.218438
0,28,115.862684
0,4,115.872975
0,32,115.9544
0,4,115.966151
0.7624,33,116.051685
0.9784,3,116.059636
0.9496,7,116.079283
0,3,116.086534
0.82,25,116.147153
0,3,116.720436
0.9568,6,116.735009
0,3,116.742815
0,6,116.759712
0,5,116.77358
0.9136,12,116.803944
0.9352,9,116.82742
0.892,15,116.865751
0.7336,37,116.960544
0,11,116.988045
0,2,116.993202
0.9784,3,117.000832
0.9136,12,117.030821
0.9928,1,117.033569
0.9568,6,117.618161
0.9496,7,117.636508
0.9856,2,117.64233
0,17,117.687397
0.9928,1,117.690097
0.7048,41,117.794044
0.8272,24,117.857759
0.9136,12,117.888384
0,6,117.903497
0,2,117.916182
0.9784,3,117.923981
0.9928,1,117.926645
0.9856,2,117.93206
0,26,118.57217
0,56,118.717148
0.964,5,118.731547
0.7912,29,118.808268
0.964,5,118.821972
0,125,119.704771
0,33,120.361129
0,16,120.399975
0,27,120.468836
0.9856,2,120.474162
0.9928,1,120.477158
0,1,120.480078
0.6688,46,120.60287
0.8488,21,121.247137
0.9928,1,121.25011
0.9496,7,121.267697
0,20,121.317292
0,4,121.327646
0.9208,11,121.355359
0,8,121.374817
0,1,121.377445
0,2,121.382953
0,7,121.400629
0.9856,2,121.405742
0,125,122.294107
0,18,122.338068
0,44,122.445149
0.8056,27,123.104779
0,18,123.149329
0,11,123.177345
0,125,124.067824
0,8,124.088508
0.9784,3,124.096262
0,1,124.099741
0,3,124.107987
0,10,124.137117
0.9712,4,124.147367
0.9568,6,124.163804
0.8848,16,124.203912
0.8272,24,124.263849
0,2,124.26895
0,52,124.992011
0.8848,16,125.034045
0.9208,11,125.062126
0,125,125.966704
0.9424,8,125.986451
0.8776,17,126.030822
0.1288,121,126.905562
0.9568,6,126.920775
0.6472,49,127.630323
0,1,127.633032
0,37,127.727538
0.9928,1,127.730254
0,5,127.743635
0,125,128.647722
0.7624,33,128.729912
0.6328,51,129.450524
0,125,130.344974
0,4,130.355146
0.9568,6,130.371416
0,25,130.437505
0.3376,92,131.222804
0,3,131.23001
0,8,131.249288
0,3,131.256893
0,2,131.261845
0.9568,6,131.277018
0.9856,2,131.281712
0.964,5,131.294116
0,125,132.169653
0.892,15,132.206538
0.7552,34,132.29003
0.9856,2,132.295171
0,4,132.305485
0,125,133.203336
0.9856,2,133.20836
0.8848,16,133.24799
0,125,134.277381
0.9208,11,134.304335
0,125,135.19828
0.9496,7,135.216799
0,37,135.917158
0,6,135.932698
0.9424,8,135.95263
0,17,135.99344
0,45,136.109713
0,97,136.939358
0,41,137.04328
0.9496,7,137.058945
0,55,137.757276
0.8344,23,137.815042
0.8848,16,137.855387
0.9856,2,137.861509
0,125,138.74187
0,4,138.752014
0,87,139.529342
0.9712,4,139.540089
0.9712,4,139.55031
0.892,15,139.58688
0.8488,21,139.63916
0.82,25,139.701624
0.64,50,140.393465
0.9568,6,140.408571
0.9424,8,140.42833
0.928,10,140.459895
0.964,5,140.47274
0.9568,6,140.486886
0,12,140.515314
0.5176,67,141.236089
0,4,141.246123
0.964,5,141.25828
0.7912,29,141.32844
0.9928,1,141.331404
0.748,35,141.416776
0,2,141.42259
0,12,141.451988
0,3,141.460152
0,6,141.475536
0,125,142.333518
0,13,142.925533
0,4,142.935768
0,53,143.063513
0,3,143.071273
0.9928,1,143.074226
0.9712,4,143.084311
0.8992,14,143.119612
0.7768,31,143.195593
0,125,144.062042
0,8,144.082039
0,125,144.951606
0,43,145.624384
0.9784,3,145.63179
0,7,145.649524
0,9,145.671093
0.9928,1,145.673709
0,5,145.686184
0.9856,2,145.691163
0.7696,32,145.767284
0.9496,7,145.785517
0.5752,59,146.485804
0.9784,3,146.493546
0,3,146.501165
0,5,146.514088
0.9784,3,146.521519
0.4024,83,146.723429
0.9712,4,147.315662
0.9424,8,147.335212
0,41,147.437882
0.9856,2,147.443106
0.964,5,147.455546
0.9928,1,147.45843
0.964,5,147.469947
0.964,5,147.481935
0.9712,4,147.491471
0.964,5,147.503075
0.9856,2,147.50817
0.9856,2,147.512957
0.9712,4,147.522341
0.9136,12,147.55057
0.8416,22,147.603901
0,7,147.621481
0.928,10,148.199765
0.9064,13,148.232636
0,12,148.262944
0.9928,1,148.265436
0.8992,14,148.300936
0,4,148.311519
0,125,149.182544
0.9784,3,149.190136
0.784,30,149.264503
0.9424,8,149.285471
0.3304,93,150.07737
0.568,60,150.228271
0,70,150.960648
0.964,5,150.973477
0.9352,9,150.996253
0,2,151.001789
0.4456,77,151.754057
0.928,10,151.779682
0,42,151.887866
0.9352,9,151.910877
0.8272,24,151.968401
0.9784,3,151.975686
0.9928,1,151.978541
0.9928,1,151.981227
0.9856,2,151.98675
0.9208,11,152.015965
0.9712,4,152.585039
0,1,152.58815
0,3,152.595814
0.8848,16,152.636637
0.8776,17,152.679242
0.4384,78,152.873175
0.9568,6,152.888395
0.9208,11,153.476084
0,5,153.488511
0.9568,6,153.505392
0,2,153.511477
0.9856,2,153.516822
0,1,153.519576
0.8632,19,153.570601
0,8,153.591481
0,2,153.596828
0.9568,6,153.611277
0.9928,1,153.613812
0.9208,11,153.641782
0,8,153.661703
0.9352,9,153.685438
0,2,153.690576
0.9712,4,153.701169
0.9856,2,153.706415
0,80,154.465611
0.9928,1,154.468214
0.9424,8,154.486777
0.9784,3,154.493814
0.9064,13,154.524824
0.9856,2,154.530598
0.9712,4,154.540714
0.964,5,154.552977
0.6184,53,155.258789
0,1,155.261656
0,2,155.267692
0.9568,6,155.2838
0,11,155.310584
0.82,25,155.375021
0,21,155.427448
0.9208,11,155.457413
0,99,156.417205
0.7192,39,156.519251
0.2296,107,157.375156
0.7336,37,157.474265
0.4456,77,158.268714
0,4,158.278713
0,8,158.301296
0,2,158.30649
0.9424,8,158.326251
0,6,158.340815
0,6,158.357691
0,5,158.370907
0.964,5,158.384585
0,48,159.090503
0,10,159.116324
0,1,159.119056
0,13,159.151228
0,10,159.177025
0.9496,7,159.196364
0.9712,4,159.207653
0.8992,14,159.241577
0.7912,29,159.317271
0,26,159.966528
0.9928,1,159.969194
0.712,40,160.071028
0,3,160.078537
0,1,160.081402
0,125,160.983608
0.9352,9,161.006884
0.9568,6,161.022568
0,85,161.821681
0.964,5,161.835247
0,42,161.940916
0.3952,84,162.751632
0.9712,4,162.762401
0,11,162.789107
0.9712,4,162.799843
0,6,162.815008
0.4168,81,163.621407
0.9856,2,163.626821
0.9928,1,163.629667
0,125,164.545444
0,3,164.554328
0,26,164.621658
0,2,164.626777
0.9928,1,164.629861
0,29,164.702264
0.5032,69,165.467839
0.7624,33,165.550915
0.9928,1,165.553633
0,10,165.581028
0,31,165.662535
0,46,165.781773
0.9928,1,165.784534
0,26,166.436164
0.928,10,166.461561
0,12,166.494097
0,22,166.549836
0,5,166.562384
0.9856,2,166.568337
0.7264,38,166.663384
0,2,166.668621
0,53,167.392378
0.9712,4,167.402466
0.9568,6,167.418528
0.9856,2,167.424502
0,3,167.43244
0.8344,23,167.489721
0,4,167.4994
0.9928,1,167.50273
0,35,167.58942
0.9784,3,167.597455
0.9928,1,167.600422
0.8272,24,168.249691
0,3,168.257469
0,2,168.262876
0.964,5,168.277391
0.8776,17,168.320156
0,15,168.356636
0,16,168.399478
0.9568,6,168.414769
0,4,168.425153
0,2,168.430138
0.8776,17,168.470156
0,14,168.504401
0.892,15,169.13896
0.208,110,169.416102
0.5608,61,170.152518
0.9208,11,170.181567
0.928,10,170.206845
0.9928,1,170.210106
0.9424,8,170.231245
0.9928,1,170.234436
0,8,170.255213
0.9784,3,170.263139
0.964,5,170.277007
0,1,170.279761
0.9856,2,170.284734
0.9928,1,170.287848
0,30,170.942337
0.9856,2,170.94809
0.9136,12,170.978116
0,4,170.988873
0.5824,58,171.135739
0.856,20,171.18826
0.9928,1,171.190906
0,5,171.204019
0.3448,91,172.009549
0.9784,3,172.017763
0.8992,14,172.050578
0.9568,6,172.064843
0,3,172.072803
0,6,172.087232
0.9856,2,172.092386
0.964,5,172.105299
0.9136,12,172.134821
0.9568,6,172.148729
0,4,172.73559
0,7,172.752456
0,1,172.755258
0,3,172.762959
0,33,172.845567
0.9712,4,172.856612
0.9856,2,172.861946
0,4,172.872971
0.7336,37,172.968686
0,51,173.671727
0.8128,26,173.74094
0.9712,4,173.750901
0.964,5,173.763523
0.9208,11,173.789764
0,22,173.84341
0.9928,1,173.846352
0,2,173.851352
0.9712,4,173.862513
0.8704,18,173.909658
0,125,174.810329
0,47,175.498307
0,65,175.66281
0.928,10,175.688861
0.9496,7,175.707505
0.9424,8,175.7281
0.9496,7,175.746346
0.9784,3,175.754262
0.964,5,176.343193
0.9856,2,176.348254
0,125,177.23696
0,2,177.242478
0,1,177.245596
0.8992,14,177.281896
0.7192,39,177.384751
0,3,177.3922
0.9496,7,177.409901
0.9856,2,177.414792
0,2,177.419572
0,8,177.439608
0.9856,2,177.444766
0,125,178.59335
0,21,178.648922
0,125,179.541804
0.9496,7,179.560105
0.9784,3,179.577926
0.9496,7,179.597356
0,4,179.607797
0,41,180.293996
0.9352,9,180.320408
0.964,5,180.332577
0.964,5,180.345642
0.3808,86,181.146065
0.9856,2,181.151592
0.9856,2,181.156746
0.9208,11,181.18625
0.9928,1,181.18918
0.928,10,181.21532
0,43,181.323375
0,1,181.326762
0.964,5,181.338323
0.9856,2,181.343142
0,5,181.356295
0.5896,57,182.075903
0,7,182.093973
0.964,5,182.107653
0,3,182.115648
0.964,5,182.128986
0.9064,13,182.16344
0.8056,27,182.238031
0.9928,1,182.240829
0.9424,8,182.263448
0.9424,8,182.28353
0.9568,6,182.298108
0,5,182.310206
0.9568,6,182.325933
0.9784,3,182.334392
0,1,182.338294
0,7,182.357168
0,2,182.36262
0.9424,8,182.965543
0.9712,4,182.975897
0.9928,1,182.979073
0,4,182.990011
0.2584,103,183.248251
0.9784,3,183.256564
0.9712,4,183.267153
0.9928,1,183.27102
0.8128,26,183.915098
0,3,183.922626
0.9568,6,183.937328
0,29,184.006346
0,12,184.0367
0.964,5,184.050812
0.9928,1,184.053531
0.9928,1,184.05628
0,15,184.096029
0.892,15,184.138281
0,16,184.178344
0,3,184.768076
0.9496,7,184.791984
0.7264,38,184.895363
0,5,184.909505
0,8,184.932138
0,2,184.93723
0.9496,7,184.957834
0.9856,2,184.963768
0,4,184.975989
0.9784,3,184.985405
0,125,185.879694
0.9712,4,185.889498
0.9568,6,185.905837
0,7,185.923401
0,22,185.979513
0.9856,2,185.985954
0.8704,18,186.612376
0.9856,2,186.617918
0,2,186.623412
0.9712,4,186.633818
0,3,186.642653
0,3,186.650034
0.7192,39,186.750939
0,6,186.767293
0.964,5,186.780415
0,116,187.663414
0.9856,2,187.669164
0,1,187.67225
0.9784,3,187.679871
0,2,187.685639
0.9712,4,187.695435
0.9568,6,187.710192
0,2,187.715784
0,18,187.759925
0.9496,7,187.778182
0.8776,17,187.822016
0,125,188.724569
0,14,189.34474
0.964,5,189.358947
0,14,189.396567
0,20,189.445589
0.9352,9,189.468913
0.9064,13,189.502287
0,18,189.549372
0,67,190.300548
0,9,190.323889
0.9784,3,190.33198
0.9712,4,190.342659
0,2,190.349016
0.856,20,190.403718
0.9784,3,190.41133
0.9136,12,190.443005
0.9928,1,190.446373
0.9568,6,190.462659
0,2,190.468611
0,5,190.482533
0,2,190.487701
0.9928,1,190.490395
0,25,190.555288
0,3,190.562775
0.9784,3,190.570212
0,125,191.471694
0.3016,97,192.307079
0.9928,1,192.309807
0,1,192.312501
0.8704,18,192.361052
0.9784,3,192.37034
0,3,192.378018
0,1,192.381148
0,2,192.387451
0.9568,6,192.404359
0,4,192.41545
0,38,193.096759
0.9712,4,193.107567
0,6,193.122941
0,4,193.132688
0,4,193.1429
0.8992,14,193.177182
0,48,193.299225
0.9424,8,193.321387
0.9568,6,193.867553
0.9712,4,193.878442
0.8128,26,193.947308
0.9784,3,193.956248
0.9712,4,193.967075
0.8704,18,194.014032
0,7,194.031939
0,10,194.057884
0.9352,9,194.080695
0.9928,1,194.08339
0.9712,4,194.094113
0.9496,7,194.111621
0.9712,4,194.121567
0.9856,2,194.126576
0,15,194.164056
0,2,194.169207
0.9784,3,194.176883
0,2,194.182696
0,3,194.190503
0,1,194.193194
0.9712,4,194.700196
0,41,194.804521
0,2,194.809568
0,24,194.870766
0,31,194.949196
0.9784,3,194.957263
0.964,5,194.969574
0,17,195.017797
0,37,195.60757
0.9064,13,195.639902
0.9424,8,195.661084
0.8632,19,195.709741
0.9568,6,195.724875
0.9712,4,195.734995
0.8344,23,195.793891
0,8,195.813381
0.892,15,196.463734
0.9496,7,196.482307
0.5824,58,196.632959
0,2,196.637908
0.9208,11,196.666948
0,3,196.674855
0,9,196.696575
0.9928,1,196.700351
0,1,196.703573
0.7984,28,196.779345
0.928,10,197.340154
0.9856,2,197.348919
0.9712,4,197.35918
0,11,197.395156
0.604,55,197.556899
0,9,197.58108
0.9784,3,197.588518
0.9784,3,197.596731
0,4,197.606871
0,10,197.632505
0.9856,2,197.639031
0.928,10,197.673061
0,2,197.67895
0,8,197.707218
0.6184,53,198.448346
0,1,198.451083
0,3,198.459008
0.9856,2,198.464152
0,8,198.486548
0.9856,2,198.491664
0.4816,72,199.363317
0.9856,2,199.369267
0,7,199.387576
0,14,199.422109
0,4,199.433352
0.9856,2,199.439119
0.8416,22,199.490589
0.9496,7,199.508928
0.9928,1,199.511729
0,2,199.517036
0.9784,3,199.524644
0.892,15,199.563111
0.9712,4,199.573758
0.8272,24,199.634652
0,2,199.640248
0,6,199.656251
0,7,200.353808
0,2,200.364255
0.9352,9,200.390759
0,16,200.433707
0.9928,1,200.436402
0,3,200.444268
0.9568,6,200.461792
0,7,200.481618
0.9136,12,200.513507
