#{"t_start": 1654177183.8825047, "env_id": "BipedalWalker-v3"}
r,l,t
-104.256274,121,1.22555
-117.837605,1600,15.55677
-111.873728,54,16.062085
-104.5018,74,16.742997
-104.482363,77,17.401869
-111.515179,52,17.844504
-101.018476,71,35.404742
-119.951893,63,35.927192
-102.711672,58,36.418817
-160.406931,459,40.634698
-107.578466,55,41.103751
-123.842315,64,41.638883
-120.535767,58,42.130337
-123.236677,102,42.982171
-121.808559,1600,74.092283
-119.80868,97,74.902598
-115.679895,138,76.429469
-113.354302,1600,107.586674
-108.14772,1600,121.785179
-101.268871,48,122.196213
-102.80486,95,122.989313
-111.971737,1600,163.790704
-122.767184,68,164.372762
-102.504779,1600,205.108989
-105.426918,79,205.75469
-103.482902,104,206.615724
-99.298571,94,207.402571
-96.324572,1600,248.568936
-88.412216,1600,289.20199
-83.963096,1600,334.931602
-71.832015,1600,358.521034
-107.195961,73,359.148582
-74.126692,1600,399.475242
-69.59087,1600,440.767407
-60.161653,1600,482.168581
-59.975431,1600,506.27158
-53.917866,1600,547.11486
-54.88235,1600,587.394071
-33.481719,1600,627.839079
-44.262312,1600,668.426622
-34.418721,1600,691.897904
-34.479955,1600,732.029499
-6.749183,1600,772.237618
-2.284692,1600,813.285567
-8.380008,1600,837.028168
0.533536,1600,878.10868
21.841413,1600,918.948
21.723672,1600,959.814867
42.890153,1600,1005.68354
65.189859,1600,1027.775723
63.250366,1600,1065.271716
93.249333,1600,1104.742265
-126.343194,100,1105.562074
90.313426,1600,1145.230735
-95.535124,239,1147.211561
95.495024,1600,1187.066045
71.333014,1600,1207.988162
98.848253,1600,1247.753018
92.414154,1600,1287.631864
116.113603,1600,1326.935803
-118.182695,73,1327.542102
130.934247,1600,1373.051167
129.701887,1600,1396.376549
141.993117,1600,1436.669559
155.263241,1600,1475.221729
-64.039775,377,1478.266343
146.621058,1600,1517.570522
150.355359,1600,1556.166841
169.832789,1600,1595.476111
162.440785,1600,1617.158999
154.936141,1600,1656.865212
151.83833,1600,1697.223547
164.198444,1600,1737.464381
196.996838,1600,1764.797642
192.019516,1600,1804.361141
197.725238,1600,1842.901522
-115.881895,51,1843.320857
170.006228,1600,1881.677745
207.727075,1600,1919.489061
211.742279,1600,1941.107288
237.218835,1600,1980.319759
201.363631,1600,2019.141911
220.35255,1600,2057.532419
218.767359,1600,2079.198154
221.090575,1600,2117.847403
252.344596,1590,2156.265399
258.864758,1515,2194.229319
246.266439,1600,2232.760708
258.597092,1528,2253.232134
261.082309,1482,2290.696365
251.671793,1589,2328.519499
250.581342,1588,2367.692
252.054227,1586,2389.826074
255.279927,1544,2427.248982
257.112418,1485,2463.687353
257.829332,1510,2499.207893
259.817536,1452,2518.618963
249.358878,1581,2555.707473
256.066101,1492,2592.264981
258.408067,1476,2612.027589
253.341638,1529,2648.637987
254.025124,1507,2681.539409
253.814699,1513,2718.684861
254.670197,1519,2738.742079
251.175836,1571,2776.274112
260.431665,1450,2812.675549
258.014614,1507,2850.039288
256.05569,1519,2870.340925
258.118458,1491,2906.423233
255.091718,1504,2943.158149
255.533701,1517,2979.282338
-54.549264,381,2982.338217
259.187146,1461,3018.725758
255.271574,1503,3038.451036
257.224028,1488,3074.558908
258.228254,1477,3109.991842
244.601951,1577,3129.708973
255.628503,1506,3165.872332
261.38609,1388,3201.704986
250.671046,1545,3239.664957
254.848391,1477,3260.942168
252.629976,1524,3293.769243
260.207644,1395,3329.764725
261.534027,1374,3348.055426
265.016398,1333,3383.342184
257.787391,1425,3419.052233
257.645901,1433,3434.549779
