#{"t_start": 1654177183.8800254, "env_id": "BipedalWalker-v3"}
r,l,t
-106.670486,35,0.474912
-113.935405,56,0.96584
-107.231229,1600,15.293005
-105.064521,63,15.839834
-107.916448,50,16.355704
-104.767509,77,17.01899
-109.219282,1600,48.148072
-101.445714,73,48.774697
-120.543428,125,49.837571
-107.568919,87,50.575282
-117.538647,57,51.061264
-112.862633,59,51.563823
-91.287036,1600,83.103984
-114.855955,1600,114.086547
-118.022126,1600,150.153373
-108.287781,1600,190.992656
-96.432681,1600,214.60465
-99.940057,1600,255.931626
-89.947235,1600,296.552307
-90.400604,1600,337.064918
-73.597982,1600,360.648184
-73.655082,1600,400.97747
-64.445023,1600,442.277734
-59.23326,1600,483.715123
-64.115486,1600,524.729826
-50.529151,1600,548.631097
-48.412605,1600,588.888843
-32.750675,1600,629.342199
-37.404807,1600,669.917023
-26.647036,1600,693.377298
-14.287771,1600,733.511689
-5.804503,1600,773.751209
-5.473001,1600,814.791507
11.622355,1600,860.952385
23.409463,1600,884.719342
-120.789454,98,885.552411
25.088075,1600,926.426052
38.630774,1600,967.208304
43.704643,1600,1007.988686
52.056645,1600,1047.24988
63.453224,1600,1067.580667
78.611949,1600,1106.995168
95.371633,1600,1146.690453
73.348318,1600,1186.547799
-44.599296,1201,1204.210292
89.429047,1600,1243.929034
106.18644,1600,1283.907426
135.312806,1600,1323.11749
138.136694,1600,1346.420126
122.471385,1600,1386.847613
149.055362,1600,1427.377598
136.821678,1600,1466.707967
156.724815,1600,1488.547567
-59.219521,423,1513.622943
-21.79149,883,1525.814341
165.528505,1600,1564.388783
138.023976,1600,1602.353144
148.811118,1600,1625.367261
148.914292,1600,1665.150375
151.711379,1600,1705.437661
155.704315,1600,1744.969501
176.183206,1600,1785.089855
199.095618,1600,1807.599598
218.116604,1600,1846.130741
197.23122,1600,1884.481326
209.85673,1600,1922.302768
207.150188,1600,1960.959366
217.836469,1600,1983.145863
227.768842,1600,2021.939119
226.638566,1600,2060.371845
241.204754,1600,2099.219562
246.520555,1600,2124.741192
252.518556,1559,2163.034995
251.178655,1592,2201.520117
248.019076,1600,2239.896816
260.848573,1464,2255.884567
259.536293,1483,2293.328845
259.267694,1503,2330.428577
244.148789,1600,2370.348135
253.600713,1579,2392.235643
252.851505,1575,2429.479027
251.587835,1596,2466.825789
256.766819,1530,2502.463037
249.820516,1583,2539.628063
251.220028,1589,2560.086471
255.813283,1537,2596.999394
-119.145882,59,2601.464895
253.734905,1585,2638.451914
254.51397,1529,2671.358366
256.662269,1498,2691.631572
256.683617,1522,2728.760131
259.625012,1505,2765.686132
253.839549,1537,2802.792929
250.494052,1579,2823.423113
232.884791,1600,2861.682636
265.19956,1386,2897.023272
259.84562,1467,2933.562064
258.620066,1473,2952.904644
259.550621,1435,2988.456646
263.134057,1408,3024.373764
253.407198,1486,3040.14775
248.531898,1572,3076.917692
255.265409,1519,3112.672358
262.519693,1420,3147.894033
256.410036,1466,3167.000821
266.899407,1336,3202.430793
251.410855,1513,3240.251151
258.695465,1464,3261.300201
256.232849,1485,3293.814128
257.957611,1457,3330.313609
260.577225,1381,3348.634527
262.8448,1378,3384.279404
-73.230538,194,3385.798905
263.341298,1368,3421.173571
