#{"t_start": 1654177183.881893, "env_id": "BipedalWalker-v3"}
r,l,t
-104.249716,64,0.730708
-101.387741,60,1.255644
-113.369516,1600,15.591422
-107.301641,52,16.082829
-111.940231,82,16.824234
-101.451519,68,17.399385
-104.918491,1600,48.525157
-108.728411,42,48.891264
-116.279164,69,49.481153
-103.22339,1600,80.646925
-118.613257,69,81.241721
-108.903895,1600,112.336648
-110.040162,1600,143.392706
-107.307212,1600,167.35305
-104.743423,1600,208.035805
-98.444641,1600,254.430481
-89.653925,1600,295.064895
-87.935546,1600,335.580207
-87.404701,1600,359.169612
-83.851679,1600,399.495573
-61.325126,1600,440.787509
-60.819692,1600,482.188669
-55.177432,1600,506.292495
-59.197352,1600,547.135428
-52.570365,1600,587.41446
-32.465023,1600,627.859389
-38.290663,1600,668.447177
-36.405232,1600,691.918167
-29.018155,1600,732.049304
-16.142722,1600,772.258205
-1.347267,1600,813.30589
-9.406446,1600,837.048412
12.478977,1600,878.12991
31.174079,1600,918.968531
40.192588,1600,959.834691
32.311213,1600,1005.707855
54.952719,1600,1027.796751
53.256542,1600,1065.291787
67.58163,1600,1104.761889
74.523691,1600,1144.413589
77.96257,1600,1184.284144
98.635648,1600,1205.234294
107.544119,1600,1244.964501
114.109739,1600,1284.928836
119.647537,1600,1324.145293
129.835062,1600,1347.459014
127.090461,1600,1387.880484
-25.037703,1184,1425.049036
105.737755,1600,1464.361186
-81.870435,208,1466.039123
147.795341,1600,1487.877534
150.165106,1600,1527.508578
165.427447,1600,1566.117709
173.820583,1600,1604.079121
156.760153,1600,1644.080702
158.23683,1600,1666.885096
183.669359,1600,1707.151131
163.581835,1600,1746.693236
200.539092,1600,1786.812002
198.346668,1600,1809.327724
36.009587,1373,1845.996987
204.760632,1600,1884.347014
203.045361,1600,1922.167546
203.046135,1600,1960.825156
225.335268,1600,1983.012289
240.321861,1600,2021.804024
243.22109,1600,2060.237237
233.617055,1600,2099.085983
255.148352,1585,2120.389799
246.52859,1600,2163.118603
239.654488,1600,2201.667124
251.320594,1594,2239.996979
247.699454,1600,2278.428019
258.692495,1550,2298.265885
261.00468,1453,2335.443567
254.699774,1550,2375.609764
261.222668,1492,2392.498517
255.635501,1530,2429.338864
256.712908,1521,2466.086705
256.665449,1500,2501.493981
260.360447,1484,2521.169822
253.412285,1567,2558.142476
260.476854,1450,2594.373132
256.51012,1503,2630.986789
235.813912,1600,2651.495708
258.597542,1471,2688.212861
252.624405,1520,2725.307752
256.525407,1494,2762.151791
249.480436,1567,2782.563938
259.716603,1457,2819.132597
256.393087,1474,2852.309988
259.830708,1429,2871.835741
258.340444,1489,2907.897594
256.851923,1490,2944.519861
258.199445,1440,2980.017418
259.697332,1437,2999.269098
258.578618,1452,3035.536859
-70.247236,203,3037.161507
260.036319,1471,3073.132806
263.70162,1396,3107.933499
258.797055,1442,3122.960389
51.711346,931,3154.410206
253.918779,1502,3173.864214
95.040338,1035,3203.172911
265.72464,1307,3239.086812
256.361265,1463,3256.647275
256.514635,1481,3292.827728
256.360946,1495,3329.642423
257.157948,1477,3348.744821
259.554883,1409,3384.633315
254.866473,1461,3420.699933
