#{"t_start": 1654177183.877766, "env_id": "BipedalWalker-v3"}
r,l,t
-101.618438,1600,14.488361
-98.726033,90,15.283455
-119.809588,78,15.964857
-101.55316,52,16.491296
-100.854771,101,17.3585
-108.449612,83,18.069344
-102.635885,54,35.483932
-103.91214,65,36.029197
-102.589761,64,36.564052
-100.902189,77,37.215351
-103.934025,95,38.356312
-138.183125,236,40.348758
-103.763238,70,40.943144
-114.335318,61,41.458507
-175.859644,802,48.546914
-122.693677,105,49.446126
-125.156815,1600,80.608028
-122.531099,73,81.241574
-100.966737,58,81.753266
-103.397707,75,82.396465
-106.602557,90,83.512619
-193.197957,985,109.027433
-117.866102,1600,123.227472
-104.424184,1600,164.033213
-108.218766,1600,204.776058
-100.231181,1600,245.882291
-95.20102,1600,286.542435
-119.784166,107,287.442312
-90.692724,1600,311.314466
-96.575522,1600,351.676658
-66.967189,1600,392.017028
-84.241143,1600,433.160705
-69.862506,1600,474.631959
-59.62921,1600,503.873344
-59.552603,1600,544.71888
-40.449535,1600,585.032672
-53.867304,1600,625.455419
-40.92882,1600,649.152121
-26.819351,1600,689.559179
-29.844254,1600,729.691332
-15.01227,1600,769.860147
-13.48376,1600,810.904598
8.743871,1600,834.645462
7.513682,1600,875.729745
25.612594,1600,916.583466
24.849836,1600,957.465069
20.743855,1600,981.068196
47.507355,1600,1021.237532
66.722882,1600,1059.253775
59.807613,1600,1097.794291
86.221068,1600,1136.96458
89.832095,1600,1160.266602
94.426034,1600,1199.778597
121.737939,1600,1237.575803
7.580338,1505,1277.595706
96.621502,1600,1298.104143
118.072103,1600,1344.329502
121.51447,1600,1384.735549
150.588598,1600,1425.34218
136.942147,1600,1464.653561
141.367995,1600,1486.494337
152.339781,1600,1526.132137
156.344872,1600,1564.711358
142.535133,1600,1602.676251
158.635082,1600,1625.687891
3.198755,1131,1656.565185
152.965905,1600,1696.926538
169.180158,1600,1737.164868
174.885965,1600,1759.529635
184.607357,1600,1804.054902
53.089268,1458,1837.162849
210.529004,1600,1875.572702
200.330514,1600,1900.646593
214.965555,1600,1939.250915
214.396219,1600,1978.44142
232.947496,1600,2017.271723
240.80853,1600,2055.669002
254.417688,1594,2077.290441
236.934487,1600,2115.920943
258.009426,1543,2153.970539
229.463907,1600,2192.638028
251.684455,1598,2213.937151
256.982902,1522,2251.563394
255.026857,1596,2289.957332
256.515961,1527,2327.168413
140.399781,1435,2346.232789
254.547668,1532,2386.89133
262.592139,1453,2419.900039
256.355315,1549,2456.733343
254.753469,1555,2476.1897
262.624359,1451,2511.947653
256.27976,1520,2548.592813
44.2993,909,2559.758217
252.741356,1589,2597.090187
259.111509,1466,2633.418369
256.797104,1494,2669.744103
249.54994,1586,2690.719055
260.392795,1473,2727.452315
252.275487,1557,2764.790141
253.22593,1552,2802.012723
254.857355,1501,2822.018883
253.900701,1541,2859.788085
256.82222,1487,2895.946282
258.178975,1494,2915.707657
263.733981,1405,2951.521017
259.682044,1462,2987.278671
252.386805,1496,3020.093954
261.095052,1434,3039.273904
259.208191,1453,3075.100734
252.48066,1536,3110.99263
252.603033,1533,3130.363161
260.733605,1414,3165.793649
256.423325,1419,3201.883123
263.841456,1345,3233.665183
252.374397,1514,3256.081874
256.48958,1473,3292.194529
259.570834,1437,3328.55109
258.213617,1436,3347.358568
262.728435,1384,3383.047658
251.463401,1524,3419.556404
265.622786,1311,3434.069001
