#{"t_start": 1654177183.8604343, "env_id": "BipedalWalker-v3"}
r,l,t
-102.707599,62,0.728564
-115.414884,61,1.26158
-115.16491,1600,15.593567
-103.822745,64,16.216515
-109.19529,72,16.851689
-108.196703,79,17.52121
-108.636657,46,17.913428
-109.541282,47,18.310947
-109.77163,83,35.962987
-97.895932,117,36.940608
-109.422783,194,38.930479
-124.131151,1600,53.139904
-119.053995,70,53.73618
-107.874643,1600,84.964336
-134.269802,284,87.362434
-101.016505,82,88.040924
-116.07457,1600,119.016103
-103.097501,52,119.45099
-104.622755,81,120.138952
-103.239987,68,121.11464
-110.526562,1600,161.906384
-82.677711,1600,202.700393
-104.671206,57,203.167341
-106.124766,197,204.812581
-116.622166,1600,245.915843
-97.834692,1600,286.576365
-83.794817,1600,310.437685
-76.235826,1600,350.813545
-83.227847,1600,391.154909
-84.513874,1600,432.263425
-69.725833,1600,456.546442
-66.22618,1600,497.761449
-63.637517,1600,538.653979
-54.371669,1600,579.065948
-38.118693,1600,624.577633
-56.301008,1600,648.29271
-22.16722,1600,688.713966
-19.853392,1600,728.829122
-15.506234,1600,768.990462
-6.108021,1600,810.035755
-1.855166,1600,833.771067
5.528461,1600,874.857551
1.174202,1600,915.718683
27.457172,1600,956.606497
50.45994,1600,980.206499
51.341797,1600,1020.366449
61.655849,1600,1058.394944
59.839663,1600,1096.928849
-97.943444,131,1098.023484
93.280515,1600,1137.192863
73.563958,1600,1160.494661
101.416895,1600,1200.012298
103.200295,1600,1242.844998
101.881101,1600,1282.837403
132.603292,1600,1322.033378
115.15655,1600,1345.335582
142.704351,1600,1385.754234
126.108893,1600,1426.32285
146.555293,1600,1465.640755
162.041607,1600,1487.482277
150.543456,1600,1527.119632
154.900965,1600,1565.717516
140.142438,1600,1603.680552
126.763551,1600,1643.678318
183.193291,1600,1666.479973
190.166917,1600,1706.751942
170.725,1600,1746.288647
185.186705,1600,1786.407459
194.868153,1600,1808.918379
198.290003,1600,1847.44814
191.349375,1600,1885.784911
199.164426,1600,1923.611941
220.044036,1600,1962.265231
213.413593,1600,1988.950074
231.410309,1600,2026.909465
240.291772,1600,2065.984225
28.47561,887,2077.513567
222.04719,1600,2116.14417
253.875984,1582,2154.50759
252.487775,1591,2193.095982
258.312658,1529,2213.834399
50.534616,887,2242.248545
251.008385,1594,2280.62538
258.575532,1505,2300.109291
260.920987,1531,2337.914088
252.414934,1575,2378.689142
256.352221,1534,2416.265897
259.409806,1513,2436.009309
258.14059,1518,2471.979958
255.683277,1509,2508.207895
252.345441,1557,2545.164832
251.864348,1574,2565.568361
259.756618,1486,2602.155055
258.050101,1532,2638.714464
251.699445,1540,2675.807339
255.489107,1499,2691.99112
258.730779,1478,2728.756776
260.037047,1444,2765.19384
252.288447,1588,2802.712212
255.202587,1511,2822.79636
252.632029,1549,2860.626436
258.308537,1462,2896.588134
262.511081,1406,2915.63177
143.833076,1414,2951.516033
260.966151,1430,2983.180352
264.04373,1414,3019.184156
253.459076,1516,3039.015039
258.265806,1476,3075.025651
256.835851,1463,3110.344069
255.89538,1463,3129.151023
255.010416,1512,3165.362073
260.911241,1407,3201.346025
263.123341,1393,3233.472146
4.589001,620,3243.957825
259.715831,1412,3281.005997
258.255366,1441,3299.735042
258.288367,1443,3335.667577
259.740591,1412,3367.603364
259.736605,1459,3387.190821
247.825129,1544,3424.051059
