#{"t_start": 1654177183.868482, "env_id": "BipedalWalker-v3"}
r,l,t
-111.305469,1600,14.491608
-109.948004,57,14.99929
-119.750006,1600,46.256029
-108.352596,92,47.038817
-121.802323,1600,78.188118
-100.473362,98,79.029637
-102.271818,73,79.647207
-111.649575,1600,110.776175
-101.904535,100,111.617906
-112.579027,1600,142.676512
-107.090386,113,143.633802
-97.823209,80,149.580316
-102.124087,40,149.921448
-99.378069,116,150.898846
-103.096085,68,151.468303
-108.316551,1600,192.311334
-108.332412,1600,215.919399
-92.479468,1600,257.323934
-101.196152,1600,297.864912
-91.675562,1600,338.374334
-77.692337,1600,378.645644
-77.185641,1600,402.302981
-67.15775,1600,443.628085
-84.491115,1600,485.054484
-74.952696,1600,526.064321
-56.162415,1600,549.972629
-45.115728,1600,590.195033
-42.054203,1600,630.647511
-49.329622,1600,671.220014
-29.421498,1600,716.409388
-22.842445,1600,739.937029
-12.335975,1600,780.267374
-3.487098,1600,821.226775
-7.132128,1600,862.263274
21.368014,1600,886.04702
25.452357,1600,926.915123
24.536575,1600,967.696753
-80.787626,982,981.057656
40.302381,1600,1021.225988
53.240791,1600,1059.24264
90.234719,1600,1097.783114
70.653475,1600,1136.953583
77.320803,1600,1160.255845
113.078738,1600,1199.767627
95.358558,1600,1237.564551
106.370547,1600,1282.603774
88.592985,1600,1321.787847
110.938709,1600,1345.098039
132.705407,1600,1385.514093
125.403196,1600,1426.089474
121.896068,1600,1465.408157
127.922903,1600,1487.251834
134.159518,1600,1526.887173
153.489883,1600,1565.48262
153.399111,1600,1603.44504
143.154507,1600,1643.443555
177.552189,1600,1666.243276
175.867765,1600,1706.518926
170.809131,1600,1746.054858
-117.341482,59,1746.540593
179.547237,1600,1786.659215
173.576315,1600,1809.172041
208.134088,1600,1847.696591
209.576791,1600,1886.033983
201.10658,1600,1923.858657
199.133571,1600,1967.021528
219.321078,1600,1989.202243
209.942712,1600,2027.163026
238.919258,1600,2066.232202
234.994118,1600,2104.998477
118.601645,1349,2120.166851
253.2685,1568,2158.396495
241.006025,1600,2201.175153
253.323329,1578,2239.365996
257.873474,1498,2255.643886
253.559943,1568,2293.781763
256.164339,1502,2330.876655
258.204477,1542,2370.29975
253.703692,1561,2392.050237
251.597153,1572,2429.275495
258.250198,1489,2465.763944
-39.649539,472,2472.644924
249.680834,1600,2509.611988
256.670304,1545,2546.45778
-3.491748,691,2555.876394
252.540744,1544,2592.859239
250.453144,1584,2630.119391
251.503165,1562,2650.336726
256.220408,1507,2687.321154
254.502407,1503,2724.28247
257.449562,1500,2761.17143
253.791825,1548,2781.430931
257.573701,1482,2814.232003
257.208239,1457,2851.218297
257.972668,1489,2871.258106
255.718119,1481,2907.251973
256.605211,1490,2943.875355
265.172507,1364,2978.765739
65.326161,1005,2990.682595
260.300185,1450,3026.948611
262.668401,1392,3045.706411
254.926237,1510,3082.08646
254.705957,1498,3117.384161
258.455391,1470,3149.425264
261.708316,1428,3168.235394
254.886061,1478,3204.844996
260.806558,1425,3242.364274
260.701199,1415,3262.597224
253.655113,1481,3298.814461
257.193786,1446,3334.762796
249.161876,1510,3367.494286
258.608888,1429,3386.844592
246.433777,1564,3423.864929
