#{"t_start": 1654177183.8871458, "env_id": "BipedalWalker-v3"}
r,l,t
-101.012601,83,0.891305
-107.104297,37,1.211751
-103.203273,53,1.669808
-119.127663,1600,16.024701
-141.078218,366,36.156786
-163.822911,640,41.896533
-119.10047,78,42.552222
-103.570528,57,43.032454
-134.390367,125,44.078482
-123.196401,83,44.771833
-116.906649,67,45.668699
-99.466309,124,46.715015
-97.295835,77,47.370101
-101.978594,63,47.905581
-103.734122,53,48.358298
-117.732309,78,49.026296
-113.98503,1600,80.177367
-129.502702,1600,111.299867
-100.034168,55,111.765268
-109.184604,1600,142.821702
-96.65261,1600,166.782735
-118.270697,77,167.435214
-111.160606,1600,213.194742
-99.855219,93,213.981029
-96.293777,1600,255.304052
-99.16751,1600,295.932956
-82.204946,1600,336.443615
-76.403101,1600,360.029374
-55.511477,1600,400.363903
-74.665787,1600,441.655942
-74.072031,1600,483.08541
-57.166436,1600,524.104936
-95.9526,1600,548.006399
-76.209875,1600,588.274925
-48.09303,1600,628.719308
-45.891001,1600,669.305629
-23.98048,1600,692.764774
-19.097025,1600,732.901076
-9.867507,1600,773.128565
-5.841621,1600,814.171579
-5.748184,1600,855.152571
7.580255,1600,878.979851
23.849228,1600,924.98417
21.872864,1600,965.77041
36.669156,1600,1006.559904
45.568899,1600,1028.659591
65.397139,1600,1066.153913
71.844828,1600,1105.601978
77.79479,1600,1145.271914
108.609861,1600,1185.130962
-59.810518,444,1188.799389
107.606034,1600,1231.226917
112.516046,1600,1254.538183
116.852576,1600,1292.577122
102.331407,1600,1333.750696
124.865882,1600,1374.190499
130.736577,1600,1397.522807
132.428653,1600,1437.777783
131.744003,1600,1476.338375
154.835963,1600,1515.636876
145.362758,1600,1554.234987
126.052007,1600,1576.534629
154.701806,1600,1615.200994
165.183059,1600,1654.912577
173.665941,1600,1695.25825
-111.340335,41,1695.59111
180.077805,1600,1735.82417
194.041952,1600,1758.190291
209.372615,1600,1798.027706
223.0426,1600,1836.977525
187.849175,1600,1875.391209
41.529749,1053,1892.321983
15.945642,1046,1921.527381
217.385765,1600,1943.123287
212.309503,1600,1982.362272
228.050374,1600,2021.168016
237.984856,1600,2059.592698
-89.22881,138,2060.725407
207.729346,1600,2103.784952
242.326788,1600,2125.09581
256.382845,1562,2163.424298
255.155552,1565,2201.683016
260.819105,1490,2235.207768
260.025059,1499,2255.427557
259.037574,1502,2293.032851
257.309014,1551,2330.528513
257.506555,1511,2369.494804
258.160752,1514,2390.834385
257.059736,1495,2427.681435
253.5941,1526,2464.453281
256.869169,1464,2499.5993
253.448562,1553,2519.815833
255.308156,1540,2556.582703
263.005701,1402,2592.41747
260.480594,1468,2612.118353
254.311477,1560,2648.978044
260.013607,1465,2681.539409
256.05919,1508,2718.639114
261.922843,1433,2738.006678
257.490737,1486,2774.845259
252.522242,1573,2812.243587
256.593868,1519,2849.695083
253.910668,1518,2870.002445
260.707942,1454,2905.780513
258.57741,1478,2942.302395
261.392533,1433,2977.749858
258.909801,1433,2993.109024
263.737317,1403,3029.002634
257.373827,1474,3065.100785
6.904889,727,3074.677292
255.247285,1503,3110.31307
259.687665,1453,3129.041889
259.498177,1471,3164.932271
255.679679,1511,3201.745101
258.906317,1451,3238.769843
253.489753,1497,3256.671099
255.099892,1490,3292.92472
251.269385,1534,3330.055452
78.626614,1032,3345.473428
254.506105,1474,3382.037598
259.071526,1436,3413.915341
263.114412,1386,3432.96332
