#{"t_start": 1654177183.864759, "env_id": "BipedalWalker-v3"}
r,l,t
-104.623572,90,0.967791
-120.284263,91,1.757618
-102.650685,58,2.255439
-105.374307,1600,16.667651
-112.842909,1600,47.802094
-107.404199,49,48.227565
-102.15113,52,48.667175
-107.904365,72,49.283099
-127.344659,1600,80.441408
-110.016846,75,81.090117
-103.407334,73,81.729329
-104.56066,86,82.473124
-100.942061,64,83.356989
-110.222886,1600,114.339124
-104.246685,67,114.913641
-127.625849,168,116.335369
-104.227667,42,116.686525
-114.558866,44,117.066053
-160.582865,688,123.283182
-101.918802,1600,164.092573
-101.481469,77,164.742894
-118.960454,98,165.575142
-88.404628,1600,206.273174
-104.078397,74,206.887364
-91.283676,1600,248.021354
-94.251974,1600,288.685085
-106.459479,104,294.782483
-81.711384,1600,335.295986
-78.642587,1600,358.887714
-75.877486,1600,399.217057
-64.660874,1600,440.505515
-68.25771,1600,481.912719
-60.007759,1600,506.009028
-41.279725,1600,546.854454
-48.600857,1600,587.137488
-35.600496,1600,627.580517
-29.807814,1600,668.170651
-39.120607,1600,691.641585
-24.448196,1600,731.776927
-9.724436,1600,771.977559
-0.402524,1600,813.024351
6.920902,1600,836.769728
22.885981,1600,877.85297
22.544375,1600,918.692462
36.471523,1600,959.561167
35.48026,1600,1000.30222
76.776258,1600,1027.514653
58.141569,1600,1065.013412
65.527837,1600,1104.491102
-73.77642,536,1108.871819
73.200592,1600,1148.591896
104.594174,1600,1188.443372
82.551276,1600,1226.495779
101.424696,1600,1249.13771
105.557588,1600,1292.223913
107.574978,1600,1333.397164
119.890264,1600,1373.829451
156.066739,1600,1397.159635
132.167042,1600,1437.429758
158.518008,1600,1475.986005
167.07896,1600,1515.287154
125.113024,1600,1553.886156
158.409974,1600,1576.184566
154.100817,1600,1614.846965
145.076144,1600,1654.561676
176.43711,1600,1694.908428
190.601685,1600,1718.065016
185.150443,1600,1757.502411
177.765908,1600,1797.344217
206.165429,1600,1836.292933
208.209071,1600,1874.712697
212.425307,1600,1896.090714
231.727687,1600,1933.785211
228.404133,1600,1973.014353
222.215202,1600,2016.395976
241.391177,1600,2054.799503
241.069542,1600,2076.482653
243.519711,1600,2115.102247
239.349449,1600,2153.619088
250.311227,1599,2192.287799
254.263259,1575,2213.391604
254.590531,1584,2251.523115
250.866108,1600,2289.948829
252.118854,1571,2327.5605
255.12147,1545,2347.487157
257.292533,1508,2387.940223
250.748178,1589,2425.758163
253.287522,1569,2462.868215
261.403366,1458,2481.234424
256.735697,1513,2517.874387
257.805827,1499,2554.306663
256.150948,1513,2586.967499
253.163964,1553,2607.424515
252.645406,1556,2644.215216
258.064595,1464,2680.787389
252.764936,1581,2718.48478
257.355923,1481,2738.245966
258.130701,1504,2775.228709
263.468505,1427,2811.435984
253.656137,1540,2849.043
250.257974,1566,2869.762574
260.060938,1450,2905.505524
255.48729,1485,2942.08439
263.86999,1420,2960.500259
258.811936,1445,2992.881699
-48.813259,390,2999.886405
264.841417,1383,3035.601578
257.582405,1451,3071.432612
253.4036,1542,3107.383944
258.738612,1445,3122.435014
257.172884,1430,3157.862619
256.390061,1460,3194.198216
258.326342,1448,3213.653632
255.606939,1493,3252.85681
256.105272,1459,3288.787415
257.854578,1463,3325.373621
258.541923,1421,3340.154176
258.936429,1438,3376.191177
263.750055,1374,3411.518926
259.135972,1408,3430.86385
