#{"t_start": 1654177183.8789914, "env_id": "BipedalWalker-v3"}
r,l,t
-115.348847,1600,14.49312
-115.331084,67,15.075282
-105.333325,62,15.637307
-114.190778,70,16.307696
-112.849738,47,16.715448
-128.114575,1600,47.849301
-123.090905,1600,79.008796
-99.740186,65,79.561158
-100.567262,1600,110.686158
-101.617647,48,111.090863
-100.601379,115,112.066468
-102.288935,1600,143.123892
-94.72541,1600,167.083138
-97.744035,1600,207.765524
-95.734978,1600,248.938882
-90.482548,1600,294.794152
-82.922227,1600,335.307202
-105.685178,70,335.903553
-82.688983,1600,359.490773
-72.839832,1600,399.816597
-72.377619,1600,441.110508
-71.604077,1600,482.536992
-65.232383,1600,506.616043
-51.004401,1600,547.461744
-52.867442,1600,587.735792
-38.934982,1600,628.18015
-30.957737,1600,668.765154
-42.709343,1600,692.23514
-19.443632,1600,732.363863
-17.757367,1600,772.583913
2.490741,1600,813.628093
2.263331,1600,854.613467
11.62779,1600,878.445957
16.124047,1600,919.291505
49.836462,1600,965.225207
51.138516,1600,1006.030766
47.762981,1600,1028.121145
64.38391,1600,1065.615332
63.853466,1600,1105.073769
85.89097,1600,1144.735631
85.824712,1600,1184.601694
113.588961,1600,1205.546466
111.032473,1600,1245.281448
100.206573,1600,1285.239254
103.58741,1600,1324.460681
118.768782,1600,1347.772573
123.661042,1600,1388.198203
151.404898,1600,1428.686918
152.59608,1600,1468.023921
-114.201388,56,1468.474498
154.437183,1600,1507.007977
141.246771,1600,1529.935415
131.183708,1600,1568.584238
133.305047,1600,1606.545411
137.765236,1600,1651.229212
134.32882,1600,1691.558993
170.482917,1600,1714.691959
167.484232,1600,1754.142571
184.744497,1600,1793.981642
187.990527,1600,1832.967547
206.011845,1600,1854.386499
224.843938,1600,1892.756533
227.431505,1600,1930.458404
229.345967,1600,1969.661279
222.696073,1600,2008.950398
220.25654,1600,2029.792829
250.23959,1600,2068.838124
234.792782,1600,2107.625674
-102.175142,129,2108.67996
253.310331,1600,2147.219625
233.64599,1600,2185.823867
-48.194487,397,2193.235521
255.662961,1540,2214.071423
254.488116,1575,2252.126264
259.096564,1494,2289.682535
252.414548,1582,2327.367831
258.280284,1498,2346.922265
259.275668,1489,2387.232938
-33.847803,457,2391.132866
260.509461,1479,2427.849223
254.299243,1550,2464.817372
256.044705,1505,2500.2903
255.884288,1545,2520.444872
258.545655,1507,2556.938832
258.88467,1477,2593.382482
255.071273,1519,2630.128735
237.535042,1600,2650.649345
251.401759,1543,2687.932562
254.480956,1513,2724.972263
254.492331,1524,2762.055958
-36.084389,414,2765.381672
257.132396,1470,2801.937313
261.071771,1457,2821.589574
256.236339,1510,2859.100065
258.472477,1440,2894.8877
259.888383,1457,2914.352938
258.954073,1457,2946.822474
262.802586,1388,2981.905243
265.317199,1378,3000.688387
257.700988,1458,3036.989091
256.800177,1478,3073.022542
261.388393,1433,3108.119687
260.118424,1437,3123.106877
259.513456,1406,3158.342628
249.109108,1562,3195.546426
258.443564,1475,3215.173769
259.680516,1387,3253.524204
256.393378,1491,3289.736077
255.793839,1460,3326.277952
258.603089,1425,3344.83344
258.878395,1428,3377.084973
258.208772,1421,3412.797452
-56.570657,274,3418.939021
260.149807,1432,3434.431653
