#{"t_start": 1654177183.8653696, "env_id": "BipedalWalker-v3"}
r,l,t
-104.450935,61,0.714684
-112.969629,66,1.299101
-105.231594,64,1.844183
-122.541634,87,2.58224
-108.219247,48,2.990061
-107.007496,44,3.360028
-212.387146,1420,16.240655
-101.084889,92,17.042495
-113.490562,1600,48.171496
-100.836581,82,48.870049
-104.872951,77,49.529087
-100.131907,58,50.020604
-103.445538,100,50.864185
-103.902708,77,51.520779
-103.378532,91,52.647993
-105.045301,1600,83.851089
-99.473219,75,84.497782
-109.828501,1600,115.460884
-117.038982,1600,151.517272
-114.020473,1600,192.364557
-103.968763,1600,215.969574
-101.329199,1600,257.374626
-86.375426,1600,297.915516
-118.443413,67,298.478048
-90.562689,1600,338.982113
-93.352734,1600,379.252074
-74.51804,1600,402.912759
-82.317213,1600,444.266853
-63.949346,1600,485.670904
-76.537821,1600,526.676941
-43.927922,1600,550.580138
-47.74629,1600,590.801729
-43.482954,1600,636.389166
-24.365546,1600,676.899389
-30.236072,1600,717.013098
-23.181023,1600,740.54386
-1.496754,1600,780.877129
-6.40482,1600,821.841351
7.937484,1600,862.863625
12.034302,1600,886.659747
29.349986,1600,927.524125
41.938566,1600,968.300208
53.666961,1600,1009.068504
45.760563,1600,1048.337831
61.190901,1600,1068.66848
82.912534,1600,1108.056766
91.615658,1600,1147.769609
112.931565,1600,1187.622711
97.940422,1600,1225.671041
102.751053,1600,1248.31198
123.844754,1600,1288.174634
120.562543,1600,1327.491979
125.686931,1600,1373.003819
129.638322,1600,1396.330254
137.849436,1600,1436.624864
149.078417,1600,1475.175272
140.804296,1600,1514.482899
157.626294,1600,1553.088854
156.894591,1600,1575.379366
150.734087,1600,1614.038828
166.607267,1600,1653.758013
156.60297,1600,1694.094778
174.423575,1600,1717.249342
185.472306,1600,1756.685318
192.70264,1600,1796.530705
203.413016,1600,1835.4871
204.150638,1600,1873.909407
220.994071,1600,1895.283661
-71.024061,237,1900.910004
223.50527,1600,1939.516456
218.943773,1600,1978.713692
211.449498,1600,2017.536523
253.561847,1579,2055.763189
231.88875,1600,2077.435542
244.115449,1600,2116.065217
113.802635,1435,2153.227796
248.023051,1600,2191.906678
260.377878,1516,2212.524958
9.243029,772,2239.991571
246.232576,1600,2278.422027
255.522562,1559,2298.3398
261.165884,1492,2335.835812
255.506481,1558,2376.140405
138.753716,1443,2392.556675
33.145274,821,2419.96182
258.10422,1529,2456.629975
254.680663,1525,2475.847948
257.117607,1473,2511.777403
255.849654,1506,2548.313675
254.849551,1549,2585.141353
254.848311,1529,2605.437856
256.554773,1509,2641.827575
253.567576,1555,2679.094135
257.095714,1505,2716.197144
255.532597,1496,2736.073221
254.027731,1527,2773.242752
257.628466,1470,2809.810509
256.324719,1498,2829.860187
248.135323,1600,2868.029978
59.450222,1081,2896.999674
259.644824,1442,2916.328907
257.6959,1467,2952.637721
-3.278707,703,2978.453825
259.89847,1440,2997.724522
255.423029,1489,3030.45681
251.66297,1561,3067.243252
252.042604,1554,3103.962945
259.549349,1430,3121.99414
259.531625,1412,3157.279595
263.966376,1379,3192.938468
254.451273,1455,3212.36314
255.742865,1460,3251.414313
262.000354,1399,3283.582925
255.261461,1472,3302.529379
-34.737905,392,3326.677554
263.714723,1392,3344.962781
259.095977,1441,3377.322069
256.172207,1408,3412.928348
260.455545,1387,3432.037317
