#{"t_start": 1654177183.8641326, "env_id": "BipedalWalker-v3"}
r,l,t
-114.173997,1600,14.488614
-102.12046,48,14.912973
-105.129489,152,16.330817
-123.551313,1600,47.47181
-105.219482,83,48.183683
-190.591035,908,73.121374
-101.229023,88,73.860881
-104.523966,98,74.683558
-119.428135,78,75.339407
-120.505441,123,76.740967
-106.622379,1600,107.895294
-118.447807,1600,122.097717
-110.996126,1600,162.894693
-102.743221,1600,203.661633
-92.647277,1600,244.753069
-94.440465,1600,285.416682
-80.400121,1600,309.275168
-78.795654,1600,349.658465
-96.303825,1600,389.996461
-82.498986,1600,431.060326
-71.302676,1600,455.353432
-53.08467,1600,496.581709
-46.255411,1600,537.479378
-111.039243,97,538.303552
-51.44351,1600,578.720125
-57.726704,1600,619.115793
-23.664029,1600,647.949715
-21.242227,1600,688.36928
-44.5357,1600,728.487783
-12.081834,1600,768.640024
-19.783282,1600,809.69188
-3.510047,1600,833.419179
15.875294,1600,874.512489
36.044036,1600,915.375972
34.34142,1600,956.260226
37.810063,1600,979.857011
46.883558,1600,1020.019523
60.491243,1600,1058.052727
63.697784,1600,1096.586381
65.018207,1600,1135.776245
97.542773,1600,1159.078095
80.331057,1600,1198.595033
111.576924,1600,1236.373851
92.454941,1600,1277.196919
113.882481,1600,1297.697958
101.228409,1600,1338.87527
114.17358,1600,1379.325342
129.800203,1600,1424.939228
125.33297,1600,1464.252577
137.283525,1600,1486.093342
149.009224,1600,1525.729275
165.656332,1600,1564.302381
119.443484,1600,1602.268258
157.271618,1600,1625.28016
160.829096,1600,1665.062388
174.527621,1600,1705.351781
178.20066,1600,1744.879751
188.817029,1600,1785.002166
-35.819807,719,1795.580504
184.552995,1600,1834.563248
190.504553,1600,1872.985849
195.806102,1600,1894.353978
218.15865,1600,1932.054096
211.125634,1600,1971.262029
200.358635,1600,2010.548502
216.402924,1600,2031.384806
199.182976,1600,2070.440595
251.95859,1600,2109.223054
216.322042,1600,2147.764216
251.884847,1600,2186.372493
250.35368,1600,2211.849248
253.551887,1574,2249.910637
259.975419,1477,2283.256281
261.200844,1490,2320.1163
251.999016,1593,2341.001662
260.62574,1470,2380.87718
257.236366,1524,2418.357547
259.812558,1513,2454.864267
24.734797,834,2465.465251
261.586815,1490,2500.818157
256.10483,1518,2520.755159
253.73801,1541,2557.525826
255.670841,1522,2594.328569
253.828201,1524,2631.115322
260.008024,1467,2650.56468
265.334151,1368,2686.432577
257.500884,1499,2719.403084
257.993003,1463,2739.01508
256.864418,1504,2775.996591
249.565895,1595,2813.567725
-69.27733,299,2819.964353
254.984975,1502,2857.380492
126.629055,1360,2889.251943
259.412046,1472,2908.250873
63.909568,922,2936.539716
262.414528,1388,2955.210974
259.536329,1472,2991.051196
267.715767,1328,3026.334988
253.100867,1513,3046.073475
261.531478,1427,3081.782456
256.270311,1492,3113.468801
79.665648,989,3128.512516
256.679963,1470,3164.389626
257.306901,1479,3200.938804
113.462045,1147,3214.201965
259.905115,1392,3252.583536
255.851776,1487,3288.744754
65.983913,927,3300.033392
258.696532,1441,3335.945251
-9.140755,581,3340.638282
254.331943,1473,3376.980973
257.891324,1437,3412.837591
253.708985,1454,3432.481575
