#{"t_start": 1654177183.8598204, "env_id": "BipedalWalker-v3"}
r,l,t
-209.35813,1214,10.81083
-106.374765,55,11.277822
-111.212709,89,12.044968
-105.21607,1600,43.418087
-106.447946,60,43.919888
-110.044472,75,44.551623
-116.014647,1600,76.007072
-111.31939,1600,107.181933
-113.901229,1600,121.377831
-100.333548,75,122.014422
-100.373052,1600,162.811821
-101.169832,99,163.644752
-113.799979,48,164.058664
-105.665709,1600,204.801616
-104.11108,64,205.333354
-119.213285,158,206.630146
-96.893969,1600,247.766766
-102.221248,1600,288.426391
-89.53039,1600,312.310029
-82.931533,1600,352.656929
-61.771448,1600,398.078351
-104.377017,63,398.609216
-84.567441,1600,439.895674
-71.352139,1600,481.320655
-67.39942,1600,505.405721
-60.651304,1600,546.245625
-50.251869,1600,586.542272
-46.348987,1600,626.967562
-30.068568,1600,667.573916
-34.076771,1600,691.048723
-13.795041,1600,731.183998
-13.714907,1600,771.376031
-9.918425,1600,812.422103
4.042394,1600,836.171759
11.836027,1600,877.25366
24.269643,1600,918.092418
13.465718,1600,958.964215
37.773775,1600,999.708089
43.404284,1600,1022.732759
74.94402,1600,1060.750979
77.248012,1600,1103.903635
90.183822,1600,1143.552125
88.97717,1600,1166.36904
108.098139,1600,1204.384913
94.586694,1600,1244.104364
89.312646,1600,1284.077154
122.480702,1600,1323.29145
134.579505,1600,1346.594592
-77.677268,229,1348.495089
132.820884,1600,1388.912724
137.138521,1600,1429.386848
122.661937,1600,1468.725318
-44.556876,858,1479.844537
165.848529,1600,1519.154417
-79.37455,500,1528.243778
166.427967,1600,1566.865914
170.624328,1600,1604.830662
144.658207,1600,1644.837378
169.602313,1600,1667.633949
161.335044,1600,1707.893555
191.439797,1600,1747.449732
186.794806,1600,1787.565092
196.420255,1600,1827.106683
198.406863,1600,1852.656594
208.977719,1600,1891.037155
196.124973,1600,1928.741111
223.472816,1600,1967.937457
18.939157,872,1979.638736
214.40957,1600,2018.46095
220.121203,1600,2056.851666
235.110609,1600,2078.520588
-79.640398,337,2098.486142
242.206314,1600,2119.923077
210.564794,1600,2158.413045
253.083271,1581,2196.932542
255.116299,1558,2235.11925
244.999197,1600,2260.325898
259.570851,1490,2293.671086
261.486274,1470,2330.505046
261.130755,1460,2368.903229
259.624443,1493,2390.198373
258.518909,1479,2426.944952
256.122643,1515,2463.630022
36.358084,877,2473.795478
261.643664,1441,2509.47377
253.806134,1561,2546.452467
130.606757,1403,2565.495193
258.994036,1452,2601.804409
-0.737478,615,2606.699603
250.016156,1550,2643.430434
254.38144,1489,2680.182889
253.946952,1535,2717.523193
253.240623,1571,2737.997118
255.761988,1539,2775.275438
249.902949,1582,2812.743966
260.06017,1443,2849.574691
260.955617,1433,2869.19539
257.180993,1474,2905.133835
25.866371,806,2915.509139
256.265371,1479,2951.921898
260.31515,1442,2987.527195
30.885673,910,2998.68701
259.806851,1468,3035.081972
257.116899,1456,3067.186622
255.487412,1473,3086.545169
258.766348,1446,3121.427099
254.285989,1532,3157.666013
255.253283,1466,3194.04897
254.175972,1500,3213.924666
257.271852,1463,3252.88708
251.310129,1537,3289.454184
24.948241,867,3300.248258
261.166174,1424,3336.023226
261.612112,1407,3371.731309
261.766603,1376,3386.831169
259.944568,1405,3422.548883
