#{"t_start": 1654177183.862902, "env_id": "BipedalWalker-v3"}
r,l,t
-112.983794,48,0.599769
-112.013452,48,1.025825
-111.821843,66,1.589962
-115.489729,85,2.324505
-105.324087,68,2.898173
-104.985155,66,3.459179
-110.201003,51,3.887205
-116.466239,60,4.390439
-114.931943,58,4.871718
-107.552323,74,5.488033
-100.328695,59,5.978309
-120.611172,1600,37.385715
-122.865819,100,38.567845
-116.862041,83,39.274729
-106.701023,1600,53.489395
-105.667262,61,70.902836
-110.98351,1600,85.236386
-120.112038,1600,116.182441
-107.757535,1600,152.227232
-92.978585,1600,193.07434
-103.917787,1600,216.679594
-105.86611,60,217.18213
-88.983998,1600,258.600145
-83.089439,1600,299.136661
-92.973278,1600,339.640913
-79.575024,1600,379.913307
-73.723498,1600,403.576716
-65.854935,1600,444.945273
-77.227363,1600,486.340961
-56.495706,1600,527.339804
-52.589248,1600,556.25058
-54.673249,1600,596.572715
-50.255215,1600,637.046739
-29.781489,1600,677.562531
-31.338576,1600,717.671559
-22.476717,1600,741.196562
-4.448913,1600,781.549424
4.984943,1600,822.503622
-14.516922,1600,863.545606
13.958234,1600,904.521014
35.647878,1600,928.18375
30.308467,1600,968.954497
46.54502,1600,1009.730335
48.184197,1600,1048.992903
66.172486,1600,1069.319897
63.413578,1600,1108.702484
77.452395,1600,1148.416084
78.025857,1600,1188.271661
80.969816,1600,1226.320447
77.748539,1600,1248.963509
112.549978,1600,1292.054311
126.007881,1600,1333.225766
123.65647,1600,1373.656981
104.741894,1600,1396.983734
130.008879,1600,1437.260468
141.311673,1600,1475.812449
134.702312,1600,1515.117885
150.055033,1600,1553.71672
143.606911,1600,1576.014523
154.759009,1600,1614.67767
162.491865,1600,1654.390013
168.26326,1600,1694.735606
172.953196,1600,1717.890907
184.586492,1600,1757.329051
183.629957,1600,1797.172613
210.061487,1600,1836.117301
205.982055,1600,1874.541765
208.71974,1600,1895.918437
210.389837,1600,1933.614141
-115.701368,67,1934.161164
30.42653,1130,1969.542149
217.145512,1600,2008.830653
232.672943,1600,2029.672085
241.932689,1600,2068.719279
-75.017699,258,2070.833317
237.788787,1600,2109.617776
249.771778,1600,2148.154167
242.672192,1600,2190.956042
237.827077,1600,2212.245848
256.727112,1530,2249.946344
254.763946,1567,2288.098911
257.970757,1514,2321.080163
255.038206,1533,2341.47375
254.67164,1560,2382.072041
257.367544,1518,2419.498495
255.053379,1526,2456.103953
262.140279,1432,2474.623414
254.382056,1582,2511.429052
256.928042,1514,2548.02215
257.279535,1503,2584.491448
256.890549,1472,2604.342739
258.999876,1476,2640.454764
253.361513,1504,2677.278333
254.984036,1481,2697.255238
254.863636,1534,2734.400052
255.259011,1495,2771.310437
260.330128,1469,2803.929062
261.392985,1456,2823.576245
251.093053,1544,2861.3718
256.19837,1492,2897.584876
258.18693,1464,2934.087225
263.806921,1422,2953.023885
253.653362,1518,2989.243359
263.852345,1386,3024.982034
257.242553,1435,3040.345889
-61.433391,284,3046.374488
253.195305,1523,3082.840432
256.052776,1513,3118.260367
82.381371,1143,3147.708428
259.222586,1416,3166.418566
261.317945,1386,3202.240413
251.857855,1516,3240.040043
254.735161,1495,3261.392704
252.686793,1547,3298.140247
253.51661,1507,3334.575752
261.223924,1401,3366.40603
254.396727,1459,3386.033118
259.601042,1411,3421.775226
