#{"t_start": 1654177183.8591619, "env_id": "BipedalWalker-v3"}
r,l,t
-108.210551,1600,14.483159
-99.987151,92,15.32038
-118.017702,70,15.926519
-117.370985,1600,47.15352
-117.759712,69,47.737184
-118.734308,1600,78.894263
-102.009797,1600,110.024956
-101.810846,83,110.72917
-99.932513,62,111.251122
-106.569899,79,111.920883
-102.839283,1600,142.978007
-98.262645,107,143.883093
-101.927294,81,149.842047
-107.339741,1600,190.681292
-151.394094,550,195.302262
-101.540072,1600,235.860374
-91.124865,1600,260.359561
-89.549708,1600,300.871315
-82.987757,1600,346.419863
-81.618406,1600,386.767608
-74.878575,1600,410.549978
-77.837717,1600,452.017174
-64.136382,1600,493.297022
-57.100574,1600,534.22015
-41.669575,1600,574.69364
-40.624503,1600,598.288142
-39.516179,1600,638.784977
-40.84562,1600,679.290155
-31.195588,1600,719.397566
-22.958645,1600,742.915825
-21.107578,1600,783.302493
0.369405,1600,824.257253
8.989196,1600,865.301608
4.471405,1600,906.238312
35.602935,1600,929.919507
29.10464,1600,970.686655
48.834637,1600,1011.452424
43.343372,1600,1050.722807
51.30269,1600,1088.264537
75.399647,1600,1114.718458
85.454148,1600,1155.095399
109.166926,1600,1194.653071
92.727346,1600,1232.406654
96.531882,1600,1255.718261
111.810037,1600,1293.778164
123.508655,1600,1334.912861
114.452511,1600,1375.362639
149.305424,1600,1415.87532
132.228232,1600,1438.928957
4.851824,1281,1474.898276
153.819993,1600,1514.200591
150.405638,1600,1552.809222
147.233606,1600,1575.096601
157.570543,1600,1613.756301
151.42274,1600,1653.476262
164.158052,1600,1693.808098
152.195207,1600,1716.963909
180.023444,1600,1756.40058
206.105056,1600,1796.243513
188.785033,1600,1835.209465
-12.713288,713,1845.32615
215.113794,1600,1883.680199
220.995211,1600,1921.496687
226.905635,1600,1943.093527
-65.367399,464,1968.460916
226.645963,1600,1990.630363
218.906336,1600,2028.585752
231.425186,1600,2067.644788
238.761881,1600,2106.429666
251.76751,1600,2144.97488
247.275122,1600,2166.352612
234.42362,1600,2204.899427
255.412243,1564,2243.001507
247.347885,1600,2281.419769
254.333886,1550,2301.277718
-31.538864,488,2326.81315
252.654063,1572,2347.021478
256.055182,1530,2387.660214
-26.43437,584,2392.88677
7.609997,739,2419.615148
251.904267,1559,2456.526927
258.063183,1496,2475.515627
254.892468,1520,2511.824244
258.263802,1493,2548.250951
260.462952,1434,2584.15621
261.492026,1460,2603.920236
260.701921,1479,2640.054201
248.965113,1594,2677.611805
252.633718,1529,2697.963883
257.424315,1485,2734.716479
258.246301,1508,2771.735205
258.989398,1454,2804.232902
255.816277,1497,2824.205254
260.251184,1478,2861.478292
261.760952,1453,2897.36576
255.182046,1507,2934.221218
257.539418,1449,2953.375982
256.934145,1462,2989.140138
251.211884,1584,3026.472046
254.086452,1517,3046.239099
263.368834,1418,3081.875225
258.429652,1475,3113.421576
255.72199,1493,3149.216048
255.23382,1469,3168.35604
258.093445,1460,3204.816046
-91.203834,115,3205.751311
-110.932478,80,3206.396755
261.960612,1428,3244.350685
-16.45043,463,3252.788687
261.425836,1397,3288.218853
256.640241,1453,3303.756922
257.501356,1445,3339.711715
260.204769,1407,3375.468219
256.367335,1432,3411.278495
259.005143,1433,3430.832695
