#{"t_start": 1654177183.867868, "env_id": "BipedalWalker-v3"}
r,l,t
-108.808632,114,1.175066
-105.453231,56,1.654948
-111.19519,77,2.324299
-117.247674,94,3.11446
-106.493339,104,3.998202
-125.503599,123,5.018425
-104.588356,82,5.701845
-104.900839,74,6.316261
-117.149025,1600,37.724508
-120.888209,133,39.193333
-107.709524,1600,53.408501
-105.141565,93,71.095515
-119.672529,89,71.84601
-95.641722,1600,86.188107
-103.292548,68,86.762246
-122.226629,94,87.539737
-109.216567,69,88.114941
-103.923725,84,105.730203
-123.690117,99,106.83587
-121.426517,1600,121.025664
-105.324645,1600,161.82018
-94.229778,1600,202.618656
-94.076914,1600,243.676667
-102.964034,1600,267.727795
-88.754238,1600,308.216237
-88.936276,1600,348.607266
-80.322407,1600,388.950225
-67.16322,1600,429.98132
-79.52977,1600,454.279299
-54.774397,1600,495.513935
-53.534484,1600,536.41695
-54.935634,1600,576.870119
-50.420562,1600,600.448105
-49.094727,1600,640.950938
-31.781349,1600,681.452382
-31.117972,1600,721.546229
-20.83123,1600,761.718401
-3.132224,1600,785.501127
4.66792,1600,826.453658
-10.996217,1600,872.622206
15.531009,1600,913.53825
18.052229,1600,954.396955
45.057451,1600,978.002406
60.578938,1600,1018.169513
56.070802,1600,1056.20517
60.859127,1600,1094.747551
91.346342,1600,1116.864733
92.774309,1600,1157.245221
88.652024,1600,1196.787515
98.705102,1600,1234.552508
110.948109,1600,1275.360621
118.732887,1600,1295.902412
111.693125,1600,1337.045206
113.923603,1600,1377.508418
124.187162,1600,1418.0097
145.46859,1600,1441.027145
159.722392,1600,1479.565495
148.122135,1600,1518.875096
148.175637,1600,1557.47509
-82.137092,337,1565.246463
147.715483,1600,1603.208894
-76.80591,344,1606.016442
148.848836,1600,1646.026987
166.634324,1600,1668.823656
177.114973,1600,1714.162122
199.705694,1600,1753.613855
183.517749,1600,1793.45372
197.41029,1600,1832.441347
203.527826,1600,1853.858218
198.256465,1600,1892.230097
210.910896,1600,1929.933153
219.344026,1600,1969.13087
232.718654,1600,2008.414891
222.484989,1600,2029.259221
230.804245,1600,2068.311607
253.342265,1589,2107.00817
249.244998,1600,2145.560707
254.091995,1571,2166.694474
241.055064,1600,2205.247016
253.878509,1565,2243.358079
-5.683153,660,2252.769386
248.825958,1600,2291.195073
255.358054,1523,2328.481228
259.477995,1476,2366.69558
257.984913,1524,2388.363154
13.256852,705,2415.335793
253.6298,1581,2435.629803
253.26708,1539,2471.766149
260.342505,1491,2507.853295
265.77971,1387,2539.58789
252.721415,1560,2559.817865
253.235621,1561,2596.919308
257.891231,1480,2633.361544
256.458966,1532,2669.995031
258.012241,1472,2690.058102
256.244405,1476,2726.808208
255.393918,1528,2763.919686
251.492683,1542,2784.128838
-6.586046,810,2811.50862
-113.116705,73,2812.100114
258.915068,1477,2849.203435
258.287729,1474,2869.163335
262.578621,1431,2904.75061
256.471211,1508,2941.530753
260.208924,1458,2960.241221
260.659002,1400,2992.270832
265.08834,1398,3028.120071
262.046126,1392,3063.594147
257.394595,1486,3083.05205
257.076564,1469,3118.11809
16.890561,682,3127.155191
257.044433,1457,3159.187002
254.689365,1497,3195.881465
261.412009,1397,3214.879359
257.584292,1470,3253.896641
255.533469,1492,3290.125155
257.175583,1423,3326.362412
261.890548,1392,3344.645063
265.831316,1336,3376.119752
255.196526,1504,3412.531264
258.514283,1412,3431.863048
