#{"t_start": 1680216698.1095877, "env_id": "MiniGrid-Unlock-v0"}
r,l,t
0.9625,12,52.469767
0.953125,15,52.508296
0.9625,12,52.540119
0.971875,9,53.126941
0.94375,18,53.173385
0.928125,23,53.23052
0.95,16,53.270626
0.978125,7,53.288764
0.953125,15,53.326853
0.965625,11,53.355014
0.94375,18,53.401909
0.928125,23,54.027744
0.88125,38,54.125505
0.93125,22,54.182007
0.94375,18,54.228159
0.971875,9,54.251724
0.95,16,54.29247
0.984375,5,54.305002
0.925,24,54.930849
0.921875,25,54.993656
0.921875,25,55.057258
0.946875,17,55.100286
0.9375,20,55.15183
0.940625,19,55.200999
0.915625,27,55.833067
0.975,8,55.854382
0.95,16,55.895288
0.978125,7,55.914579
0.95,16,55.956006
0.95,16,55.996626
0.925,24,56.060188
0.94375,18,56.106843
0.959375,13,56.703341
0.94375,18,56.749399
0.946875,17,56.791625
0.95625,14,56.827804
0.93125,22,56.884293
0.95,16,56.924683
0.96875,10,56.949709
0.98125,6,56.965836
0.959375,13,56.999404
0.959375,13,57.596498
0.971875,9,57.619767
0.96875,10,57.64678
0.95,16,57.688724
0.971875,9,57.711708
0.975,8,57.731831
0.90625,30,57.808705
0.946875,17,57.852766
0.959375,13,57.885602
0.934375,21,58.501899
0.946875,17,58.545469
0.978125,7,58.564018
0.96875,10,58.58976
0.93125,22,58.644808
0.978125,7,58.662341
0.828125,55,59.367751
0.934375,21,59.421711
0.975,8,59.442524
0.94375,18,59.488289
0.925,24,59.550268
0.95,16,59.590546
0.946875,17,59.634904
0.96875,10,59.661361
0.946875,17,60.271368
0.9625,12,60.302928
0.9625,12,60.334042
0.965625,11,60.363531
0.95,16,60.404691
0.915625,27,60.472383
0.95625,14,60.509229
0.9375,20,60.558594
0.95625,14,61.169679
0.98125,6,61.185152
0.959375,13,61.219525
0.946875,17,61.262896
0.94375,18,61.308776
0.953125,15,61.346879
0.959375,13,61.381109
0.925,24,61.442181
0.946875,17,62.048746
0.959375,13,62.080409
0.9625,12,62.111829
0.959375,13,62.145619
0.984375,5,62.158638
0.95625,14,62.195846
0.965625,11,62.224991
0.971875,9,62.248762
0.984375,5,62.262117
0.959375,13,62.294982
0.95625,14,62.330851
0.94375,18,62.939456
0.921875,25,63.004609
0.940625,19,63.054663
0.953125,15,63.093868
0.959375,13,63.126699
0.975,8,63.14735
0.878125,39,63.246464
0.959375,13,63.855444
0.95625,14,63.893362
0.978125,7,63.911397
0.93125,22,63.968196
0.940625,19,64.018338
0.975,8,64.038521
0.971875,9,64.061669
0.93125,22,64.118012
0.96875,10,64.14461
0.978125,7,64.163084
0.978125,7,64.747291
0.8625,44,64.860902
0.953125,15,64.898306
0.9625,12,64.928909
0.971875,9,64.952786
0.95,16,64.995617
0.978125,7,65.013623
0.9375,20,65.065648
0.925,24,65.693858
0.984375,5,65.707407
0.9625,12,65.73696
0.96875,10,65.762562
0.93125,22,65.81848
0.9,32,65.899801
0.959375,13,65.934007
0.965625,11,65.962744
0.978125,7,66.551185
0.93125,22,66.608382
0.953125,15,66.649393
0.9625,12,66.681733
0.965625,11,66.713733
0.971875,9,66.737814
0.94375,18,66.786544
0.95625,14,66.823406
0.94375,18,66.869613
0.95,16,67.488373
0.95625,14,67.525348
0.95625,14,67.562005
0.975,8,67.582596
0.940625,19,67.632181
0.94375,18,67.680227
0.940625,19,67.730277
0.975,8,67.751812
0.9625,12,67.783323
0.93125,22,68.409837
0.959375,13,68.443359
0.9625,12,68.474227
0.965625,11,68.503864
0.928125,23,68.56448
0.95,16,68.607069
0.975,8,68.627566
0.959375,13,68.660657
0.959375,13,68.692949
0.959375,13,69.29217
0.953125,15,69.33094
0.9625,12,69.480371
0.965625,11,69.509002
0.98125,6,69.524177
0.975,8,69.544918
0.96875,10,69.571727
0.946875,17,69.616325
0.959375,13,69.649385
0.975,8,69.670304
0.971875,9,69.694054
0.9625,12,70.290902
0.978125,7,70.309139
0.953125,15,70.348572
0.96875,10,70.375087
0.940625,19,70.424778
0.93125,22,70.480919
0.94375,18,70.526553
0.925,24,70.588032
0.940625,19,71.20255
0.959375,13,71.236535
0.9625,12,71.268555
0.896875,33,71.353514
0.95625,14,71.389708
0.93125,22,71.446281
0.971875,9,71.470268
0.934375,21,72.092708
0.9625,12,72.124569
0.96875,10,72.150708
0.934375,21,72.204377
0.96875,10,72.230645
0.940625,19,72.278832
0.94375,18,72.325383
0.959375,13,72.35985
0.95625,14,72.395115
0.953125,15,73.005965
0.946875,17,73.050369
0.978125,7,73.069024
0.946875,17,73.11154
0.965625,11,73.139229
0.9875,4,73.149829
0.9625,12,73.179648
0.965625,11,73.207381
0.975,8,73.227173
0.953125,15,73.265037
0.96875,10,73.289891
0.971875,9,73.882096
0.965625,11,73.910668
0.934375,21,73.963093
0.9625,12,73.995027
0.98125,6,74.010696
0.946875,17,74.055427
0.921875,25,74.118875
0.959375,13,74.152922
0.94375,18,74.199261
0.959375,13,74.810677
0.971875,9,74.834883
0.925,24,74.895828
0.93125,22,74.95255
0.9375,20,75.00357
0.925,24,75.064209
0.953125,15,75.102708
0.946875,17,75.726418
0.971875,9,75.750885
0.925,24,75.812909
0.925,24,75.877
0.965625,11,75.905978
0.971875,9,75.92933
0.971875,9,75.952902
0.940625,19,76.001246
0.965625,11,76.595541
0.975,8,76.615924
0.978125,7,76.635228
0.9625,12,76.667401
0.959375,13,76.700234
0.971875,9,76.723698
0.965625,11,76.752932
0.946875,17,76.799084
0.978125,7,76.817484
0.98125,6,76.832665
0.96875,10,76.858575
0.96875,10,76.885576
0.95,16,77.506378
0.96875,10,77.533184
0.9625,12,77.564157
0.95625,14,77.600605
0.909375,29,77.677994
0.95,16,77.719859
0.98125,6,77.736264
0.965625,11,77.765927
0.975,8,77.787256
0.953125,15,77.825861
0.978125,7,78.424083
0.728125,87,78.648983
0.9625,12,78.681328
0.95,16,78.723912
0.9625,12,78.755491
0.9625,12,79.367612
0.95625,14,79.405507
0.94375,18,79.453051
0.946875,17,79.496714
0.934375,21,79.552242
0.95,16,79.594838
0.971875,9,79.620199
0.946875,17,79.664882
0.946875,17,80.291991
0.965625,11,80.320796
0.95,16,80.363591
0.975,8,80.384133
0.98125,6,80.400609
0.94375,18,80.449483
0.975,8,80.471049
0.94375,18,80.518499
0.96875,10,80.545423
0.975,8,80.566234
0.921875,25,81.202288
0.94375,18,81.249302
0.9625,12,81.282778
0.9375,20,81.334704
0.965625,11,81.362704
0.978125,7,81.38214
0.965625,11,81.411179
0.94375,18,81.459347
0.965625,11,81.488869
0.978125,7,81.507727
0.796875,65,82.24622
0.953125,15,82.285188
0.98125,6,82.301773
0.971875,9,82.326778
0.959375,13,82.361524
0.971875,9,82.386161
0.978125,7,82.405122
0.934375,21,83.027372
0.940625,19,83.075349
0.975,8,83.096092
0.975,8,83.116782
0.965625,11,83.146752
0.940625,19,83.197074
0.9625,12,83.228904
0.93125,22,83.287151
0.978125,7,83.305626
0.896875,33,83.959022
0.9625,12,83.990665
0.971875,9,84.015266
0.971875,9,84.038885
0.978125,7,84.057165
0.953125,15,84.096515
0.975,8,84.117382
0.96875,10,84.144739
0.96875,10,84.171088
0.965625,11,84.199992
0.9625,12,84.800379
0.959375,13,84.835371
0.91875,26,84.904792
0.978125,7,84.923237
0.965625,11,84.951845
0.96875,10,84.977202
0.975,8,84.998128
0.971875,9,85.022301
0.984375,5,85.035916
0.9625,12,85.066687
0.959375,13,85.100705
0.96875,10,85.128375
0.978125,7,85.71611
0.896875,33,85.804188
0.75,80,86.015836
0.971875,9,86.038947
0.9875,4,86.619593
0.94375,18,86.666865
0.959375,13,86.701563
0.96875,10,86.728811
0.946875,17,86.773337
0.959375,13,86.807755
0.953125,15,86.847422
0.96875,10,86.873934
0.98125,6,86.889915
0.984375,5,86.90408
0.953125,15,86.943766
0.95,16,87.55543
0.953125,15,87.596062
0.984375,5,87.609569
0.965625,11,87.639745
0.965625,11,87.667846
0.959375,13,87.701816
0.96875,10,87.72868
0.95,16,87.771295
0.971875,9,87.79449
0.9625,12,87.827275
0.95625,14,88.431447
0.98125,6,88.447721
0.971875,9,88.471371
0.9625,12,88.502302
0.98125,6,88.519202
0.94375,18,88.566375
0.959375,13,88.601851
0.934375,21,88.657261
0.946875,17,88.704009
0.975,8,88.726277
0.971875,9,88.751069
0.98125,6,88.766623
0.953125,15,89.375451
0.975,8,89.396311
0.95,16,89.438198
0.975,8,89.459474
0.978125,7,89.477513
0.9625,12,89.509832
0.9375,20,89.562789
0.975,8,89.58297
0.96875,10,89.609811
0.98125,6,89.626168
0.965625,11,89.655209
0.9375,20,90.276413
0.975,8,90.298079
0.9875,4,90.309154
0.94375,18,90.357407
0.96875,10,90.3843
0.953125,15,90.42424
0.9625,12,90.457376
0.975,8,90.47737
0.91875,26,90.544954
0.975,8,90.565884
0.98125,6,90.581215
0.946875,17,91.192547
0.940625,19,91.242025
0.984375,5,91.255477
0.9375,20,91.308174
0.9625,12,91.339924
0.940625,19,91.525372
0.946875,17,91.569866
