#{"t_start": 1680216698.1126764, "env_id": "MiniGrid-Unlock-v0"}
r,l,t
0.959375,13,69.511376
0.96875,10,69.53718
0.946875,17,69.582433
0.96875,10,69.608195
0.95625,14,69.644061
0.971875,9,69.668113
0.96875,10,69.694323
0.940625,19,70.309638
0.953125,15,70.34883
0.953125,15,70.388017
0.96875,10,70.415149
0.971875,9,70.438451
0.978125,7,70.455495
0.93125,22,70.511211
0.959375,13,70.544142
0.965625,11,70.572248
0.9625,12,70.60285
0.953125,15,71.208007
0.975,8,71.228234
0.9625,12,71.260594
0.965625,11,71.289967
0.928125,23,71.348055
0.96875,10,71.374402
0.946875,17,71.418357
0.953125,15,71.456619
0.9625,12,71.488669
0.9875,4,71.498824
0.94375,18,72.113685
0.9625,12,72.145205
0.909375,29,72.219718
0.95625,14,72.256642
0.96875,10,72.282243
0.95,16,72.323128
0.95,16,72.365296
0.9625,12,72.395615
0.975,8,72.987597
0.9125,28,73.060694
0.934375,21,73.115023
0.946875,17,73.157814
0.96875,10,73.182368
0.959375,13,73.214652
0.971875,9,73.237549
0.975,8,73.25704
0.96875,10,73.281977
0.959375,13,73.885361
0.965625,11,73.913115
0.909375,29,73.987354
0.928125,23,74.04765
0.978125,7,74.065522
0.95,16,74.106175
0.975,8,74.126479
0.95,16,74.168172
0.96875,10,74.193923
0.953125,15,74.811628
0.940625,19,74.860758
0.96875,10,74.885998
0.95,16,74.926745
0.9625,12,74.957168
0.940625,19,75.005991
0.940625,19,75.053899
0.95625,14,75.089881
0.95,16,75.710945
0.940625,19,75.761439
0.9625,12,75.792534
0.953125,15,75.832789
0.9625,12,75.863637
0.959375,13,75.89771
0.978125,7,75.916775
0.975,8,75.937152
0.98125,6,75.95346
0.95625,14,75.988613
0.978125,7,76.006836
0.946875,17,76.616737
0.95,16,76.659489
0.95,16,76.700462
0.984375,5,76.713462
0.9625,12,76.744947
0.9625,12,76.777354
0.959375,13,76.8122
0.946875,17,76.856292
0.94375,18,76.904565
0.96875,10,77.508823
0.978125,7,77.527902
0.978125,7,77.54663
0.95625,14,77.581948
0.95,16,77.625386
0.965625,11,77.654711
0.946875,17,77.6987
0.94375,18,77.748067
0.9375,20,77.80008
0.96875,10,77.826332
0.95,16,78.447216
0.959375,13,78.479718
0.9625,12,78.511235
0.965625,11,78.539617
0.96875,10,78.566542
0.953125,15,78.605043
0.965625,11,78.634065
0.9625,12,78.66576
0.959375,13,78.699552
0.96875,10,78.727192
0.971875,9,78.749883
0.9625,12,79.362308
0.975,8,79.383529
0.96875,10,79.410383
0.9625,12,79.441921
0.959375,13,79.47589
0.9625,12,79.507177
0.96875,10,79.534098
0.975,8,79.554824
0.95625,14,79.592632
0.959375,13,79.628306
0.953125,15,79.668153
0.9375,20,80.302002
0.96875,10,80.329187
0.95625,14,80.366445
0.959375,13,80.401253
0.95625,14,80.438936
0.928125,23,80.499667
0.98125,6,80.516158
0.9625,12,80.548643
0.96875,10,80.575039
0.946875,17,81.188806
0.965625,11,81.218234
0.975,8,81.239359
0.965625,11,81.268735
0.959375,13,81.303451
0.946875,17,81.347737
0.965625,11,81.376803
0.9625,12,81.408995
0.965625,11,81.438327
0.94375,18,81.486684
0.975,8,82.072465
0.984375,5,82.087253
0.971875,9,82.110221
0.98125,6,82.127393
0.978125,7,82.145357
0.98125,6,82.161117
0.978125,7,82.179784
0.95625,14,82.217353
0.96875,10,82.244011
0.984375,5,82.257586
0.96875,10,82.282866
0.971875,9,82.307434
0.978125,7,82.326827
0.975,8,82.347624
0.975,8,82.370522
0.909375,29,83.01357
0.95625,14,83.049605
0.940625,19,83.098993
0.9625,12,83.130139
0.975,8,83.152486
0.978125,7,83.171129
0.965625,11,83.199586
0.975,8,83.220741
0.93125,22,83.279072
0.96875,10,83.305757
0.965625,11,83.899947
0.95625,14,83.93735
0.95625,14,83.975199
0.9625,12,84.006771
0.9625,12,84.039226
0.96875,10,84.065322
0.959375,13,84.099355
0.971875,9,84.123189
0.95625,14,84.160515
0.959375,13,84.194669
0.98125,6,84.210443
0.95625,14,84.817873
0.953125,15,84.856423
0.953125,15,84.896744
0.903125,31,84.977388
0.975,8,84.998176
0.971875,9,85.022808
0.965625,11,85.051615
0.95625,14,85.087665
0.959375,13,85.12309
0.978125,7,85.710498
0.965625,11,85.73919
0.975,8,85.760323
0.978125,7,85.77937
0.953125,15,85.820014
0.96875,10,85.846757
0.95625,14,85.884316
0.965625,11,85.913026
0.978125,7,85.93223
0.965625,11,85.960827
0.959375,13,85.995363
0.959375,13,86.028722
0.953125,15,86.637284
0.9375,20,86.691468
0.9625,12,86.723509
0.978125,7,86.742724
0.94375,18,86.789615
0.95625,14,86.827022
0.965625,11,86.855955
0.9625,12,86.887747
0.95625,14,86.924956
0.978125,7,86.944399
0.965625,11,87.543047
0.975,8,87.563276
0.953125,15,87.60437
0.96875,10,87.631272
0.953125,15,87.670615
0.959375,13,87.705148
0.9625,12,87.736847
0.9625,12,87.769054
0.959375,13,87.802683
0.975,8,87.825471
0.965625,11,87.853769
0.95625,14,88.458337
0.965625,11,88.487112
0.971875,9,88.511645
0.96875,10,88.537891
0.9625,12,88.56935
0.975,8,88.590577
0.95,16,88.633744
0.96875,10,88.660466
0.975,8,88.681926
0.9625,12,88.715513
0.975,8,88.736903
0.96875,10,88.764318
0.9875,4,89.344583
0.940625,19,89.394028
0.93125,22,89.450969
0.965625,11,89.480524
0.925,24,89.544868
0.959375,13,89.577732
0.965625,11,89.607573
0.959375,13,89.641917
0.953125,15,90.249908
0.975,8,90.270696
0.96875,10,90.298427
0.975,8,90.320532
0.965625,11,90.349863
0.98125,6,90.36569
0.959375,13,90.400425
0.95,16,90.443366
0.965625,11,90.471792
0.9625,12,90.503096
0.9625,12,90.534811
0.94375,18,90.581527
0.9875,4,91.158446
0.878125,39,91.261044
0.978125,7,91.2785
0.975,8,91.299895
0.965625,11,91.329397
0.959375,13,91.364398
0.971875,9,91.523447
0.965625,11,91.551792
0.959375,13,91.585468
0.978125,7,91.604737
