#{"t_start": 1680216698.1137648, "env_id": "MiniGrid-Unlock-v0"}
r,l,t
0.971875,9,59.560105
0.9625,12,59.590227
0.95625,14,59.626163
0.978125,7,59.644917
0.946875,17,60.254764
0.95,16,60.296496
0.95,16,60.338903
0.95625,14,60.375203
0.95625,14,60.411932
0.946875,17,60.454297
0.965625,11,60.482452
0.946875,17,60.526066
0.953125,15,60.563185
0.9375,20,61.190577
0.95625,14,61.226017
0.959375,13,61.259727
0.940625,19,61.307975
0.95,16,61.348964
0.9625,12,61.38044
0.946875,17,61.422897
0.934375,21,61.477402
0.946875,17,62.082714
0.975,8,62.102854
0.975,8,62.123621
0.965625,11,62.152079
0.953125,15,62.192713
0.965625,11,62.221829
0.90625,30,62.298872
0.975,8,62.319966
0.9125,28,62.954705
0.96875,10,62.98044
0.96875,10,63.007229
0.9375,20,63.059295
0.95,16,63.100155
0.9625,12,63.131106
0.971875,9,63.154023
0.928125,23,63.211898
0.940625,19,63.260977
0.96875,10,63.863306
0.9625,12,63.894901
0.975,8,63.915802
0.9625,12,63.946574
0.965625,11,63.975322
0.965625,11,64.003944
0.959375,13,64.038051
0.965625,11,64.066329
0.95,16,64.107338
0.95625,14,64.144271
0.9375,20,64.761359
0.978125,7,64.779877
0.9625,12,64.811164
0.946875,17,64.854718
0.953125,15,64.892091
0.978125,7,64.910279
0.978125,7,64.928068
0.971875,9,64.952149
0.959375,13,64.986861
0.959375,13,65.020154
0.959375,13,65.05377
0.953125,15,65.658987
0.98125,6,65.675093
0.9375,20,65.726144
0.9625,12,65.756429
0.984375,5,65.769115
0.965625,11,65.797456
0.96875,10,65.82217
0.975,8,65.842592
0.96875,10,65.867454
0.921875,25,65.933746
0.965625,11,65.962477
0.95625,14,66.568035
0.940625,19,66.619677
0.953125,15,66.659518
0.953125,15,66.701957
0.975,8,66.723989
0.971875,9,66.747911
0.9375,20,66.801935
0.975,8,66.823065
0.94375,18,66.869225
0.953125,15,67.48516
0.94375,18,67.533016
0.959375,13,67.566788
0.96875,10,67.59227
0.959375,13,67.62601
0.98125,6,67.642195
0.959375,13,67.677526
0.921875,25,67.742661
0.9625,12,67.774036
0.971875,9,68.367649
0.96875,10,68.393549
0.959375,13,68.427483
0.940625,19,68.47591
0.959375,13,68.510789
0.965625,11,68.539509
0.934375,21,68.595416
0.775,72,69.463459
0.978125,7,69.482139
0.98125,6,69.497627
0.965625,11,69.526192
0.965625,11,69.555542
0.915625,27,69.625793
0.9625,12,69.65688
0.978125,7,69.675036
0.975,8,69.696447
0.95,16,70.302817
0.96875,10,70.32995
0.959375,13,70.363539
0.96875,10,70.390473
0.978125,7,70.408839
0.978125,7,70.427245
0.9375,20,70.47773
0.959375,13,70.510563
0.975,8,70.531093
0.978125,7,70.548554
0.978125,7,70.566309
0.953125,15,70.60544
0.98125,6,71.185431
0.921875,25,71.250696
0.984375,5,71.265474
0.940625,19,71.314309
0.9625,12,71.344589
0.96875,10,71.370748
0.95625,14,71.406857
0.965625,11,71.435173
0.984375,5,71.44799
0.953125,15,71.488109
0.959375,13,72.089691
0.940625,19,72.139091
0.9625,12,72.169527
0.95,16,72.211565
0.978125,7,72.230156
0.909375,29,72.304136
0.94375,18,72.350631
0.95625,14,72.386791
0.959375,13,72.992351
0.965625,11,73.020862
0.98125,6,73.036893
0.959375,13,73.070799
0.953125,15,73.108341
0.95,16,73.149176
0.965625,11,73.176425
0.94375,18,73.221036
0.95625,14,73.256417
0.95625,14,73.291555
0.959375,13,73.894473
0.96875,10,73.919778
0.965625,11,73.9475
0.971875,9,73.970349
0.94375,18,74.017705
0.9625,12,74.049305
0.96875,10,74.075025
0.975,8,74.095339
0.9625,12,74.125849
0.9125,28,74.198684
0.9625,12,74.80791
0.9625,12,74.839303
0.959375,13,74.872512
0.9625,12,74.903072
0.965625,11,74.93097
0.946875,17,74.975026
0.953125,15,75.012594
0.934375,21,75.06584
0.971875,9,75.089303
0.95,16,75.710434
0.975,8,75.731127
0.959375,13,75.765546
0.95625,14,75.80171
0.971875,9,75.826597
0.978125,7,75.844471
0.971875,9,75.868315
0.95625,14,75.905129
0.971875,9,75.928601
0.884375,37,76.588865
0.971875,9,76.612705
0.971875,9,76.637049
0.953125,15,76.676237
0.915625,27,76.746636
0.95,16,76.789649
0.98125,6,76.805363
0.965625,11,76.834957
0.9625,12,76.866455
0.965625,11,76.895801
0.978125,7,76.914759
0.940625,19,77.542976
0.953125,15,77.581394
0.959375,13,77.615625
0.971875,9,77.640001
0.928125,23,77.700711
0.95625,14,77.738261
0.965625,11,77.768228
0.9375,20,77.819746
0.96875,10,78.426242
0.965625,11,78.454473
0.940625,19,78.502655
0.96875,10,78.528677
0.96875,10,78.555285
0.975,8,78.575537
0.975,8,78.59664
0.959375,13,78.630371
0.975,8,78.652106
0.9625,12,78.683434
0.971875,9,78.707092
0.953125,15,78.746135
0.96875,10,79.353663
0.965625,11,79.382939
0.98125,6,79.399272
0.971875,9,79.423073
0.975,8,79.44401
0.96875,10,79.469903
0.975,8,79.490599
0.96875,10,79.517266
0.9875,4,79.52759
0.96875,10,79.554282
0.940625,19,79.605343
0.93125,22,79.664221
0.96875,10,80.272645
0.959375,13,80.306809
0.953125,15,80.347367
0.975,8,80.36833
0.975,8,80.38952
0.925,24,80.454455
0.9625,12,80.485565
0.98125,6,80.501565
0.95625,14,80.538954
0.96875,10,80.565572
0.978125,7,80.583831
0.959375,13,81.188272
0.971875,9,81.211836
0.953125,15,81.252319
0.971875,9,81.275937
0.96875,10,81.302809
0.971875,9,81.326198
0.95,16,81.367569
0.9375,20,81.421603
0.98125,6,81.437791
0.959375,13,81.471878
0.953125,15,82.077799
0.946875,17,82.12365
0.9625,12,82.154973
0.965625,11,82.184154
0.96875,10,82.210995
0.928125,23,82.271533
0.959375,13,82.306829
0.971875,9,82.331385
0.98125,6,82.347051
0.946875,17,82.393822
0.9625,12,82.991019
0.934375,21,83.04606
0.96875,10,83.072235
0.909375,29,83.148423
0.965625,11,83.17808
0.984375,5,83.190607
0.965625,11,83.220131
0.96875,10,83.246904
0.95625,14,83.284128
0.9625,12,83.31522
0.971875,9,83.904625
0.971875,9,83.928702
0.978125,7,83.947767
0.95625,14,83.984444
0.975,8,84.00624
0.95,16,84.048588
0.95,16,84.090371
0.978125,7,84.108488
0.9625,12,84.141667
0.978125,7,84.159958
0.934375,21,84.215703
0.98125,6,84.800082
0.971875,9,84.824428
0.975,8,84.845459
0.9375,20,84.898427
0.959375,13,84.932952
0.953125,15,84.971009
0.95625,14,85.007842
0.975,8,85.029792
0.95,16,85.071637
0.96875,10,85.097589
0.975,8,85.118857
0.959375,13,85.723089
0.96875,10,85.749208
0.98125,6,85.765148
0.98125,6,85.782067
0.971875,9,85.806187
0.971875,9,85.829558
0.959375,13,85.86478
0.984375,5,85.878351
0.95625,14,85.915313
0.940625,19,85.965553
0.946875,17,86.009391
0.959375,13,86.613287
0.96875,10,86.639534
0.9625,12,86.671664
0.959375,13,86.706441
0.965625,11,86.736066
0.959375,13,86.770207
0.96875,10,86.796423
0.940625,19,86.846698
0.978125,7,86.865298
0.978125,7,86.883543
0.98125,6,86.901143
0.965625,11,86.929379
0.96875,10,87.526322
0.959375,13,87.559071
0.975,8,87.582006
0.984375,5,87.595377
0.96875,10,87.622747
0.975,8,87.643652
0.95625,14,87.679998
0.95625,14,87.717227
0.959375,13,87.752099
0.96875,10,87.778793
0.971875,9,87.80209
0.9375,20,87.855612
0.975,8,88.444962
0.96875,10,88.470441
0.965625,11,88.499432
0.9625,12,88.53187
0.959375,13,88.565677
0.971875,9,88.589994
0.959375,13,88.624101
0.965625,11,88.654174
0.9625,12,88.687566
0.965625,11,88.717283
0.978125,7,88.736355
0.934375,21,89.362479
0.971875,9,89.385341
0.9625,12,89.416979
0.9625,12,89.447414
0.9625,12,89.479974
0.978125,7,89.498376
0.971875,9,89.522627
0.98125,6,89.538224
0.96875,10,89.564599
0.975,8,89.585047
0.928125,23,89.646344
0.984375,5,89.659644
0.9625,12,90.259304
0.95625,14,90.297848
0.96875,10,90.325224
0.98125,6,90.341177
0.96875,10,90.367914
0.96875,10,90.394131
0.965625,11,90.42378
0.975,8,90.446103
0.93125,22,90.502473
0.95625,14,90.538717
0.984375,5,90.552236
0.9625,12,91.149014
0.959375,13,91.183927
0.96875,10,91.209977
0.959375,13,91.243601
0.965625,11,91.272409
0.96875,10,91.299304
0.98125,6,91.315313
0.9625,12,91.346869
0.95625,14,91.519217
0.9625,12,91.551231
0.95625,14,91.587291
0.96875,10,91.614324
