#{"t_start": 1675763929.4092925, "env_id": "CarRacing-v0"}
r,l,t
-74.110032,1000,26.339069
-48.387097,1000,54.850125
-19.191919,1000,85.339582
-11.764706,1000,115.213881
-19.463087,1000,144.329325
-19.298246,1000,173.619609
-17.808219,1000,258.000803
-38.709677,1000,286.319733
39.194139,1000,315.935462
-6.122449,1000,345.626872
-27.083333,1000,374.479916
41.509434,1000,403.458707
57.377049,1000,489.442986
-34.285714,1000,520.111874
-34.579439,1000,549.856368
-14.089347,1000,579.32289
-23.076923,1000,608.111461
-28.802589,1000,638.72623
-26.984127,1000,724.100335
-24.092409,1000,754.214682
-17.857143,1000,784.129575
33.105802,1000,813.060569
-33.73494,1000,842.195498
62.068966,1000,872.649668
-18.819188,1000,902.248035
54.340836,1000,990.071853
-16.398714,1000,1019.136476
23.809524,1000,1048.528351
-19.58042,1000,1078.132074
-25.925926,1000,1108.407448
-23.076923,1000,1135.593183
-25.925926,1000,1204.119251
-26.174497,1000,1226.334318
-16.058394,1000,1247.924773
-13.49481,1000,1269.142057
-26.910299,1000,1291.004869
-19.298246,1000,1312.578326
50.735294,1000,1377.972834
-30.379747,1000,1399.400798
-29.447853,1000,1422.03747
-22.297297,1000,1443.597436
-27.392739,1000,1465.305063
-25.081433,1000,1483.710158
150.0,1000,1550.276857
-20.863309,1000,1572.31026
30.769231,1000,1593.278926
350.511945,1000,1615.577406
-10.780669,1000,1637.225828
-31.888545,1000,1658.419504
154.355401,1000,1680.905589
-27.899687,1000,1746.234576
-18.215613,1000,1767.647911
-15.492958,1000,1789.74615
227.702703,1000,1810.487739
-20.289855,1000,1831.474542
9.090909,1000,1853.034304
-18.518519,1000,1918.393209
-8.536585,1000,1938.521127
55.737705,1000,1960.587514
-29.012346,1000,1982.319845
-23.076923,1000,2004.12061
-18.032787,1000,2026.64273
23.674912,1000,2094.374838
37.380192,1000,2115.629225
-12.878788,1000,2138.349149
-23.312883,1000,2160.904912
-8.088235,1000,2182.330055
-14.965986,1000,2203.495437
132.876712,1000,2268.60585
-17.491749,1000,2289.281437
599.604743,1000,2309.975646
363.601533,1000,2330.815858
257.414449,1000,2351.130741
394.584838,1000,2372.389427
123.367698,1000,2393.756786
136.024845,1000,2461.092565
258.974359,1000,2482.361356
142.320819,1000,2504.242132
260.927152,1000,2524.954713
278.277154,1000,2546.369747
118.75,1000,2567.748267
81.467181,1000,2631.61076
320.711974,1000,2652.26856
116.718266,1000,2674.439791
293.220339,1000,2695.311257
135.880399,1000,2712.897021
20.996441,1000,2733.729061
35.761589,1000,2796.949166
232.155477,1000,2816.316076
392.125984,1000,2836.413549
215.254237,1000,2858.363981
245.394737,1000,2879.790938
227.272727,1000,2901.145086
403.521127,1000,2966.121529
124.137931,1000,2987.239631
371.264368,1000,3007.332774
385.40146,1000,3028.524233
30.573248,1000,3049.571876
-22.077922,1000,3070.283339
210.0,1000,3092.008172
311.320755,1000,3157.417892
209.160305,1000,3178.118568
618.86121,1000,3199.297779
413.207547,1000,3220.6547
62.162162,1000,3240.225361
493.406593,1000,3260.996873
275.404531,1000,3327.296597
216.546763,1000,3348.828014
356.790123,1000,3370.247898
24.567474,1000,3391.872925
40.84507,1000,3413.064156
270.12987,1000,3434.617235
434.615385,1000,3500.470274
488.888889,1000,3520.600685
128.070175,1000,3542.525368
487.188612,1000,3562.541139
438.20598,1000,3582.185998
198.305085,1000,3602.904356
382.084691,1000,3668.177747
-33.933934,1000,3689.083304
-32.038835,1000,3711.68269
517.554859,1000,3733.113831
-75.384615,1000,3754.153152
-24.657534,1000,3775.871512
222.884013,1000,3796.956902
212.5,1000,3860.700283
117.391304,1000,3880.800494
76.678445,1000,3898.344708
233.333333,1000,3918.910195
-36.908517,1000,3939.851712
361.254613,1000,3960.73071
26.984127,1000,4026.1818
-29.26045,1000,4047.430186
437.593985,1000,4068.601216
250.694444,1000,4090.02963
225.423729,1000,4110.256323
266.101695,1000,4131.232666
35.92233,1000,4199.013242
128.228228,1000,4221.083128
362.121212,1000,4241.924959
70.454545,1000,4263.92874
-27.586207,1000,4285.296474
-27.083333,1000,4306.280659
315.80756,1000,4374.547452
-80.327869,1000,4396.672169
347.916667,1000,4417.147896
329.065744,1000,4438.335535
25.0,1000,4459.475368
55.797101,1000,4479.741938
326.470588,1000,4501.137434
184.090909,1000,4565.018438
283.763838,1000,4585.530638
25.43554,1000,4606.62446
120.27972,1000,4628.683698
211.258278,1000,4649.668684
277.622378,1000,4670.966648
276.205788,1000,4736.061294
210.231023,1000,4757.10829
421.311475,1000,4777.629703
49.466192,1000,4798.762668
40.28777,1000,4818.768538
316.961131,1000,4839.810522
-34.85342,1000,4903.708329
-34.782609,1000,4924.709047
-79.310345,1000,4944.765908
-31.818182,1000,4966.268871
68.350168,1000,4987.5996
492.857143,1000,5007.807871
-18.439716,1000,5073.852048
47.651007,1000,5095.683639
309.836066,1000,5113.079718
-32.907348,1000,5133.281595
225.342466,1000,5155.631995
-15.750916,1000,5177.936085
-28.802589,1000,5198.593975
