#{"t_start": 1675763929.4102154, "env_id": "CarRacing-v0"}
r,l,t
-71.119134,1000,26.353942
-32.330827,1000,54.866624
-41.580756,1000,85.359314
-42.760943,1000,115.228667
-24.092409,1000,144.345489
-25.081433,1000,173.633519
-20.962199,1000,258.0149
-29.26045,1000,286.334401
-14.590747,1000,315.952936
-28.802589,1000,345.641862
-24.342105,1000,374.495927
-24.657534,1000,403.476331
-29.054054,1000,489.459827
38.888889,1000,520.13048
-15.129151,1000,549.874623
-35.582822,1000,579.339874
-37.914925,910,605.91687
56.794425,1000,636.267922
-27.710843,1000,722.087274
-8.088235,1000,752.010859
1.886792,1000,781.932369
-27.95389,1000,810.938659
-20.289855,1000,840.069537
53.256705,1000,870.386068
-23.333333,1000,900.120643
-28.125,1000,987.859803
-20.792079,1000,1017.060724
-23.566879,1000,1046.380207
-16.666667,1000,1075.988362
-21.232877,1000,1106.171025
-22.033898,1000,1133.456024
-18.215613,1000,1202.356874
49.152542,1000,1224.564154
-31.25,1000,1246.221166
-20.265781,1000,1267.463771
125.694444,1000,1289.255412
-9.803922,1000,1310.998155
-16.363636,1000,1376.344417
-11.439114,1000,1394.162421
-31.750742,1000,1416.523167
-8.088235,1000,1438.838983
142.320819,1000,1460.319513
70.491803,1000,1481.99248
341.281139,1000,1548.609955
355.479452,1000,1570.606319
-3.345725,1000,1591.592451
67.910448,1000,1613.766071
-35.384615,1000,1635.598458
-13.978495,1000,1656.802285
-15.254237,1000,1679.182229
-21.568627,1000,1744.447714
254.098361,1000,1765.933526
45.56962,1000,1787.966401
50.18315,1000,1808.91098
-15.129151,1000,1829.674322
-18.149466,1000,1851.427361
31.034483,1000,1916.818135
288.69258,1000,1936.895083
161.648746,1000,1958.882665
383.754513,1000,1980.615584
-33.534743,1000,2002.381973
363.576159,1000,2024.888443
-15.824916,1000,2092.635331
-17.218543,1000,2113.952291
44.736842,1000,2136.633993
189.90228,1000,2159.142909
-15.789474,1000,2180.775178
24.579125,1000,2201.862092
355.516014,1000,2266.940053
244.444444,1000,2287.664515
31.578947,1000,2308.3003
161.904762,1000,2329.189384
186.666667,1000,2349.51482
83.006536,1000,2370.635575
85.628743,1000,2392.103259
67.202572,1000,2459.475631
302.097902,1000,2480.642707
57.894737,1000,2502.517413
194.498382,1000,2523.349205
-26.984127,1000,2544.723985
468.965517,1000,2566.142374
560.899654,1000,2627.139605
62.264151,1000,2647.572063
164.026403,1000,2668.954094
256.913183,1000,2690.999601
245.864662,1000,2711.222667
22.222222,1000,2732.112079
76.666667,1000,2795.388185
303.448276,1000,2814.78584
269.281046,1000,2834.719188
428.571429,1000,2856.655343
281.097561,1000,2878.145859
436.977492,1000,2899.461334
238.129496,1000,2964.552341
273.702422,1000,2985.621741
169.230769,1000,3005.713849
258.552632,1000,3026.899458
367.105263,1000,3047.9609
232.20339,1000,3068.570993
217.647059,1000,3090.389905
187.581699,1000,3155.811785
106.451613,1000,3176.410824
90.47619,1000,3197.717024
615.789474,1000,3219.077215
207.432432,1000,3238.727983
602.586207,1000,3259.406277
329.054054,1000,3325.720279
213.915858,1000,3347.145364
24.579125,1000,3368.617579
195.454545,1000,3390.223183
253.95189,1000,3411.365649
105.387205,1000,3432.915952
-31.271478,1000,3498.881886
214.540059,1000,3518.941623
182.608696,1000,3540.893036
140.506329,1000,3561.022494
337.984496,1000,3580.654098
51.419558,1000,3601.148758
142.857143,1000,3666.458485
240.490798,1000,3687.364415
129.452055,1000,3709.914866
292.491468,1000,3731.4204
424.714829,1000,3752.508337
334.944238,1000,3774.243208
51.315789,1000,3792.008564
192.253521,1000,3856.193712
-17.910448,1000,3876.095565
68.918919,1000,3896.743026
139.202658,1000,3917.376145
298.671096,1000,3938.233497
28.113879,1000,3958.975097
282.636656,1000,4024.458563
225.581395,1000,4045.718307
128.013029,1000,4066.971439
160.56338,1000,4088.404098
537.065637,1000,4108.644714
176.96793,1000,4129.564274
271.794872,1000,4197.253348
308.088235,1000,4219.421772
489.74359,1000,4240.312793
58.064516,1000,4262.230094
273.333333,1000,4283.619741
-8.745247,1000,4304.631561
552.48227,1000,4372.841542
-28.082192,1000,4395.001813
403.759398,1000,4415.587186
596.750903,1000,4436.662488
244.481605,1000,4457.854716
135.820896,1000,4478.102161
209.278351,1000,4499.381755
347.949527,1000,4563.325971
265.771812,1000,4583.989624
56.695157,1000,4604.888041
-29.765886,1000,4627.028785
449.295775,1000,4648.073863
320.875421,1000,4669.330686
236.477987,1000,4734.375316
51.020408,1000,4755.471353
41.732283,1000,4776.032236
443.726236,1000,4797.114005
238.289963,1000,4817.215243
44.200627,1000,4838.201645
-40.652819,1000,4902.058053
32.930514,1000,4923.123142
188.389513,1000,4943.091756
37.809187,1000,4964.564777
-28.802589,1000,4982.722812
-8.759124,1000,5002.769626
