#{"t_start": 1675763929.411941, "env_id": "CarRacing-v0"}
r,l,t
-77.635783,1000,26.385203
-41.979522,1000,54.898972
-4.38247,1000,85.393817
-2.877698,1000,115.258593
-1.639344,1000,144.376349
-23.84106,1000,173.664101
-7.749077,1000,258.047233
-22.48062,1000,286.364802
-0.0,1000,315.982276
-16.083916,1000,345.672037
-17.266187,1000,374.527821
-16.376307,1000,403.506658
-16.967509,1000,489.494792
-9.407666,1000,520.162792
-14.179104,1000,549.911756
-1.960784,1000,579.371433
-28.813559,1000,608.14809
-37.869822,1000,638.761564
32.20339,1000,724.139913
-9.090909,1000,754.24736
0.401606,1000,784.16928
30.434783,1000,813.097445
-30.313589,1000,842.230345
-13.357401,1000,872.684543
44.578313,1000,902.292342
-24.914676,1000,990.209103
-5.511811,1000,1019.172749
-27.051672,1000,1048.56461
-19.847328,1000,1078.167956
-28.774929,1000,1108.442892
-30.463576,1000,1135.634717
-30.15873,1000,1204.153027
-24.092409,1000,1226.366735
-21.232877,1000,1247.95636
-19.58042,1000,1269.282425
-15.750916,1000,1291.040097
-10.394265,1000,1312.608964
-10.15625,1000,1378.006417
-22.033898,1000,1399.435891
-21.824104,1000,1422.069016
-17.197452,1000,1443.631391
75.62724,1000,1465.337666
-22.829582,1000,1483.746925
318.604651,1000,1550.308161
-33.73494,1000,1572.345551
63.265306,1000,1593.31115
-32.307692,1000,1615.608504
165.993266,1000,1637.261227
-9.803922,1000,1658.450683
43.369176,1000,1680.939162
48.698885,1000,1746.265884
-27.672956,1000,1767.681566
-24.137931,1000,1789.778812
330.147059,1000,1810.520751
44.927536,1000,1831.508461
-20.0,1000,1853.064496
-31.25,1000,1918.428901
202.325581,1000,1938.553474
-17.241379,1000,1960.624286
40.0,1000,1982.350574
-17.763158,1000,2004.155548
253.846154,1000,2026.678187
-18.566775,1000,2094.407634
448.507463,1000,2115.659633
-22.077922,1000,2138.384877
-30.599369,1000,2160.93691
-34.097421,1000,2182.36114
160.586319,1000,2203.5268
73.144876,1000,2268.640373
210.954064,1000,2289.315109
212.267658,1000,2310.008415
-1.515152,1000,2330.847487
135.294118,1000,2351.161107
63.879599,1000,2372.42437
14.864865,1000,2393.791862
473.584906,1000,2461.13161
29.277567,1000,2482.3967
65.517241,1000,2504.277147
202.583026,1000,2524.987956
514.379085,1000,2546.403928
227.81457,1000,2567.783322
370.989761,1000,2631.641396
28.571429,1000,2652.305854
782.113821,1000,2674.473407
50.735294,1000,2695.342454
439.792388,1000,2712.930381
30.29316,1000,2733.760736
52.82392,1000,2796.977976
153.289474,1000,2816.345163
71.821306,1000,2836.448623
60.25641,1000,2858.396505
318.831169,1000,2879.826291
144.680851,1000,2901.290179
127.424749,1000,2966.151545
306.716418,1000,2987.272875
292.361111,1000,3007.364268
630.46875,1000,3028.556414
420.295203,1000,3049.606162
175.261324,1000,3070.314221
291.304348,1000,3092.038893
171.186441,1000,3157.448687
520.55336,1000,3178.150298
412.280702,1000,3199.32815
183.185841,1000,3220.686882
501.449275,1000,3240.255236
29.824561,1000,3261.029099
215.254237,1000,3327.330885
429.616725,1000,3348.965219
408.305648,1000,3370.280885
34.328358,1000,3391.911756
386.666667,1000,3413.09703
175.510204,1000,3434.648727
310.828025,1000,3500.501214
173.049645,1000,3520.634331
641.312741,1000,3542.555285
190.322581,1000,3562.570629
243.653251,1000,3582.216112
246.801347,1000,3602.937155
161.168385,1000,3668.213845
361.538462,1000,3689.116951
-33.753943,1000,3711.717252
53.310105,1000,3733.147664
61.172161,1000,3754.184718
-31.137725,1000,3775.907253
427.687296,1000,3796.988161
342.176871,1000,3860.731142
242.019544,1000,3880.831199
351.492537,1000,3898.374082
339.849624,1000,3918.940307
207.692308,1000,3939.88637
56.363636,1000,3960.766403
23.636364,1000,4026.21331
63.043478,1000,4047.463223
381.060606,1000,4068.632377
