#{"t_start": 1675763929.408434, "env_id": "CarRacing-v0"}
r,l,t
-73.684211,1000,26.323229
-45.512821,1000,54.833406
-18.918919,1000,85.324394
-2.34375,1000,115.199255
-10.394265,1000,144.208573
-21.232877,1000,173.60123
-31.623932,1000,257.985401
-18.727915,1000,286.303031
-26.045016,1000,315.921996
-15.750916,1000,345.612102
-16.955017,1000,374.461393
86.440678,1000,403.441941
-27.868852,1000,489.427381
-13.978495,1000,520.094892
-22.818792,1000,549.840075
-23.636364,1000,579.308295
-18.149466,1000,608.096123
35.338346,1000,638.708405
-23.076923,1000,724.08465
1.754386,1000,754.198125
-25.675676,1000,784.1139
116.494845,1000,813.043973
52.597403,1000,842.181607
67.286245,1000,872.634543
53.846154,1000,902.232855
-21.985816,1000,990.056836
92.982456,1000,1019.123546
-11.538462,1000,1048.509053
-29.487179,1000,1078.11313
-21.501706,1000,1108.392819
32.352941,1000,1135.577748
-23.875433,1000,1204.10315
18.181818,1000,1226.319067
-23.333333,1000,1247.91054
-16.666667,1000,1269.126642
-14.473684,1000,1290.989948
17.263844,1000,1312.564737
-11.032028,1000,1377.960055
120.338983,1000,1399.385528
76.691729,1000,1422.02382
-13.978495,1000,1443.582525
-19.117647,1000,1465.290576
226.666667,1000,1483.69681
43.442623,1000,1550.26288
-26.421405,1000,1572.293743
-26.045016,1000,1593.264632
-13.043478,1000,1615.563346
-0.0,1000,1637.209649
-27.152318,1000,1658.401804
144.147157,1000,1680.88829
-21.768707,1000,1746.218844
128.395062,1000,1767.632668
56.351792,1000,1789.730852
-27.868852,1000,1810.473688
-26.829268,1000,1831.460485
-14.179104,1000,1853.019898
226.086957,1000,1918.378842
-13.669065,1000,1938.506825
37.323944,1000,1960.572056
74.342105,1000,1982.305984
38.983051,1000,2004.10624
52.091255,1000,2026.627505
40.468227,1000,2094.357954
-7.894737,1000,2115.611269
-32.773109,1000,2138.335654
-10.780669,1000,2160.888894
193.103448,1000,2182.316083
-15.824916,1000,2203.481058
117.948718,1000,2268.589379
-6.015038,1000,2289.26723
175.618375,1000,2309.960734
128.013029,1000,2330.801163
157.053292,1000,2351.116126
325.806452,1000,2372.3738
248.684211,1000,2393.742377
143.055556,1000,2461.077416
54.676259,1000,2482.346882
369.314079,1000,2504.22718
12.627986,1000,2524.939029
214.814815,1000,2546.355156
9.540636,1000,2567.734229
369.230769,1000,2631.594059
253.135314,1000,2652.249807
16.766467,1000,2674.322015
229.896907,1000,2695.294164
63.346614,1000,2712.882434
336.666667,1000,2733.715955
301.408451,1000,2796.936247
55.378486,1000,2816.303675
50.793651,1000,2836.399101
2.739726,1000,2858.348421
100.0,1000,2879.774642
186.713287,1000,2901.129711
173.255814,1000,2966.107217
187.096774,1000,2987.224095
51.515152,1000,3007.316437
5.960265,1000,3028.507825
178.443114,1000,3049.555944
85.082873,1000,3070.267421
107.602339,1000,3091.994648
619.858156,1000,3157.402053
-19.014085,1000,3178.104782
68.498168,1000,3199.282745
185.276074,1000,3220.639417
181.690141,1000,3240.2115
326.666667,1000,3260.983628
35.714286,1000,3327.281514
91.419142,1000,3348.811296
223.432343,1000,3370.233319
512.244898,1000,3391.858825
318.118467,1000,3413.049914
600.389105,1000,3434.601439
283.900929,1000,3500.454542
203.630363,1000,3520.585805
119.354839,1000,3542.510704
43.302181,1000,3562.527802
40.221402,1000,3582.172687
148.201439,1000,3602.890612
351.12782,1000,3668.163014
260.26936,1000,3689.068339
216.151203,1000,3711.666981
58.576052,1000,3733.099392
-71.929825,1000,3754.138221
116.129032,1000,3775.85782
279.562044,1000,3796.942439
249.65035,1000,3860.686364
50.735294,1000,3880.784909
453.571429,1000,3898.331056
140.418118,1000,3918.893831
188.819876,1000,3939.836792
-67.63754,1000,3960.715989
-30.555556,1000,4026.060298
198.507463,1000,4047.411375
401.706485,1000,4068.587101
255.987055,1000,4090.015452
327.631579,1000,4110.242443
-67.741935,1000,4131.217909
239.805825,1000,4198.998174
417.123288,1000,4221.068585
531.034483,1000,4241.90949
180.0,1000,4263.912066
-34.640523,1000,4285.281748
576.975945,1000,4306.265902
396.688742,1000,4374.531604
37.820513,1000,4396.658891
349.612403,1000,4417.13474
