#{"t_start": 1675763929.4057164, "env_id": "CarRacing-v0"}
r,l,t
-70.037453,1000,26.276055
-43.462898,1000,54.783029
-31.25,1000,85.274602
-25.806452,1000,115.151459
-15.194346,1000,144.161439
-17.562724,1000,173.55283
-20.289855,1000,257.939631
-37.5,1000,286.259045
-12.408759,1000,315.874963
-28.571429,1000,345.560434
29.139073,1000,374.415183
-20.863309,1000,403.39121
-30.81761,1000,489.379529
-22.11838,1000,520.044387
-37.086093,1000,549.794581
-4.214559,1000,579.258536
-22.297297,1000,608.044599
-18.088737,1000,638.660607
-1.098901,1000,724.039542
21.107266,1000,754.15129
-15.441176,1000,784.065951
-16.955017,1000,812.996169
-14.383562,1000,842.133413
-25.806452,1000,872.585701
-25.423729,1000,902.182503
-12.280702,1000,990.008962
-14.396887,1000,1019.079085
43.812709,1000,1048.461008
-23.875433,1000,1078.067548
-24.187726,1000,1108.344917
-25.0,1000,1135.527325
85.873606,1000,1204.057251
-23.611111,1000,1226.27
-17.293233,1000,1247.863844
-27.21519,1000,1269.081802
-28.104575,1000,1290.942826
112.962963,1000,1312.51963
-24.590164,1000,1377.914412
215.457413,1000,1399.339205
90.114068,1000,1421.97353
54.761905,1000,1443.534629
-29.012346,1000,1465.24874
236.507937,1000,1483.649086
63.568773,1000,1550.219582
-23.84106,1000,1572.245245
-32.098765,1000,1593.216707
-22.033898,1000,1615.51576
-26.517572,1000,1637.168069
-6.367041,1000,1658.356301
56.626506,1000,1680.840648
50.197628,1000,1746.075123
-13.533835,1000,1767.586985
43.396226,1000,1789.68181
-32.098765,1000,1810.429353
-31.888545,1000,1831.411653
-33.130699,1000,1852.96929
-22.558923,1000,1918.328167
-16.666667,1000,1938.46335
179.72028,1000,1960.518284
39.372822,1000,1982.161452
41.762452,1000,2004.057616
-25.423729,1000,2026.582251
-16.666667,1000,2094.309258
-25.806452,1000,2115.56587
-24.590164,1000,2138.29316
245.637584,1000,2160.843632
-27.899687,1000,2182.272653
-22.818792,1000,2203.437052
-18.831169,1000,2268.544403
72.535211,1000,2289.224345
183.737024,1000,2309.915081
247.133758,1000,2330.757019
-25.696594,1000,2351.071989
236.633663,1000,2372.322184
46.666667,1000,2393.696346
18.518519,1000,2461.031818
314.012739,1000,2482.301371
302.826855,1000,2504.183508
281.625442,1000,2524.89717
3.846154,1000,2546.309554
107.715134,1000,2567.689039
189.036545,1000,2631.552298
-7.692308,1000,2652.202603
199.003322,1000,2674.273605
389.208633,1000,2695.252177
252.727273,1000,2712.839094
610.884354,1000,2733.673825
300.0,1000,2796.893001
262.318841,1000,2816.264567
289.312977,1000,2836.354028
389.51049,1000,2858.305493
245.098039,1000,2879.731621
54.639175,1000,2901.087048
-62.343096,1000,2966.062674
608.029197,1000,2987.178454
144.827586,1000,3007.273459
306.844106,1000,3028.465825
362.068966,1000,3049.504964
258.895706,1000,3070.218612
323.728814,1000,3091.944967
80.921053,1000,3157.360303
221.55477,1000,3178.062448
259.430605,1000,3199.239208
212.5,1000,3220.59801
-15.516216,744,3235.923655
39.705882,1000,3256.512643
20.437956,1000,3322.893725
220.872274,1000,3344.129531
405.154639,1000,3365.655859
137.288136,1000,3387.160642
180.701754,1000,3408.386731
-17.910448,1000,3429.882909
-28.571429,1000,3496.045848
-26.910299,1000,3516.075454
219.875776,1000,3537.813357
600.0,1000,3558.22055
-33.774834,1000,3577.862244
352.29682,1000,3594.965532
578.700361,1000,3616.082371
292.982456,1000,3681.528729
355.197133,1000,3703.140833
117.032967,1000,3725.401746
-24.914676,1000,3746.472937
114.723926,1000,3767.723017
66.666667,1000,3789.055411
147.457627,1000,3853.356812
167.912773,1000,3873.269208
205.147059,1000,3893.824348
104.918033,1000,3914.525385
537.362637,1000,3935.252305
69.811321,1000,3955.933823
147.648903,1000,4021.588945
288.278388,1000,4042.658862
56.794425,1000,4063.905495
-15.194346,1000,4085.384136
370.175439,1000,4105.710637
336.170213,1000,4126.596117
-21.641791,1000,4194.179904
47.766323,1000,4216.371243
-35.384615,1000,4237.341726
396.153846,1000,4259.110258
-30.693069,1000,4280.596666
-33.333333,1000,4301.575665
188.52459,1000,4323.550629
18.081181,1000,4391.920187
161.829653,1000,4412.781543
199.342105,1000,4433.672663
-32.475884,1000,4455.033579
57.342657,1000,4475.18821
36.363636,1000,4496.379842
53.125,1000,4560.251115
31.205674,1000,4581.199633
270.37037,1000,4601.706507
56.739812,1000,4623.952973
313.043478,1000,4645.109828
457.692308,1000,4666.302697
579.856115,1000,4731.325981
71.532847,1000,4752.555211
-32.692308,1000,4773.142956
243.065693,1000,4790.783651
151.612903,1000,4811.385371
431.835206,1000,4832.02549
323.611111,1000,4895.618971
-30.232558,1000,4917.059561
-83.81877,1000,4937.414955
-21.146953,1000,4958.236708
-15.662651,1000,4979.753422
-25.0,1000,4999.934139
-17.808219,1000,5021.279184
-73.59736,1000,5087.362455
-23.58804,1000,5108.64413
308.450704,1000,5128.653908
-29.20354,1000,5150.766404
-28.571429,1000,5173.190938
23.417722,1000,5194.032845
-33.121019,1000,5257.008143
113.068182,1000,5277.629336
338.461538,1000,5298.259039
19.496855,1000,5319.66372
282.67148,1000,5341.086252
138.095238,1000,5361.1185
53.179191,1000,5423.86483
158.675079,1000,5444.944616
101.520913,1000,5465.181859
33.079848,1000,5485.170092
61.490683,1000,5507.108787
8.626198,1000,5529.759862
260.13986,1000,5598.5611
427.777778,1000,5620.783365
241.463415,1000,5642.948735
-20.0,1000,5662.935399
208.510638,1000,5683.628639
-31.677019,1000,5706.118126
-24.914676,1000,5727.410659
-33.333333,1000,5793.213812
59.744409,1000,5815.156505
95.652174,1000,5834.626764
352.898551,1000,5854.395444
186.713287,1000,5875.056088
290.977444,1000,5894.970867
464.784053,1000,5957.60074
-20.577617,1000,5978.767383
410.948905,1000,5995.939878
204.964539,1000,6016.04779
182.467532,1000,6037.211653
239.285714,1000,6059.170419
44.827586,1000,6121.591391
-23.344948,1000,6140.99467
225.732899,1000,6160.562568
-35.185185,1000,6179.852566
44.736842,1000,6199.629458
192.682927,1000,6218.832926
212.5,1000,6279.48777
-22.330097,1000,6298.812649
168.115942,1000,6318.303089
240.136054,1000,6337.763846
75.084175,1000,6357.609756
-0.662252,1000,6376.954366
11.111111,1000,6396.363081
383.333333,1000,6458.541129
362.406015,1000,6477.831064
287.900356,1000,6497.666998
247.133758,1000,6517.437786
234.47099,1000,6536.539107
123.776224,1000,6555.806393
198.742138,1000,6617.18075
255.871886,1000,6636.088383
213.868613,1000,6655.940128
-21.985816,1000,6675.37954
-18.367347,1000,6694.592927
438.732394,1000,6714.484343
-1.639344,1000,6776.012814
-33.130699,1000,6795.372501
300.0,1000,6815.361523
239.160839,1000,6834.4468
