#{"t_start": 1654177183.8806565, "env_id": "BipedalWalker-v3"}
r,l,t
-103.302491,185,1.77996
-109.959703,1600,16.181344
-120.404009,73,16.822213
-105.239573,95,17.63062
-119.361752,1600,48.763353
-108.907151,61,49.28911
-110.702616,114,50.256873
-112.091177,1600,81.442139
-100.986769,67,82.022134
-100.738205,55,82.504611
-103.609618,52,83.273269
-119.011828,104,84.184054
-133.500508,1600,115.146653
-125.843708,108,116.057413
-122.642746,1600,152.09813
-101.473997,1600,192.946254
-102.060793,77,193.596095
-96.186036,1600,217.205126
-92.872088,1600,258.623065
-96.080756,1600,299.159569
-87.124586,1600,339.66341
-89.544629,1600,379.935452
-79.173912,1600,403.60147
-59.948497,1600,444.968237
-60.214976,1600,486.364109
-54.096458,1600,527.361893
-65.459714,1600,556.27272
-41.207916,1600,596.594736
-31.453946,1600,637.069698
-46.105803,1600,677.585423
-30.215127,1600,717.693291
-8.201282,1600,741.218727
-11.000376,1600,781.572434
-15.472032,1600,822.527194
16.141433,1600,863.568931
6.756357,1600,904.543532
20.950386,1600,928.206277
27.24067,1600,968.976997
39.048118,1600,1009.752527
60.985272,1600,1049.01431
-94.283343,111,1049.93683
77.355249,1600,1070.25421
88.059904,1600,1109.622445
86.797281,1600,1149.349971
-31.01669,1265,1186.435066
82.491833,1600,1207.361694
100.885794,1600,1247.118641
116.185171,1600,1287.026577
108.253591,1600,1326.295318
17.343941,1338,1347.448392
128.01476,1600,1387.869415
144.728836,1600,1428.373139
139.448935,1600,1467.70737
131.897688,1600,1506.243936
127.348976,1600,1529.173722
122.341852,1600,1567.803479
20.323213,1372,1603.908252
153.629828,1600,1643.906923
195.620043,1600,1666.711097
180.381341,1600,1706.981804
194.506182,1600,1746.518566
167.522904,1600,1786.636902
214.744058,1600,1809.149742
46.271409,1265,1844.937561
194.405538,1600,1883.296914
230.24574,1600,1921.112209
202.519342,1600,1942.705326
209.405844,1600,1981.946681
-90.870844,164,1983.301171
204.077753,1600,2022.092451
45.869264,1001,2055.597266
239.958239,1600,2077.269002
225.374833,1600,2115.899489
232.216244,1600,2154.416358
-74.64186,352,2157.28596
245.991369,1600,2195.94896
253.275791,1583,2234.344209
253.200452,1594,2255.339718
256.943702,1527,2293.15163
255.181661,1551,2330.646299
248.306246,1600,2370.636906
258.404886,1493,2391.726177
254.120728,1582,2429.046234
255.758012,1517,2465.764416
111.472948,1379,2500.207001
259.067512,1483,2519.862688
263.118025,1428,2555.727373
253.032702,1526,2592.561114
261.066896,1420,2611.866467
259.923684,1470,2643.978259
254.145716,1524,2681.037786
253.474751,1564,2718.592792
258.476705,1453,2738.126114
254.557415,1509,2775.148411
255.815015,1535,2812.236814
-5.584515,623,2821.236577
258.938263,1454,2858.287112
265.734056,1390,2893.675812
253.553686,1504,2909.643975
258.24886,1449,2945.936665
252.293468,1539,2982.22601
258.660859,1420,3001.344439
255.541315,1469,3037.740769
256.616552,1495,3073.905136
259.190923,1463,3109.232785
65.405826,958,3120.403394
257.356389,1443,3155.931429
256.845963,1462,3192.223841
254.424183,1504,3212.040336
266.410601,1341,3245.713746
260.898053,1433,3282.590706
100.454698,1230,3299.595285
258.281362,1434,3335.455328
-49.280757,290,3337.81051
264.151712,1356,3373.12074
252.660092,1499,3392.947706
256.226625,1433,3429.07336
