#{"t_start": 1654177183.883123, "env_id": "BipedalWalker-v3"}
r,l,t
-107.931047,48,0.586905
-106.706123,63,1.135126
-97.920512,80,1.832788
-127.105206,1600,16.237249
-110.964031,47,16.639135
-131.624264,130,17.757511
-104.489034,67,18.332538
-111.201797,1600,49.461425
-114.322899,1600,80.624166
-123.391603,78,81.304165
-108.717125,69,81.912988
-102.753606,72,82.539344
-109.83251,1600,113.845365
-99.985772,94,114.651711
-101.241053,57,115.13388
-111.677029,1600,151.188383
-104.931294,1600,192.025568
-102.287082,1600,215.638002
-96.965204,1600,257.034817
-103.4736,80,257.721196
-93.137984,1600,298.261397
-109.592762,68,298.836482
-85.695897,1600,339.341768
-83.883548,1600,379.613193
-81.921151,1600,403.274647
-64.389851,1600,444.6347
-73.727503,1600,486.036343
-65.85506,1600,527.036214
-65.155065,1600,550.937907
-26.466468,1600,596.267946
-35.064115,1600,636.746381
-24.350645,1600,677.262811
-26.897424,1600,717.370064
-23.422055,1600,740.89222
-15.771672,1600,781.23899
-3.316096,1600,822.199748
-19.335224,1600,863.237646
4.231465,1600,887.015139
28.456116,1600,927.876713
39.294874,1600,968.653234
34.951672,1600,1009.428047
52.635872,1600,1048.693237
55.345138,1600,1069.02332
86.815625,1600,1108.409148
86.713401,1600,1148.121554
87.921,1600,1187.973547
117.632726,1600,1226.023871
104.207541,1600,1248.667425
114.393891,1600,1288.520697
112.011183,1600,1332.923825
123.786197,1600,1373.360564
129.494355,1600,1396.682706
142.675792,1600,1436.969019
137.413991,1600,1475.519001
-86.570443,148,1476.724325
120.343751,1600,1516.026361
152.267654,1600,1554.624616
129.010621,1600,1576.927166
155.056436,1600,1615.595222
161.457249,1600,1655.301953
179.706399,1600,1695.653993
156.441259,1600,1735.888938
202.566471,1600,1758.253215
179.259007,1600,1798.091037
191.605757,1600,1837.041212
210.19959,1600,1875.452414
196.037675,1600,1896.825884
198.24304,1600,1939.124678
217.110812,1600,1978.314679
225.956644,1600,2017.148314
214.319111,1600,2055.544041
-64.533451,351,2058.443768
221.354627,1600,2097.292538
220.215423,1600,2118.734189
260.610803,1509,2156.485944
249.103579,1600,2195.142727
251.48168,1595,2233.640085
255.205944,1547,2254.264697
254.672673,1568,2292.407541
-48.603892,379,2298.67656
255.949376,1530,2336.482136
256.453982,1548,2376.933921
57.859954,952,2388.65889
254.956524,1564,2426.265949
254.831969,1547,2463.200616
257.602238,1521,2498.807972
257.601051,1483,2518.466471
250.071896,1596,2555.680804
256.162207,1515,2592.431265
259.472234,1430,2611.814004
254.800378,1513,2644.275466
258.081864,1486,2681.025104
256.662974,1473,2717.853056
252.645761,1529,2737.990259
237.032427,1600,2775.752916
255.696722,1507,2812.615972
256.631777,1513,2850.027712
261.669212,1415,2869.497336
256.291008,1475,2905.440013
233.084256,1600,2942.954756
256.679319,1480,2978.780108
260.273669,1398,2997.715737
262.246228,1426,3029.934617
10.000572,639,3038.900092
261.86121,1406,3074.348941
259.328105,1423,3109.35963
255.213961,1494,3128.408308
253.727553,1503,3164.551812
261.781664,1407,3196.797229
248.404444,1552,3234.053729
259.450428,1412,3255.573402
261.515976,1417,3291.223601
263.23358,1370,3327.038069
260.93336,1394,3345.366144
261.933598,1361,3377.037426
254.813141,1474,3413.201395
262.848066,1357,3432.056215
