#{"t_start": 1654177183.867225, "env_id": "BipedalWalker-v3"}
r,l,t
-125.011139,1600,14.489611
-113.868371,57,14.997363
-121.107887,104,15.910479
-103.103627,90,16.774605
-119.131485,167,18.197194
-103.184904,59,35.653718
-100.952864,70,36.240318
-117.174112,107,37.136136
-113.789789,1600,51.331958
-98.544362,65,52.238649
-101.511153,59,52.740289
-101.734732,1600,83.94859
-115.44067,1600,114.92338
-105.600251,1600,150.977221
-103.038754,1600,191.810472
-97.008285,1600,215.422921
-91.75183,1600,256.810513
-97.835967,1600,297.369755
-77.504404,1600,337.876526
-83.843494,1600,361.470398
-62.781048,1600,401.798262
-67.221783,1600,443.09898
-68.621621,1600,484.549993
-61.425809,1600,525.560521
-73.469702,1600,549.479938
-50.101695,1600,589.700375
-42.942849,1600,630.151762
-18.268748,1600,670.727249
-29.116254,1600,710.871785
-13.078946,1600,739.440703
-3.20909,1600,779.756778
-31.264092,1600,820.727424
-9.858644,1600,861.768628
-3.681151,1600,885.544026
26.866328,1600,926.417166
29.856993,1600,967.199677
46.367919,1600,1007.979886
36.848883,1600,1047.240894
69.479353,1600,1067.571818
88.519628,1600,1106.987138
77.047486,1600,1146.682405
55.859393,1600,1186.539428
100.176183,1600,1207.465369
99.957118,1600,1247.224253
118.819938,1600,1287.129233
113.359099,1600,1326.401356
116.251866,1600,1366.909272
143.142631,1600,1390.13639
-93.011329,197,1396.88022
138.778669,1600,1437.158242
145.321446,1600,1475.712212
130.113185,1600,1515.014578
129.018979,1600,1553.616006
125.783618,1600,1575.911497
143.005922,1600,1614.575783
156.554794,1600,1654.288795
163.924973,1600,1694.633839
189.442871,1600,1717.787952
173.893446,1600,1757.225131
189.617331,1600,1797.069048
205.05735,1600,1836.014843
-56.163128,465,1844.113425
216.906027,1600,1882.472715
188.95244,1600,1920.290662
212.025109,1600,1941.896144
197.205278,1600,1981.12896
208.214997,1600,2019.943683
232.996165,1600,2058.356224
251.1786,1600,2097.205874
248.25403,1600,2118.6472
250.96658,1600,2157.141416
258.193464,1533,2195.260589
252.553245,1562,2233.479634
258.249994,1517,2253.857236
253.652796,1586,2292.150737
258.69619,1490,2329.166545
253.737948,1537,2367.953851
252.625564,1548,2389.749291
254.81103,1546,2427.201568
259.694982,1460,2463.438686
257.706643,1512,2498.973838
121.807055,1371,2517.731029
-96.260503,107,2518.596927
256.296835,1537,2555.332092
231.098875,1600,2592.769814
246.834088,1600,2630.166173
253.085473,1581,2650.527838
253.744882,1533,2687.729018
259.930734,1473,2724.447707
251.558013,1549,2761.736469
255.273986,1499,2781.59779
259.782805,1472,2814.319
250.824588,1588,2852.390971
255.781117,1482,2889.26912
262.303444,1426,2907.891023
258.905876,1440,2944.107592
136.615097,1281,2978.330225
263.566287,1399,2993.417991
259.965572,1432,3029.541278
262.366413,1441,3065.373731
66.24588,967,3076.854359
263.948052,1375,3111.469655
38.376328,777,3121.210907
262.324127,1413,3156.500668
251.829853,1522,3193.324917
259.803536,1428,3212.535892
258.514903,1399,3251.039394
257.774395,1440,3283.570427
253.910612,1499,3302.741545
256.283684,1484,3339.015999
259.328529,1441,3375.034738
249.298062,1530,3411.663216
254.390982,1452,3431.347126
