#{"t_start": 1654177183.8666046, "env_id": "BipedalWalker-v3"}
r,l,t
-106.290822,70,0.793769
-123.522668,154,2.124633
-102.619707,90,2.884716
-116.905069,73,3.509217
-118.187636,1600,17.937355
-150.949483,669,40.875574
-168.0263,631,46.514782
-104.742176,80,47.192873
-112.158226,1600,78.343426
-102.009535,87,79.091704
-99.933736,84,79.801327
-101.87208,58,80.298593
-103.083557,66,80.87334
-102.917182,61,81.406619
-117.383289,118,82.425467
-104.266559,1600,113.744673
-99.343035,76,114.402542
-118.331688,52,114.842885
-115.277737,1600,150.897122
-100.631204,69,151.48047
-94.816855,1600,192.323886
-106.857217,1600,215.932671
-100.905178,1600,257.336912
-101.581449,1600,297.877354
-81.250361,1600,338.386841
-82.255626,1600,378.658697
-115.324155,55,379.11436
-82.800921,1600,402.775715
-60.744733,1600,444.119697
-76.895652,1600,485.531515
-59.293587,1600,526.538353
-51.528982,1600,550.44401
-68.982952,1600,590.663904
-39.257336,1600,636.247694
-32.099843,1600,676.762701
-18.365981,1600,716.876805
-17.766069,1600,740.406716
-10.769842,1600,780.739297
-5.323676,1600,821.703002
18.189888,1600,862.728534
13.738379,1600,886.522238
11.078181,1600,927.386755
27.622196,1600,968.165106
50.514348,1600,1008.931944
-72.792695,789,1020.079219
70.181659,1600,1058.111065
67.31729,1600,1096.644679
79.831964,1600,1135.835097
82.179097,1600,1159.137867
84.869001,1600,1198.654698
86.046995,1600,1236.433258
97.311632,1600,1277.254589
108.888619,1600,1297.756038
-16.745859,1364,1336.98452
136.653738,1600,1377.448844
120.214387,1600,1417.949171
119.210062,1600,1440.968519
127.089675,1600,1479.507769
148.519765,1600,1518.817066
-121.851803,114,1524.737735
140.891293,1600,1563.356178
172.550148,1600,1601.319825
143.012178,1600,1624.335978
166.43976,1600,1664.120848
169.657207,1600,1704.408433
182.559128,1600,1743.944785
194.966223,1600,1784.065303
178.922791,1600,1806.570452
194.292507,1600,1845.096925
222.581708,1600,1883.456072
218.627464,1600,1921.272351
167.583834,1600,1942.864897
205.036383,1600,1982.106036
240.130502,1600,2020.919583
222.571194,1600,2059.336468
223.331073,1600,2098.184326
238.848508,1600,2119.62529
244.000776,1600,2158.112812
242.994076,1600,2196.786758
256.612357,1572,2235.087213
256.345231,1534,2255.600412
242.538601,1600,2294.010798
256.381615,1543,2331.430508
263.840348,1438,2369.902097
256.404544,1515,2391.154676
255.319101,1571,2428.607473
253.581021,1554,2465.617348
260.919247,1465,2500.758477
257.25343,1478,2520.373033
253.508357,1560,2557.298615
259.343724,1493,2593.870202
254.757147,1555,2630.901464
253.892412,1533,2650.884953
258.612631,1493,2687.764526
258.264774,1476,2724.508438
252.60767,1538,2761.697269
261.864849,1449,2781.152735
257.858585,1490,2814.023187
251.996368,1558,2851.841572
253.814264,1529,2889.109733
252.277999,1551,2908.750213
261.640462,1441,2944.978507
260.374696,1463,2980.654262
252.052003,1536,3000.710101
252.590013,1501,3037.35813
256.893306,1486,3073.456216
251.883283,1515,3109.193671
255.973206,1446,3127.864999
255.117213,1488,3163.890698
257.539789,1479,3196.706329
252.776024,1497,3233.377101
256.201236,1458,3255.409296
6.312809,642,3281.488238
-24.859339,482,3288.65943
260.10146,1447,3307.966383
260.995394,1403,3339.765002
-84.701269,169,3344.864319
257.785043,1471,3377.471804
255.590043,1468,3413.581183
260.575093,1359,3432.429667
