#{"t_start": 1654177183.8812726, "env_id": "BipedalWalker-v3"}
r,l,t
-99.456608,75,0.82493
-120.800636,1600,15.148983
-125.234378,1600,46.400799
-101.07174,67,46.968389
-117.095429,60,47.482589
-111.478556,47,47.87477
-107.71185,86,48.610213
-119.431556,75,49.250497
-114.476669,1600,80.408265
-101.056654,116,81.422161
-116.436555,1600,112.506598
-103.220427,118,113.760839
-102.059682,86,114.501073
-102.871432,1600,150.558576
-97.293937,1600,191.395408
-101.688268,110,192.331593
-118.569154,75,192.957378
-96.502769,1600,216.561468
-92.597235,1600,257.975672
-82.874534,1600,298.518059
-82.870428,1600,339.021433
-77.682169,1600,379.292613
-75.322642,1600,402.953121
-71.875036,1600,444.308093
-68.332665,1600,485.712934
-65.615183,1600,526.718014
-53.057026,1600,550.619108
-39.430298,1600,590.842203
-36.860196,1600,636.43024
-39.168384,1600,676.938818
-32.516392,1600,717.053092
-111.341239,53,717.49665
-16.920654,1600,741.021755
-13.466861,1600,781.371917
-1.16926,1600,822.329582
6.401,1600,863.367179
6.860484,1600,904.347843
38.874333,1600,928.007198
-106.552663,38,928.334028
39.875861,1600,969.104106
-95.601612,103,969.965903
46.048189,1600,1010.732838
65.741999,1600,1049.997375
-115.395106,68,1050.571735
64.419067,1600,1088.112919
70.796874,1600,1114.566736
-24.241981,1010,1145.087574
80.05065,1600,1184.953151
-64.747625,521,1193.930835
117.205749,1600,1231.687397
118.708409,1600,1254.997081
-40.495588,805,1283.358669
106.18631,1600,1322.555554
122.709165,1600,1345.85628
-17.28891,1123,1377.351128
-62.158928,482,1386.325305
111.220304,1600,1426.873763
133.218588,1600,1466.20393
115.68296,1600,1488.043178
140.877934,1600,1527.675299
140.454782,1600,1566.285194
138.815827,1600,1604.249034
143.717181,1600,1644.246954
158.263227,1600,1667.052774
169.485375,1600,1707.317838
185.505137,1600,1746.865106
175.02423,1600,1786.98201
181.663695,1600,1809.494524
201.866355,1600,1848.01694
223.557324,1600,1886.351926
195.926974,1600,1928.165232
214.561706,1600,1967.345517
233.215958,1600,1989.520553
233.704725,1600,2027.481472
228.096633,1600,2066.548804
247.254921,1600,2105.323898
251.272543,1583,2143.725759
253.711408,1574,2164.912859
247.026058,1600,2203.447697
251.390289,1600,2241.838977
249.878339,1600,2280.265075
259.430817,1504,2299.736189
256.674743,1541,2337.61158
258.266887,1483,2377.582995
256.374878,1513,2415.074392
255.444575,1550,2435.120766
263.165468,1426,2470.356391
252.899478,1574,2507.110006
-54.059598,413,2510.413204
253.464268,1541,2547.225545
251.338458,1561,2584.150493
253.330745,1523,2604.417277
254.649748,1532,2640.976602
259.276614,1437,2677.26667
256.924616,1478,2697.213488
255.315871,1522,2734.261371
266.787587,1377,2766.285445
260.400003,1445,2802.653
-67.966469,290,2808.922145
254.001961,1501,2828.993528
254.27848,1519,2862.61623
-3.623582,597,2871.352542
255.292386,1513,2907.602666
257.937654,1477,2944.12234
248.130852,1573,2980.691344
257.695327,1448,3000.036475
257.936805,1451,3036.291076
241.599048,1600,3073.294603
259.000616,1427,3108.342233
254.225885,1524,3127.629169
252.38048,1489,3163.659091
259.307835,1466,3196.375797
250.216345,1561,3233.61055
254.77058,1486,3255.814108
261.809044,1400,3291.333209
253.264458,1472,3327.965956
260.722722,1427,3346.69139
259.554423,1397,3382.512169
258.949002,1410,3414.19915
263.498422,1337,3432.846663
