#{"t_start": 1654177183.8622892, "env_id": "BipedalWalker-v3"}
r,l,t
-114.975204,1600,14.486966
-103.997395,72,15.133322
-114.777587,48,15.560897
-102.231611,90,16.421519
-104.468374,54,16.893739
-124.749677,1600,48.016253
-99.948132,69,48.605906
-100.682903,73,49.226435
-103.246617,79,49.904072
-110.086024,1600,81.072005
-102.855955,71,81.695606
-107.395749,50,82.128933
-122.410947,81,83.1625
-124.953084,81,83.864418
-102.089622,77,84.527605
-117.022857,47,84.935176
-119.963033,1600,115.88509
-100.446083,103,116.760412
-118.291522,117,117.755454
-100.865606,58,118.239766
-123.950781,75,118.878682
-98.429263,92,119.6534
-108.177166,67,120.224556
-112.907115,59,121.124757
-120.001842,1600,161.916744
-102.125109,88,162.663413
-100.63807,1600,203.436389
-151.931044,685,214.231311
-106.920397,1600,255.555883
-104.902444,96,256.401288
-88.015844,1600,296.986417
-83.191688,1600,337.496763
-85.487205,1600,361.084307
-72.704973,1600,401.413936
-68.36226,1600,442.714742
-63.602479,1600,484.159163
-54.282801,1600,525.172221
-56.312926,1600,549.091772
-59.571959,1600,589.320481
-49.136769,1600,629.772017
-38.554598,1600,670.345986
-30.843026,1600,693.806433
-21.057739,1600,733.939122
-18.39294,1600,779.369216
-8.955008,1600,820.341738
-0.216269,1600,861.388185
18.036067,1600,885.154379
8.757351,1600,926.032047
25.233799,1600,966.819073
50.465296,1600,1007.602368
48.324273,1600,1046.856399
73.648282,1600,1067.195046
71.664554,1600,1106.617663
95.594916,1600,1146.307916
86.720913,1600,1186.158726
92.126505,1600,1207.091334
79.584833,1600,1246.843749
102.936779,1600,1286.762167
93.959703,1600,1326.019763
121.52023,1600,1366.53169
113.005486,1600,1389.760146
151.356541,1600,1430.220778
146.601237,1600,1469.561023
149.161778,1600,1508.071112
141.192938,1600,1534.994736
154.169864,1600,1573.939479
168.298031,1600,1612.597872
151.021457,1600,1652.324311
160.396491,1600,1692.650212
-28.512746,698,1703.353163
189.861128,1600,1742.894856
169.496268,1600,1765.940442
185.000247,1600,1805.508621
218.965775,1600,1844.032759
197.466322,1600,1882.390589
198.904402,1600,1920.208882
208.663306,1600,1941.813449
226.223522,1600,1981.047125
207.327305,1600,2019.861228
230.074184,1600,2058.27569
230.385715,1600,2097.12482
-29.373404,477,2105.241997
254.148348,1588,2143.688867
232.908184,1600,2165.091813
253.863091,1578,2203.443376
258.104523,1517,2241.156439
251.102102,1593,2279.533451
253.788386,1600,2299.787019
257.13294,1528,2337.548367
258.19866,1514,2377.790534
258.58262,1537,2415.461655
70.581233,1014,2427.348934
256.591736,1492,2463.842083
74.000559,1198,2480.068036
254.417887,1565,2517.163317
254.565719,1545,2550.097101
262.648064,1422,2585.90766
258.256005,1502,2605.979423
253.963507,1552,2642.717575
251.233526,1594,2680.314491
258.19061,1463,2717.067633
250.981805,1573,2737.563364
254.871439,1543,2774.860723
253.119749,1549,2812.061512
255.279781,1493,2849.300388
-75.199826,211,2851.04058
261.051651,1457,2870.823347
255.397731,1430,2906.412321
258.899302,1457,2942.769325
259.153413,1491,2978.680705
255.044219,1510,2998.515645
256.990603,1480,3035.005215
260.924691,1426,3066.870155
245.667568,1600,3103.961915
258.001382,1477,3122.370519
258.692859,1401,3157.566144
258.094031,1460,3193.900949
-66.978742,255,3196.001343
261.477818,1392,3214.956723
257.555835,1483,3254.075643
260.797245,1419,3289.706746
255.323905,1482,3326.434006
254.429194,1503,3345.69151
260.284582,1436,3377.956825
251.270112,1522,3414.513504
255.505292,1453,3434.055722
