#{"t_start": 1654177183.8659832, "env_id": "BipedalWalker-v3"}
r,l,t
-113.712034,54,0.652036
-122.118732,1600,14.967561
-105.162598,64,15.538795
-108.761189,63,16.157885
-117.297697,67,16.745448
-101.875938,49,17.167685
-103.471647,68,17.743549
-101.920358,95,35.513496
-103.722905,128,36.585262
-101.297981,73,37.197992
-123.07796,1600,51.393823
-230.113688,1586,82.486258
-123.054385,92,83.616888
-129.229706,152,84.921813
-103.850966,88,85.67786
-108.168474,64,86.228309
-105.51455,45,86.605004
-220.65105,1366,115.562698
-103.428817,83,116.267195
-100.757632,81,116.954929
-98.633371,86,117.684394
-102.709033,67,118.248621
-112.724822,46,118.636826
-106.360934,1600,154.657629
-105.293242,83,155.369546
-106.576956,1600,196.207085
-99.594149,1600,242.031635
-92.630333,1600,266.437794
-78.132171,1600,306.921632
-79.621991,1600,347.318568
-73.675203,1600,387.666369
-76.462553,1600,428.67876
-64.403423,1600,452.964561
-51.400549,1600,494.207186
-55.452626,1600,535.124997
-65.548404,1600,575.594444
-40.866696,1600,599.163852
-43.185255,1600,639.680928
-33.20389,1600,680.184319
-11.79786,1600,720.280254
-19.076552,1600,760.455464
-11.152297,1600,784.205407
-14.063467,1600,825.156439
3.671884,1600,866.209714
12.784218,1600,907.138804
27.282291,1600,930.822895
27.079442,1600,971.579834
29.922875,1600,1016.890741
49.373804,1600,1054.92837
46.651688,1600,1093.480764
78.439057,1600,1115.603189
104.775423,1600,1155.979104
98.475092,1600,1195.532409
95.880785,1600,1233.297329
81.037227,1600,1256.605881
117.635586,1600,1294.662676
112.353019,1600,1335.783157
117.114076,1600,1376.242821
134.462607,1600,1416.750097
131.546596,1600,1439.786634
137.573145,1600,1478.338683
136.056928,1600,1517.643138
149.224444,1600,1556.239053
162.010291,1600,1595.549243
139.912083,1600,1617.230838
163.31555,1600,1656.937624
167.727735,1600,1697.296536
159.930516,1600,1737.537872
165.483731,1600,1764.871902
196.137753,1600,1804.434242
194.468854,1600,1842.975273
195.931344,1600,1881.335408
227.795841,1600,1919.145184
225.878383,1600,1940.765688
209.658624,1600,1979.973935
224.494392,1600,2018.794921
227.867261,1600,2057.186386
254.652133,1577,2078.664536
240.63374,1600,2117.306074
235.074354,1600,2155.809799
259.968038,1525,2193.855512
254.821672,1547,2214.761423
255.259032,1533,2252.4716
255.889528,1543,2290.434804
93.982094,1282,2325.521941
253.811123,1582,2345.899223
257.001159,1547,2386.683972
257.50481,1474,2419.868351
-17.702006,569,2428.173674
261.32858,1472,2464.513178
262.844511,1469,2499.698494
258.429567,1513,2519.590109
255.827262,1531,2556.285279
251.145386,1564,2593.42853
122.471861,1296,2611.729619
250.395641,1580,2648.761309
-115.051167,72,2649.335358
258.346184,1491,2686.175197
255.528658,1504,2719.183304
257.70266,1488,2738.988656
249.113407,1566,2776.480398
259.243773,1467,2813.020417
248.52617,1562,2850.838773
256.069381,1487,2870.871721
262.529424,1421,2906.383292
100.524977,1184,2936.787785
258.332721,1445,2955.9134
261.388398,1415,2991.300056
265.586823,1376,3026.977168
256.729414,1472,3046.383265
249.44195,1575,3083.262434
255.71354,1464,3118.292938
258.6708,1436,3153.753474
261.112677,1423,3168.835676
257.614447,1437,3205.121687
257.796537,1429,3242.753842
258.388046,1428,3263.006449
259.644068,1461,3299.06681
259.631544,1415,3334.761308
259.53767,1421,3366.761235
260.207053,1422,3386.082064
262.001667,1376,3421.529654
